seed,layer_index,MSE,random_or_trained,norm_type,checkpoint,sweep_id,run_id
0,0,0.014345717616379261,random,normalized,RANDOM,20241121152808,run_42_L2_H64_RNN_uni_tom_quantum
0,1,0.01434851810336113,random,normalized,RANDOM,20241121152808,run_42_L2_H64_RNN_uni_tom_quantum
0,2,0.014342435635626316,random,normalized,RANDOM,20241121152808,run_42_L2_H64_RNN_uni_tom_quantum
1,0,0.014350264333188534,random,normalized,RANDOM,20241121152808,run_42_L2_H64_RNN_uni_tom_quantum
1,1,0.014351972378790379,random,normalized,RANDOM,20241121152808,run_42_L2_H64_RNN_uni_tom_quantum
1,2,0.01434890553355217,random,normalized,RANDOM,20241121152808,run_42_L2_H64_RNN_uni_tom_quantum
2,0,0.014356110244989395,random,normalized,RANDOM,20241121152808,run_42_L2_H64_RNN_uni_tom_quantum
2,1,0.014349090866744518,random,normalized,RANDOM,20241121152808,run_42_L2_H64_RNN_uni_tom_quantum
2,2,0.014351926743984222,random,normalized,RANDOM,20241121152808,run_42_L2_H64_RNN_uni_tom_quantum
3,0,0.014353313483297825,random,normalized,RANDOM,20241121152808,run_42_L2_H64_RNN_uni_tom_quantum
3,1,0.014379930682480335,random,normalized,RANDOM,20241121152808,run_42_L2_H64_RNN_uni_tom_quantum
3,2,0.014357737265527248,random,normalized,RANDOM,20241121152808,run_42_L2_H64_RNN_uni_tom_quantum
4,0,0.01434590294957161,random,normalized,RANDOM,20241121152808,run_42_L2_H64_RNN_uni_tom_quantum
4,1,0.014344357885420322,random,normalized,RANDOM,20241121152808,run_42_L2_H64_RNN_uni_tom_quantum
4,2,0.014345427043735981,random,normalized,RANDOM,20241121152808,run_42_L2_H64_RNN_uni_tom_quantum
5,0,0.01435891818255186,random,normalized,RANDOM,20241121152808,run_42_L2_H64_RNN_uni_tom_quantum
5,1,0.014346580021083355,random,normalized,RANDOM,20241121152808,run_42_L2_H64_RNN_uni_tom_quantum
5,2,0.014357608743011951,random,normalized,RANDOM,20241121152808,run_42_L2_H64_RNN_uni_tom_quantum
6,0,0.014363042078912258,random,normalized,RANDOM,20241121152808,run_42_L2_H64_RNN_uni_tom_quantum
6,1,0.014363543130457401,random,normalized,RANDOM,20241121152808,run_42_L2_H64_RNN_uni_tom_quantum
6,2,0.014359932392835617,random,normalized,RANDOM,20241121152808,run_42_L2_H64_RNN_uni_tom_quantum
7,0,0.014352143742144108,random,normalized,RANDOM,20241121152808,run_42_L2_H64_RNN_uni_tom_quantum
7,1,0.014344017952680588,random,normalized,RANDOM,20241121152808,run_42_L2_H64_RNN_uni_tom_quantum
7,2,0.014347574673593044,random,normalized,RANDOM,20241121152808,run_42_L2_H64_RNN_uni_tom_quantum
8,0,0.014351237565279007,random,normalized,RANDOM,20241121152808,run_42_L2_H64_RNN_uni_tom_quantum
8,1,0.01434596162289381,random,normalized,RANDOM,20241121152808,run_42_L2_H64_RNN_uni_tom_quantum
8,2,0.014349258504807949,random,normalized,RANDOM,20241121152808,run_42_L2_H64_RNN_uni_tom_quantum
9,0,0.014349517412483692,random,normalized,RANDOM,20241121152808,run_42_L2_H64_RNN_uni_tom_quantum
9,1,0.014349032193422318,random,normalized,RANDOM,20241121152808,run_42_L2_H64_RNN_uni_tom_quantum
9,2,0.014347349293529987,random,normalized,RANDOM,20241121152808,run_42_L2_H64_RNN_uni_tom_quantum
0,0,0.001379800378344953,random,unnormalized,RANDOM,20241121152808,run_42_L2_H64_RNN_uni_tom_quantum
