| Epoch | Training Acc. | Loss | Overall Acc. | Last Bit Acc. |
|  94   |    50.07%    |    0.6931     |      50.67%       |      50.59%      |
|  95   |    50.11%    |    0.6933     |      50.60%       |      50.66%      |
|  96   |    50.32%    |    0.6931     |      50.66%       |      50.66%      |
|  97   |    50.18%    |    0.6930     |      50.64%       |      50.73%      |
|  98   |    49.63%    |    0.6930     |      50.63%       |      50.59%      |
|  99   |    49.92%    |    0.6932     |      50.63%       |      50.52%      |
|  100  |    50.12%    |    0.6932     |      50.67%       |      50.66%      |
|  101  |    49.89%    |    0.6934     |      50.61%       |      50.73%      |
|  102  |    49.97%    |    0.6931     |      50.61%       |      50.66%      |
|  103  |    49.88%    |    0.6935     |      50.63%       |      50.66%      |
|  104  |    50.12%    |    0.6931     |      50.64%       |      50.66%      |
|  105  |    50.11%    |    0.6931     |      50.63%       |      50.73%      |
|  106  |    50.12%    |    0.6933     |      50.62%       |      50.66%      |
|  107  |    49.76%    |    0.6932     |      49.34%       |      49.34%      |
|  108  |    50.00%    |    0.6933     |      50.57%       |      50.59%      |
|  109  |    50.32%    |    0.6931     |      50.61%       |      50.73%      |
|  110  |    50.22%    |    0.6930     |      50.59%       |      50.66%      |
|  111  |    50.05%    |    0.6931     |      50.60%       |      50.66%      |
|  112  |    50.03%    |    0.6932     |      50.62%       |      50.66%      |
|  113  |    50.09%    |    0.6933     |      50.65%       |      50.73%      |
|  114  |    50.19%    |    0.6931     |      50.64%       |      50.94%      |
|  115  |    50.03%    |    0.6934     |      50.59%       |      50.73%      |
|  116  |    50.01%    |    0.6934     |      50.68%       |      50.66%      |
|  117  |    50.16%    |    0.6931     |      50.64%       |      50.73%      |
|  118  |    49.87%    |    0.6931     |      49.39%       |      49.34%      |
|  119  |    50.02%    |    0.6932     |      50.66%       |      50.66%      |
|  120  |    50.02%    |    0.6931     |      50.63%       |      50.59%      |
|  121  |    50.11%    |    0.6931     |      50.62%       |      50.45%      |
|  122  |    49.88%    |    0.6928     |      50.65%       |      50.66%      |
|  123  |    50.06%    |    0.6931     |      50.67%       |      50.66%      |
|  124  |    50.14%    |    0.6931     |      50.64%       |      50.73%      |
|  125  |    50.09%    |    0.6932     |      50.62%       |      50.73%      |
|  126  |    49.65%    |    0.6932     |      50.64%       |      50.80%      |
|  127  |    49.56%    |    0.6931     |      49.34%       |      49.20%      |
|  128  |    49.65%    |    0.6933     |      50.66%       |      50.59%      |
|  129  |    50.15%    |    0.6931     |      50.57%       |      50.66%      |
|  130  |    50.21%    |    0.6932     |      50.64%       |      50.52%      |
|  131  |    49.98%    |    0.6932     |      50.66%       |      50.59%      |
|  132  |    50.12%    |    0.6931     |      50.59%       |      50.73%      |
|  133  |    50.08%    |    0.6932     |      50.63%       |      50.59%      |
|  134  |    50.19%    |    0.6932     |      49.33%       |      49.34%      |
|  135  |    50.07%    |    0.6931     |      49.29%       |      49.34%      |
|  136  |    49.56%    |    0.6932     |      50.66%       |      50.73%      |
|  137  |    50.11%    |    0.6931     |      50.64%       |      50.59%      |
|  138  |    50.12%    |    0.6931     |      50.66%       |      50.80%      |
|  139  |    50.21%    |    0.6931     |      50.63%       |      50.66%      |
|  140  |    50.05%    |    0.6930     |      50.63%       |      50.59%      |
|  141  |    50.11%    |    0.6932     |      50.63%       |      50.73%      |
|  142  |    50.01%    |    0.6931     |      50.58%       |      50.52%      |
|  143  |    50.03%    |    0.6931     |      50.71%       |      50.73%      |
|  144  |    49.97%    |    0.6931     |      50.71%       |      50.80%      |
|  145  |    49.91%    |    0.6932     |      50.66%       |      50.66%      |
|  146  |    50.17%    |    0.6932     |      49.30%       |      49.13%      |
|  147  |    50.04%    |    0.6931     |      49.39%       |      49.34%      |
|  148  |    50.05%    |    0.6932     |      50.64%       |      50.59%      |
|  149  |    49.83%    |    0.6930     |      50.66%       |      50.73%      |
|  150  |    50.12%    |    0.6931     |      50.59%       |      50.52%      |
|  151  |    50.11%    |    0.6931     |      50.68%       |      50.66%      |
|  152  |    50.13%    |    0.6931     |      50.71%       |      50.73%      |
|  153  |    50.15%    |    0.6931     |      50.67%       |      50.73%      |
|  154  |    50.09%    |    0.6931     |      49.39%       |      49.34%      |
|  155  |    49.97%    |    0.6931     |      50.66%       |      50.45%      |
|  156  |    50.15%    |    0.6933     |      50.62%       |      50.80%      |
