| Epoch | Training Acc. | Loss | Overall Acc. | Last Bit Acc. |
|  94   |    50.26%    |    0.6930     |      50.20%       |      50.06%      |
|  95   |    50.42%    |    0.6938     |      50.17%       |      50.13%      |
|  96   |    50.33%    |    0.6939     |      50.21%       |      50.34%      |
|  97   |    50.36%    |    0.6936     |      50.20%       |      50.13%      |
|  98   |    50.43%    |    0.6932     |      50.23%       |      50.20%      |
|  99   |    50.31%    |    0.6925     |      50.20%       |      50.27%      |
|  100  |    50.35%    |    0.6930     |      50.15%       |      50.20%      |
|  101  |    50.37%    |    0.6931     |      49.83%       |      49.87%      |
|  102  |    50.48%    |    0.6931     |      50.21%       |      50.06%      |
|  103  |    50.26%    |    0.6940     |      50.19%       |      50.13%      |
|  104  |    50.33%    |    0.6927     |      50.19%       |      50.06%      |
|  105  |    50.31%    |    0.6931     |      50.20%       |      50.20%      |
|  106  |    50.48%    |    0.6931     |      50.22%       |      50.20%      |
|  107  |    50.14%    |    0.6929     |      50.16%       |      50.20%      |
|  108  |    50.37%    |    0.6929     |      50.24%       |      50.13%      |
|  109  |    50.40%    |    0.6931     |      50.22%       |      50.20%      |
|  110  |    50.42%    |    0.6930     |      49.74%       |      49.73%      |
|  111  |    50.39%    |    0.6932     |      49.82%       |      49.87%      |
|  112  |    50.36%    |    0.6936     |      50.19%       |      50.20%      |
|  113  |    50.34%    |    0.6931     |      50.16%       |      50.13%      |
|  114  |    50.31%    |    0.6931     |      50.21%       |      50.34%      |
|  115  |    50.21%    |    0.6933     |      50.21%       |      50.27%      |
|  116  |    50.34%    |    0.6931     |      50.18%       |      50.13%      |
|  117  |    50.46%    |    0.6930     |      50.20%       |      50.20%      |
|  118  |    50.20%    |    0.6934     |      50.21%       |      50.20%      |
|  119  |    50.30%    |    0.6933     |      50.17%       |      50.13%      |
|  120  |    50.37%    |    0.6935     |      50.18%       |      50.13%      |
|  121  |    50.28%    |    0.6932     |      49.79%       |      49.73%      |
|  122  |    50.23%    |    0.6932     |      50.18%       |      50.13%      |
|  123  |    50.32%    |    0.6924     |      50.23%       |      50.34%      |
|  124  |    50.26%    |    0.6930     |      50.20%       |      50.06%      |
|  125  |    50.21%    |    0.6931     |      49.77%       |      49.80%      |
|  126  |    50.44%    |    0.6939     |      50.21%       |      50.20%      |
|  127  |    50.38%    |    0.6928     |      50.20%       |      50.20%      |
|  128  |    50.36%    |    0.6930     |      50.16%       |      50.20%      |
|  129  |    50.15%    |    0.6941     |      50.17%       |      50.13%      |
|  130  |    50.37%    |    0.6930     |      50.25%       |      50.27%      |
|  131  |    50.37%    |    0.6932     |      50.11%       |      50.13%      |
|  132  |    50.35%    |    0.6931     |      50.18%       |      50.20%      |
|  133  |    50.34%    |    0.6927     |      50.18%       |      50.13%      |
|  134  |    50.25%    |    0.6930     |      50.16%       |      50.34%      |
|  135  |    50.24%    |    0.6937     |      50.18%       |      50.27%      |
|  136  |    50.46%    |    0.6931     |      50.20%       |      50.27%      |
|  137  |    50.32%    |    0.6934     |      50.21%       |      50.34%      |
|  138  |    50.42%    |    0.6932     |      50.25%       |      50.27%      |
|  139  |    50.35%    |    0.6928     |      50.18%       |      50.20%      |
|  140  |    50.11%    |    0.6931     |      50.21%       |      50.27%      |
|  141  |    50.30%    |    0.6920     |      50.22%       |      50.13%      |
|  142  |    50.35%    |    0.6931     |      50.22%       |      50.27%      |
|  143  |    50.21%    |    0.6928     |      50.25%       |      50.34%      |
|  144  |    50.34%    |    0.6938     |      50.16%       |      50.20%      |
|  145  |    50.15%    |    0.6947     |      50.20%       |      50.27%      |
|  146  |    50.25%    |    0.6926     |      50.18%       |      50.27%      |
|  147  |    50.36%    |    0.6935     |      50.19%       |      50.20%      |
|  148  |    50.29%    |    0.6937     |      50.21%       |      50.42%      |
|  149  |    50.32%    |    0.6932     |      50.12%       |      50.27%      |
|  150  |    50.14%    |    0.6932     |      50.23%       |      50.34%      |
|  151  |    50.15%    |    0.6926     |      50.23%       |      50.27%      |
|  152  |    50.38%    |    0.6930     |      50.19%       |      50.27%      |
|  153  |    50.35%    |    0.6927     |      50.22%       |      50.20%      |
|  154  |    50.26%    |    0.6937     |      50.21%       |      50.27%      |
|  155  |    50.33%    |    0.6931     |      50.23%       |      50.27%      |
|  156  |    50.33%    |    0.6932     |      49.81%       |      49.73%      |
|  157  |    50.01%    |    0.6931     |      50.18%       |      50.06%      |
|  158  |    50.40%    |    0.6932     |      50.20%       |      50.13%      |
|  159  |    50.41%    |    0.6934     |      50.21%       |      50.13%      |
|  160  |    50.15%    |    0.6940     |      50.25%       |      50.34%      |
|  161  |    50.10%    |    0.6933     |      50.24%       |      50.20%      |
|  162  |    50.06%    |    0.6930     |      50.18%       |      50.27%      |
|  163  |    50.32%    |    0.6931     |      50.14%       |      50.20%      |
|  164  |    50.36%    |    0.6931     |      50.18%       |      50.13%      |
|  165  |    50.24%    |    0.6930     |      50.17%       |      50.13%      |
|  166  |    50.36%    |    0.6941     |      50.14%       |      50.13%      |
|  167  |    50.33%    |    0.6931     |      49.85%       |      49.73%      |
|  168  |    50.18%    |    0.6932     |      50.21%       |      50.20%      |
|  169  |    50.34%    |    0.6931     |      50.22%       |      50.27%      |
|  170  |    50.27%    |    0.6930     |      50.23%       |      50.27%      |
|  171  |    50.42%    |    0.6940     |      50.16%       |      50.13%      |
|  172  |    50.55%    |    0.6932     |      50.20%       |      50.13%      |
|  173  |    50.19%    |    0.6940     |      50.14%       |      50.27%      |
|  174  |    50.33%    |    0.6932     |      50.22%       |      50.13%      |
|  175  |    50.20%    |    0.6933     |      49.83%       |      49.73%      |
|  176  |    50.22%    |    0.6936     |      50.15%       |      50.06%      |
|  177  |    50.40%    |    0.6930     |      50.20%       |      50.27%      |
|  178  |    50.17%    |    0.6932     |      50.15%       |      49.99%      |
|  179  |    50.20%    |    0.6929     |      50.18%       |      50.20%      |
|  180  |    50.33%    |    0.6929     |      50.18%       |      50.06%      |
|  181  |    50.55%    |    0.6924     |      50.14%       |      50.13%      |
|  182  |    50.28%    |    0.6932     |      50.18%       |      50.06%      |
|  183  |    50.23%    |    0.6940     |      50.17%       |      50.20%      |
|  184  |    50.23%    |    0.6935     |      50.20%       |      50.13%      |
|  185  |    50.42%    |    0.6941     |      50.24%       |      50.13%      |
|  186  |    50.48%    |    0.6932     |      50.23%       |      50.42%      |
|  187  |    50.41%    |    0.6934     |      50.19%       |      50.06%      |
|  188  |    50.29%    |    0.6931     |      50.13%       |      50.06%      |
|  189  |    50.33%    |    0.6929     |      50.20%       |      50.13%      |
|  190  |    50.32%    |    0.6921     |      50.11%       |      50.13%      |
|  191  |    50.34%    |    0.6931     |      50.22%       |      50.13%      |
|  192  |    50.26%    |    0.6932     |      50.17%       |      50.20%      |
|  193  |    50.37%    |    0.6941     |      50.23%       |      50.34%      |
|  194  |    50.58%    |    0.6930     |      50.20%       |      50.27%      |
|  195  |    50.28%    |    0.6937     |      50.22%       |      50.13%      |
|  196  |    50.56%    |    0.6933     |      49.78%       |      49.87%      |
|  197  |    50.31%    |    0.6932     |      49.81%       |      49.66%      |
|  198  |    50.36%    |    0.6932     |      50.21%       |      50.34%      |
|  199  |    50.09%    |    0.6929     |      50.20%       |      50.27%      |
|  200  |    50.41%    |    0.6943     |      50.17%       |      50.20%      |
