| Epoch | Training Acc. | Loss | Overall Acc. | Last Bit Acc. |
|  94   |    50.15%    |    0.6933     |      50.11%       |      50.13%      |
|  95   |    50.15%    |    0.6931     |      50.23%       |      50.13%      |
|  96   |    50.20%    |    0.6931     |      50.16%       |      50.20%      |
|  97   |    50.15%    |    0.6928     |      50.14%       |      50.06%      |
|  98   |    50.15%    |    0.6932     |      50.16%       |      50.27%      |
|  99   |    49.99%    |    0.6928     |      50.21%       |      50.13%      |
|  100  |    50.15%    |    0.6928     |      50.19%       |      50.27%      |
|  101  |    50.16%    |    0.6931     |      50.18%       |      50.13%      |
|  102  |    49.97%    |    0.6931     |      50.19%       |      50.13%      |
|  103  |    50.06%    |    0.6930     |      50.22%       |      50.20%      |
|  104  |    50.22%    |    0.6931     |      49.81%       |      49.66%      |
|  105  |    50.14%    |    0.6935     |      50.19%       |      50.20%      |
|  106  |    50.26%    |    0.6931     |      49.82%       |      49.94%      |
|  107  |    50.36%    |    0.6932     |      50.21%       |      50.27%      |
|  108  |    49.89%    |    0.6932     |      50.18%       |      50.13%      |
|  109  |    50.15%    |    0.6933     |      50.19%       |      50.27%      |
|  110  |    50.15%    |    0.6931     |      50.14%       |      50.06%      |
|  111  |    50.24%    |    0.6931     |      50.14%       |      50.06%      |
|  112  |    50.28%    |    0.6934     |      50.19%       |      50.13%      |
|  113  |    50.18%    |    0.6931     |      49.84%       |      49.87%      |
|  114  |    50.57%    |    0.6932     |      50.19%       |      50.13%      |
|  115  |    50.10%    |    0.6930     |      50.15%       |      50.13%      |
|  116  |    50.16%    |    0.6932     |      50.16%       |      50.20%      |
|  117  |    50.54%    |    0.6933     |      50.21%       |      50.13%      |
|  118  |    50.19%    |    0.6932     |      50.14%       |      50.13%      |
|  119  |    50.14%    |    0.6933     |      50.14%       |      50.27%      |
|  120  |    50.14%    |    0.6931     |      50.19%       |      50.06%      |
|  121  |    50.14%    |    0.6933     |      50.19%       |      50.06%      |
|  122  |    50.18%    |    0.6932     |      49.84%       |      49.87%      |
|  123  |    50.08%    |    0.6931     |      50.21%       |      50.06%      |
|  124  |    50.21%    |    0.6931     |      50.18%       |      50.20%      |
|  125  |    50.07%    |    0.6932     |      50.19%       |      50.20%      |
|  126  |    50.15%    |    0.6931     |      50.19%       |      50.27%      |
|  127  |    50.04%    |    0.6933     |      50.14%       |      50.13%      |
|  128  |    50.11%    |    0.6932     |      50.15%       |      50.20%      |
|  129  |    50.04%    |    0.6932     |      49.79%       |      49.87%      |
|  130  |    50.02%    |    0.6932     |      50.15%       |      50.13%      |
|  131  |    50.12%    |    0.6930     |      50.14%       |      50.13%      |
|  132  |    50.17%    |    0.6928     |      50.16%       |      50.20%      |
|  133  |    50.01%    |    0.6932     |      50.20%       |      49.99%      |
|  134  |    50.01%    |    0.6932     |      50.21%       |      49.99%      |
|  135  |    49.97%    |    0.6931     |      50.22%       |      50.27%      |
|  136  |    50.23%    |    0.6933     |      50.14%       |      49.92%      |
|  137  |    50.15%    |    0.6933     |      50.11%       |      50.13%      |
|  138  |    50.17%    |    0.6929     |      50.22%       |      49.92%      |
|  139  |    50.14%    |    0.6932     |      50.24%       |      50.20%      |
|  140  |    50.03%    |    0.6930     |      50.22%       |      50.20%      |
|  141  |    49.98%    |    0.6932     |      50.17%       |      50.13%      |
|  142  |    50.09%    |    0.6932     |      50.16%       |      50.20%      |
|  143  |    49.81%    |    0.6931     |      50.21%       |      50.20%      |
|  144  |    50.15%    |    0.6937     |      50.15%       |      50.13%      |
|  145  |    50.15%    |    0.6932     |      50.14%       |      50.27%      |
|  146  |    49.82%    |    0.6935     |      50.17%       |      50.20%      |
|  147  |    50.19%    |    0.6931     |      50.23%       |      50.34%      |
|  148  |    50.09%    |    0.6933     |      50.22%       |      50.34%      |
|  149  |    49.97%    |    0.6927     |      50.17%       |      50.20%      |
|  150  |    50.14%    |    0.6931     |      50.23%       |      50.06%      |
|  151  |    50.14%    |    0.6935     |      50.21%       |      50.20%      |
|  152  |    50.15%    |    0.6933     |      50.21%       |      50.13%      |
|  153  |    50.14%    |    0.6935     |      50.19%       |      50.13%      |
|  154  |    50.06%    |    0.6930     |      50.14%       |      50.20%      |
|  155  |    50.14%    |    0.6936     |      50.13%       |      50.06%      |
|  156  |    49.98%    |    0.6932     |      50.24%       |      50.06%      |
|  157  |    50.08%    |    0.6933     |      50.21%       |      49.99%      |
|  158  |    49.91%    |    0.6931     |      50.17%       |      50.06%      |
|  159  |    50.02%    |    0.6932     |      50.20%       |      49.92%      |
|  160  |    50.38%    |    0.6932     |      50.18%       |      50.13%      |
|  161  |    50.19%    |    0.6930     |      50.14%       |      50.20%      |
|  162  |    50.04%    |    0.6931     |      49.81%       |      49.80%      |
|  163  |    50.02%    |    0.6933     |      50.18%       |      49.99%      |
|  164  |    50.02%    |    0.6931     |      50.15%       |      50.06%      |
|  165  |    50.15%    |    0.6931     |      50.19%       |      50.20%      |
|  166  |    50.14%    |    0.6933     |      50.13%       |      49.99%      |
|  167  |    49.94%    |    0.6932     |      50.14%       |      50.06%      |
|  168  |    50.15%    |    0.6928     |      50.21%       |      50.20%      |
|  169  |    49.83%    |    0.6931     |      50.19%       |      50.06%      |
|  170  |    50.16%    |    0.6931     |      50.14%       |      50.20%      |
|  171  |    50.14%    |    0.6932     |      50.16%       |      50.20%      |
|  172  |    50.14%    |    0.6931     |      50.15%       |      50.06%      |
|  173  |    50.06%    |    0.6930     |      50.16%       |      50.20%      |
|  174  |    50.10%    |    0.6928     |      50.21%       |      50.13%      |
|  175  |    50.15%    |    0.6934     |      50.23%       |      50.13%      |
|  176  |    50.16%    |    0.6930     |      50.22%       |      50.13%      |
|  177  |    50.06%    |    0.6928     |      50.21%       |      50.27%      |
|  178  |    50.14%    |    0.6936     |      50.17%       |      50.20%      |
|  179  |    50.14%    |    0.6930     |      50.22%       |      50.13%      |
|  180  |    50.14%    |    0.6930     |      50.18%       |      50.27%      |
|  181  |    50.14%    |    0.6930     |      50.19%       |      50.20%      |
|  182  |    49.94%    |    0.6927     |      50.13%       |      50.20%      |
|  183  |    50.22%    |    0.6931     |      50.14%       |      49.99%      |
|  184  |    50.01%    |    0.6934     |      50.18%       |      50.20%      |
|  185  |    50.14%    |    0.6932     |      50.15%       |      50.20%      |
|  186  |    50.10%    |    0.6934     |      50.15%       |      49.99%      |
|  187  |    50.15%    |    0.6928     |      50.16%       |      49.99%      |
|  188  |    50.16%    |    0.6930     |      50.17%       |      50.20%      |
|  189  |    50.21%    |    0.6932     |      50.21%       |      50.20%      |
|  190  |    50.03%    |    0.6931     |      50.17%       |      50.13%      |
|  191  |    50.16%    |    0.6932     |      50.19%       |      50.20%      |
|  192  |    50.08%    |    0.6930     |      50.16%       |      50.13%      |
|  193  |    50.10%    |    0.6929     |      50.13%       |      50.13%      |
|  194  |    50.14%    |    0.6931     |      50.16%       |      49.99%      |
|  195  |    50.01%    |    0.6931     |      50.21%       |      50.13%      |
|  196  |    50.15%    |    0.6931     |      50.21%       |      50.06%      |
|  197  |    50.16%    |    0.6931     |      50.19%       |      50.13%      |
|  198  |    50.16%    |    0.6931     |      50.16%       |      49.99%      |
|  199  |    50.14%    |    0.6932     |      50.21%       |      50.13%      |
|  200  |    50.04%    |    0.6934     |      50.18%       |      50.20%      |
