X,Y,Z
0.5,0.7082109125359172,0.0
0.8633286414934634,0.07890724562426071,0.0
0.5,0.7075245739900483,0.0
0.8627342548771446,0.07925041489719514,0.0
0.5000918217762401,0.7069858868549784,0.0
0.8623136490216022,0.07959927845557463,0.0
0.8622218272453621,0.07944023847388557,0.0
0.4999081782237599,0.7069858868549784,0.0
0.5002691517724653,0.7053382359501087,0.0
0.8609754064795294,0.08057667618959358,0.0
0.8609948379210259,0.08025466774504318,0.0
0.5,0.7055160682943523,0.0
0.49973084822753455,0.7053382359501087,0.0
0.8607062547070639,0.08011049164473626,0.0
0.5003663067131728,0.703942912464936,0.0
0.8598155983652264,0.08135847657893577,0.0
0.5006094585621007,0.7028986625650067,0.0
0.8590328273484522,0.08209117720704918,0.0
0.5001884700094439,0.7035195210868738,0.0
0.8593600123242167,0.08141616116481226,0.0
0.8594492916520535,0.08072401474056683,0.0
0.49963369328682716,0.703942912464936,0.0
0.49981152999055617,0.7035195210868738,0.0
0.8591715423147729,0.08108972153275255,0.0
0.500893051540427,0.7010224941295852,0.0
0.8575498143107617,0.08327486014832526,0.0
0.4993905414378993,0.7028986625650067,0.0
0.8584233687863514,0.08103556401238285,0.0
0.5010707534731741,0.6991489120000631,0.0
0.8560160955568926,0.08436554560114694,0.0
0.5014757273958451,0.6974347591472149,0.0
0.8547340826016921,0.08557333973247443,0.0
0.500886197849106,0.6983639150122761,0.0
0.8552439904115408,0.08459821423618621,0.0
0.5,0.6996650511334828,0.0
0.8559277084217344,0.0831801763254779,0.0
0.49910694845957304,0.7010224941295852,0.0
0.856656762770335,0.08172804950652815,0.0
0.5021303071643718,0.6939998847633918,0.0
0.8520866840107564,0.08785765963273331,0.0
0.5014538434254026,0.69510984232086,0.0
0.8527097035831616,0.08671684607131284,0.0
0.498929246526826,0.6991489120000631,0.0
0.8549453420837185,0.08251094618322863,0.0
0.5007152674041997,0.6958021215584728,0.0
0.8529399469788452,0.0857310808555188,0.0
0.8543577925624347,0.08306327453597628,0.0
0.49911380215089396,0.6983639150122761,0.0
0.5024146574342871,0.6920994022940383,0.0
0.8505829930478068,0.08905415542472978,0.0
0.5028562945084369,0.6907156569353586,0.0
0.8496054529518963,0.09012849702953638,0.0
0.8503503992093727,0.08882367556343652,0.0
0.5020987591001295,0.6920132100518374,0.0
0.5007474912862968,0.6938879861528228,0.0
0.8512983690323179,0.08671605525884851,0.0
0.5012812943978343,0.6928466459011037,0.0
0.8506634434761146,0.0876990124399186,0.0
0.49852427260415483,0.6974347591472149,0.0
0.8532583552058469,0.0830173049047493,0.0
0.8522246795746455,0.08449220137044701,0.0
0.49928473259580025,0.6958021215584728,0.0
0.5032614374618027,0.6887779916608188,0.0
0.8481299570767967,0.09144819375658539,0.0
0.5003082229004288,0.6931281345759925,0.0
0.8504206840707432,0.08671556346602242,0.0
0.846477991550286,0.09270876810166563,0.0
0.5035271441047459,0.6867170603761442,0.0
0.49969177709957124,0.6931281345759925,0.0
0.8501124611703145,0.08618170574242363,0.0
0.8505508777460208,0.08542136237276735,0.0
0.4992525087137032,0.6938879861528228,0.0
0.8512558601577591,0.08419871539226578,0.0
0.49854615657459755,0.69510984232086,0.0
0.8450380913415045,0.09415424098573993,0.0
0.504059010238445,0.6847473337743879,0.0
0.8454727292062877,0.09312236666772558,0.0
0.5033826997979235,0.6856396783657439,0.0
0.49871870560216575,0.6928466459011037,0.0
0.8493821490782802,0.08547974544341634,0.0
0.4978696928356282,0.6939998847633918,0.0
0.8499563768463845,0.08416785938831342,0.0
0.5051556990150207,0.6798697522189977,0.0
0.8413623261937941,0.09754279210399477,0.0
0.5042157772350465,0.6813757352734676,0.0
0.842196584886647,0.09597580443773193,0.0
0.8482516401092433,0.08518851816916473,0.0
0.49790124089987053,0.6920132100518374,0.0
0.49758534256571285,0.6920994022940383,0.0
0.8481683356135197,0.08487184606567047,0.0
0.5033386301231875,0.682081334035417,0.0
0.8423690777834444,0.0948633733750311,0.0
0.5057936879139956,0.6765180642355498,0.0
0.8387786737040568,0.09977115068956346,0.0
0.4971437054915631,0.6907156569353586,0.0
0.8467491584434593,0.08518124981954368,0.0
0.5053647842342215,0.6762599231296741,0.0
0.8383406651087202,0.09952877976004029,0.0
0.5066879320512957,0.6737650922805827,0.0
0.8368416521237991,0.1019220748071342,0.0
0.5034845838621438,0.6791477217787103,0.0
0.8399014719137611,0.09645657914909794,0.0
0.5042013376599739,0.6775588126512592,0.0
0.8388838131439985,0.09787176071000328,0.0
0.8340066792986093,0.1047215049163179,0.0
0.507694823229373,0.669910218740338,0.0
0.4967385625381973,0.6887779916608188,0.0
0.844868519614994,0.08579921836703455,0.0
0.8384517777304656,0.09676025757834164,0.0
0.5030227300048025,0.677740410573636,0.0
0.5,0.6828438445134803,0.0
0.8413601161665054,0.09159077963547912,0.0
0.5083160792391769,0.6668669458558589,0.0
0.831681755674904,0.10678116484530137,0.0
0.8429508474455402,0.08659957530662875,0.0
0.49647285589525414,0.6867170603761442,0.0
0.50929269087837,0.6640279219041003,0.0
0.8297113946303252,0.10904644731035351,0.0
0.8309497839654332,0.10683527539953937,0.0
0.5079969544990244,0.6662059844834867,0.0
0.8330570886659946,0.10294992967087023,0.0
0.5056857987457923,0.6699736367520218,0.0
0.4966173002020765,0.6856396783657439,0.0
0.8420900294083642,0.08726335875096913,0.0
0.5027366810953475,0.6748458550058164,0.0
0.8358019946213407,0.0979598097399387,0.0
0.510609375170684,0.6596487218405446,0.0
0.8265772382731886,0.11237632938803925,0.0
0.5093965817210286,0.6615740169300363,0.0
0.827638196005642,0.11036337190634847,0.0
0.49594098976155493,0.6847473337743879,0.0
0.8409790811030595,0.08712382902431082,0.0
0.8284987488973397,0.10815250833939796,0.0
0.5079121941535969,0.6634247093790218,0.0
0.5110899181994737,0.6577410299985565,0.0
0.8251654001898294,0.11374633777957667,0.0
0.5028005310699039,0.6719170651711734,0.0
0.8332975132094724,0.09947950035725694,0.0
0.5117358349241468,0.6562789517902321,0.0
0.8242221616814372,0.11503675717603495,0.0
0.5106074204880398,0.6579991617998171,0.0
0.8251477000315286,0.11319941660357674,0.0
0.8321250053032838,0.1010560639898919,0.0
0.5035796212733541,0.6701133617219586,0.0
0.4966613698768124,0.682081334035417,0.0
0.8390304476602569,0.08908069637399035,0.0
0.8228819781064995,0.11642845004136664,0.0
0.5122709845123207,0.6544224723359354,0.0
0.8258764415649713,0.11118145029038216,0.0
0.5092241811635534,0.6596392536371685,0.0
0.5081661112189942,0.661334753303896,0.0
0.826815752376186,0.10941738500604944,0.0
0.8213088430000482,0.11774285998363708,0.0
0.512622729360088,0.6524028923990283,0.0
0.5046717465833364,0.6659902970572574,0.0
0.8291003892171979,0.10406340458480302,0.0
0.49578422276495343,0.6813757352734676,0.0
0.8379808076516003,0.088673864073239,0.0
0.5073866266955236,0.6611831834017347,0.0
0.8262947467287297,0.10881811655794775,0.0
0.8313976243318942,0.09981002721574223,0.0
0.5021368312871961,0.6701064497095807,0.0
0.8199766424006029,0.11922075207307561,0.0
0.5132365211538712,0.6505102267922526,0.0
0.49651541613785627,0.6791477217787103,0.0
0.8364168880516174,0.09042110285663038,0.0
0.5125474596617736,0.6511945982647932,0.0
0.8202247947353997,0.11828182157987915,0.0
0.8264376278613375,0.10726424283250398,0.0
0.5061123731413202,0.6620838589550164,0.0
0.8354290477256632,0.09152473563246089,0.0
0.49697726999519753,0.677740410573636,0.0
0.5049922728673364,0.6636511647269833,0.0
0.8272349043383668,0.10551055465446475,0.0
0.8287117488518738,0.10226208961284113,0.0
0.502917441874738,0.6665543821139316,0.0
0.4948443009849792,0.6798697522189977,0.0
0.8362066271787735,0.08861285946144605,0.0
0.5146569540170901,0.645349123571636,0.0
0.8162172123316047,0.12303143462730175,0.0
0.5136051463716865,0.6467622420841934,0.0
0.8169151050393357,0.12141398323020879,0.0
0.8346824754840246,0.09059483042317606,0.0
0.4957986623400261,0.6775588126512592,0.0
0.8264308055211075,0.10476057493836985,0.0
0.5039407219722455,0.6633297845821311,0.0
0.4972633189046524,0.6748458550058164,0.0
0.8330653135259931,0.09321973903868346,0.0
0.5127056290438545,0.6472280483427683,0.0
0.8168687464285873,0.12040207524387454,0.0
0.5013684304825694,0.6664251671517527,0.0
0.8278253397159934,0.10098521387756113,0.0
0.5156064942539524,0.64140658687331,0.0
0.8132776455139332,0.125825028943503,0.0
0.5020855353108354,0.6637472215922344,0.0
0.8258647232456319,0.10294521765577509,0.0
0.5168573657776304,0.6380592245015334,0.0
0.8110041804261414,0.12858199664576697,0.0
0.5151726398727801,0.6409129932879386,0.0
0.8126332537392704,0.1256960968205503,0.0
0.49719946893009614,0.6719170651711734,0.0
0.8304969821395685,0.09462883825600825,0.0
0.8329758808744987,0.0902367008947242,0.0
0.4946352157657785,0.6762599231296741,0.0
0.8260182941034504,0.10183573260747326,0.0
0.5012014785027964,0.6644349603805372,0.0
0.4942063120860043,0.6765180642355498,0.0
0.8329849857900613,0.08973618885932523,0.0
0.8292607930446981,0.09610892685911572,0.0
0.4978631687128039,0.6701064497095807,0.0
0.8140844538775382,0.12237844367623618,0.0
0.5130250680379929,0.6438285960458113,0.0
0.5138557710531099,0.6421389169113748,0.0
0.8130365003304303,0.12394269315754602,0.0
0.5184799085075986,0.6328520888224178,0.0
0.8073059400120592,0.132590727708203,0.0
0.8248243914054856,0.10164674529320601,0.0
0.5004408593386656,0.6634955039715864,0.0
0.4986315695174305,0.6664251671517527,0.0
0.8264569092334239,0.09861502275512474,0.0
0.49642037872664585,0.6701133617219586,0.0
0.8285453840299297,0.09485597807258815,0.0
0.512649964651767,0.6419315754210663,0.0
0.8122540341318933,0.12300210492709167,0.0
0.82438353206682,0.10088315451964608,0.0
0.49955914066133444,0.6634955039715864,0.0
0.8039496238070128,0.13589922711851876,0.0
0.5196669949428149,0.6282911840205566,0.0
0.4987985214972036,0.6644349603805372,0.0
0.824816815600654,0.09975471079642816,0.0
0.8301537200725033,0.09033823669672171,0.0
0.4933120679487043,0.6737650922805827,0.0
0.4970825581252619,0.6665543821139316,0.0
0.8257943069771357,0.09720893205766579,0.0
0.5213927551940859,0.6237815829179906,0.0
0.800907074816892,0.13964857988824386,0.0
0.5193631867041146,0.6271270939896413,0.0
0.8027895881485981,0.13621816648138305,0.0
0.51612076740182,0.632318540083817,0.0
0.8056643026973846,0.130814425948787,0.0
0.4979144646891645,0.6637472215922344,0.0
0.8237791879347964,0.09933296453642909,0.0
0.4943142012542078,0.6699736367520217,0.0
0.8273712899202024,0.09310183736154667,0.0
0.8089130938703524,0.12479594724100967,0.0
0.5125330075352331,0.6381413151250867,0.0
0.49532825341666353,0.6659902970572574,0.0
0.8244286426338615,0.09597170214237803,0.0
0.795477320102321,0.1459099656223241,0.0
0.5241003969454073,0.6159485845318137,0.0
0.5219816840398227,0.6193979170231654,0.0
0.7974051732131384,0.14235044017708598,0.0
0.8263118560692364,0.09139368012778269,0.0
0.4923051767706271,0.6699102187403381,0.0
0.49605927802775457,0.6633297845821311,0.0
0.8224900835488621,0.09793504426393768,0.0
0.7988556894407204,0.13884766636048101,0.0
0.519673451044723,0.6224054878331555,0.0
0.8056345303429535,0.12697545358104936,0.0
0.5127812336297173,0.6342122426524183,0.0
0.5252627932749582,0.6121645816480938,0.0
0.7927814756418016,0.1488086318148408,0.0
0.5137470279243983,0.6318892003010814,0.0
0.8041056137999693,0.12897337715074156,0.0
0.5266406603214424,0.6091270191241908,0.0
0.7908398028537602,0.15152068094208523,0.0
0.5244732418991123,0.6126363657583607,0.0
0.7927952769784714,0.14788896821063194,0.0
0.8222426314710305,0.09686368440299056,0.0
0.4950077271326636,0.6636511647269833,0.0
0.5221119153875768,0.6157042908297753,0.0
0.7942715147714562,0.14431003692930525,0.0
0.5203459546105181,0.6187169434222574,0.0
0.7959975680607932,0.14127434373804448,0.0
0.5279526694940542,0.6054972780352971,0.0
0.7883523594479236,0.154471784760012,0.0
0.5121876567606464,0.6314590971082029,0.0
0.8029534479268117,0.12783797370544278,0.0
0.5153434096026195,0.6259145120271193,0.0
0.7997295728141357,0.1333432283751982,0.0
0.4916839207608231,0.6668669458558589,0.0
0.8233656764357273,0.09237729308327836,0.0
0.8229528294664087,0.09298414390141256,0.0
0.49200304550097557,0.6662059844834867,0.0
0.7859146812409292,0.15695931593400195,0.0
0.528888095579938,0.602142421194793,0.0
0.519328840891699,0.618293506893435,0.0
0.7951223044105331,0.14060521568342058,0.0
0.8203252547200174,0.09667730199691824,0.0
0.49388762685868,0.6620838589550164,0.0
0.530330249790836,0.5987167625355073,0.0
0.7836690509227426,0.15992108744645733,0.0
0.784754113873091,0.1574437362774862,0.0
0.5287273322195862,0.6008951301997,0.0
0.795425105240171,0.13837235696703723,0.0
0.5175465289350685,0.61967216946238,0.0
0.7967804002888869,0.13576585824372617,0.0
0.5159668823501073,0.6221491387658468,0.0
0.4920878058464032,0.6634247093790218,0.0
0.8205865547437429,0.09444818606601883,0.0
0.5132768553248421,0.6263672432649882,0.0
0.7990883724283282,0.13132717425340926,0.0
0.533095010501485,0.5914025238808527,0.0
0.7787171147937939,0.16597255978459172,0.0
0.4926133733044763,0.6611831834017347,0.0
0.8189081200332061,0.0960241038247562,0.0
0.5310701350523762,0.5943166504996736,0.0
0.7802283847509831,0.16276190289675366,0.0
0.4907073091216299,0.6640279219041003,0.0
0.8204187037519551,0.09295103456998471,0.0
0.8186496411571915,0.0952732654744931,0.0
0.4918338887810057,0.661334753303896,0.0
0.5345636820658678,0.5870837327824692,0.0
0.7757112677711473,0.16940386221835482,0.0
0.7955015218423496,0.1350769491035617,0.0
0.5147308303105569,0.6213860521128752,0.0
0.5291491067550564,0.5963454043121181,0.0
0.7810248229419247,0.16008386668366367,0.0
0.5363140338412936,0.58345986560137,0.0
0.7734480826200876,0.1727316449119824,0.0
0.51156698167061,0.6257910296374773,0.0
0.7977344199617811,0.1301344870453379,0.0
0.533795822126815,0.5872786544550075,0.0
0.7754961449217872,0.16864141516831757,0.0
0.4906034182789713,0.6615740169300363,0.0
0.8182416142846134,0.09408801494805383,0.0
0.7705634859823938,0.1765066435248863,0.0
0.5381409802204725,0.5790742323270041,0.0
0.7766590528781522,0.16527897893070545,0.0
0.5314653209046201,0.5899669804062887,0.0
0.5298466306557617,0.5926269383661288,0.0
0.7781532989199433,0.16254717307441588,0.0
0.5391907511434831,0.5760528946360665,0.0
0.7684718162501357,0.17892644065783644,0.0
0.49077581883644666,0.6596392536371685,0.0
0.8166522604014179,0.09520469985688797,0.0
0.5406797084717885,0.5731503832037939,0.0
0.7667026462791656,0.18166717124543622,0.0
0.5125297878164126,0.6216990986347325,0.0
0.7946721068357719,0.133014267127895,0.0
0.5425090570006612,0.5692035798767592,0.0
0.7641992885986489,0.18522483520733304,0.0
0.5387182534390011,0.5757692529671098,0.0
0.7679899265070065,0.17865906647700355,0.0
0.5114910262250939,0.6226301379141089,0.0
0.7949590297079738,0.13164915356164936,0.0
0.543931408230268,0.5663836762573566,0.0
0.762468356042826,0.18786657931497774,0.0
0.5431245844255751,0.5676670577269848,0.0
0.7631763850959239,0.1865261586689217,0.0
0.5408440015947947,0.5712946871151509,0.0
0.7651777128862005,0.1827373013079483,0.0
0.5445626786471343,0.5648101694658804,0.0
0.7614212943968135,0.18920002892837978,0.0
0.529087073836828,0.5915779577685765,0.0
0.7768650766649192,0.16241386787237783,0.0
0.5424935817248981,0.5681112364042759,0.0
0.7632455537639387,0.18575760496163335,0.0
0.48939062482931595,0.6596487218405446,0.0
0.8159678631025046,0.09400035255585477,0.0
0.5348155589801612,0.580883883042858,0.0
0.7704679788541444,0.17272191889456529,0.0
0.7601261398931398,0.19040794537669511,0.0
0.5449611877251876,0.5630845745397155,0.0
0.7661408110125438,0.17965896955286084,0.0
0.5386596371567844,0.5736679204364451,0.0
0.545587508147733,0.5615225871712372,0.0
0.7590865793629197,0.1917313484577676,0.0
0.5406152496274034,0.5700468624031134,0.0
0.7639826890024104,0.18316310864904037,0.0
0.544954511322564,0.5619614961066803,0.0
0.7591501872383771,0.1909637026589347,0.0
0.5390827011753039,0.5719368684454681,0.0
0.7648532080223457,0.18089087973581439,0.0
0.48939257951196014,0.6579991617998171,0.0
0.814540279543489,0.09482682538104471,0.0
0.5106937134594131,0.6209616457815919,0.0
0.7931154167523591,0.1317929065180667,0.0
0.521347918136909,0.6023063058783094,0.0
0.7822865208186309,0.15034738837753836,0.0
0.774276012152445,0.16369046246838928,0.0
0.5288981049310709,0.5886974648307315,0.0
0.5471179604747918,0.5570727281526846,0.0
0.7559981145731235,0.19528168856155775,0.0
0.4889100818005262,0.6577410299985565,0.0
0.8140754819903556,0.09453803600630534,0.0
0.7646422039330503,0.17969027368740062,0.0
0.5379374437927926,0.5723544365680426,0.0
0.7564069922014333,0.19387658147978878,0.0
0.5461055408610974,0.5581293801067246,0.0
0.7534600171258007,0.19800384421237316,0.0
0.548206367697792,0.553513593460615,0.0
0.5310719436267353,0.5829871788813438,0.0
0.770417678805234,0.1684282049772582,0.0
0.5452882448474436,0.5583249290233747,0.0
0.7561676945241081,0.19307100791122792,0.0
0.7718062679115679,0.16569714079739437,0.0
0.5294010672207745,0.585555264412779,0.0
0.5495685993990616,0.550520595282088,0.0
0.7515491205203505,0.20068007056077664,0.0
0.5,0.6362635619640773,0.0
0.8010204081632654,0.11488092091018064,0.0
0.5359577447159923,0.573935889304362,0.0
0.7650219326391872,0.17718507762688337,0.0
0.5333696520177028,0.5782523823922741,0.0
0.7674660789594343,0.17278547705885955,0.0
0.7905069113891627,0.13281561416904458,0.0
0.5102751515842066,0.6181912600456669,0.0
0.4882641650758533,0.6562789517902321,0.0
0.8124863267572905,0.0947096948181716,0.0
0.5478417223418135,0.5529140271285309,0.0
0.7527584547729729,0.19798783523676589,0.0
0.5340733765698256,0.5760292087224044,0.0
0.7658926163603639,0.17450650723319955,0.0
0.5514596586659793,0.5456067453351915,0.0
0.7482391312694124,0.2047747008994377,0.0
0.7528647376107138,0.19646938519950394,0.0
0.5465798474540379,0.553765295784632,0.0
0.7536721251555708,0.19503939505508944,0.0
0.5457451334342418,0.5551795089813845,0.0
0.5283552810970384,0.5844187041891588,0.0
0.770299084823114,0.1653597435591239,0.0
0.48772901548767933,0.6544224723359354,0.0
0.8106109935941789,0.09517448140713644,0.0
0.5103553556896808,0.6149966396089508,0.0
0.787780390988255,0.1344823831802312,0.0
0.5529580227199395,0.5410626412289078,0.0
0.7450530037029095,0.20834437428742655,0.0
0.7676614700686908,0.1690648077289529,0.0
0.5302451534135504,0.5802819307215172,0.0
0.5323464496987039,0.5765985480348361,0.0
0.7655222152327419,0.17272627503611437,0.0
0.5112501471784769,0.6128007730398178,0.0
0.7863261105004629,0.1363552286251852,0.0
0.5455088956370128,0.553245944340833,0.0
0.7518794901583794,0.19580158944163073,0.0
0.5550476640224803,0.5365287953796938,0.0
0.7421713986719178,0.212420979664831,0.0
0.5527564450157374,0.5397254436955852,0.0
0.7437941678170731,0.20883840164141218,0.0
0.48737727063991193,0.6524028923990283,0.0
0.8086861136399602,0.09587965140177322,0.0
0.549264163318849,0.5444521436598406,0.0
0.7461414692137411,0.20345064699260768,0.0
0.5585877698606775,0.528123794334912,0.0
0.7366625071674008,0.21968930177518636,0.0
0.4874525403382264,0.6511945982647932,0.0
0.807677335073626,0.0965489839397663,0.0
0.7853542184006369,0.13499696430159738,0.0
0.5095879097192828,0.6126382219534251,0.0
0.5273886673319337,0.5815975290676009,0.0
0.7673725686167678,0.1659332190436744,0.0
0.7819443454163202,0.14065058827996826,0.0
0.5127791552158385,0.6068583733361432,0.0
0.5290643479538277,0.5785019333841006,0.0
0.7655295444259581,0.16893219887261404,0.0
0.5560508158368034,0.53168309567382,0.0
0.738476475534682,0.21571258447282413,0.0
0.7486660921051792,0.19776394138938647,0.0
0.545601643248335,0.5494818840204123,0.0
0.5602367217089776,0.5238073376612569,0.0
0.7337488219578308,0.2232755643022591,0.0
0.5620871083014423,0.5203258458463507,0.0
0.7316589548992867,0.22661879200560878,0.0
0.48676347884612875,0.6505102267922526,0.0
0.8067401212467317,0.09629442491911042,0.0
0.5273516443795458,0.5799008366469423,0.0
0.7658846784018749,0.1667495024367128,0.0
0.5534540051593154,0.5345727988510584,0.0
0.739680626556823,0.2120188288686817,0.0
0.5593425130606076,0.5242116801881409,0.0
0.7336518885337576,0.22229898563304484,0.0
0.564001919409142,0.5159521878386785,0.0
0.7288286615110272,0.23046389607216147,0.0
0.7771174526822936,0.14616876596524847,0.0
0.5151445909068743,0.5999190727644934,0.0
0.7786468862567735,0.143320969231691,0.0
0.513443043378039,0.6026674994601726,0.0
0.5105474681947267,0.6073445807631026,0.0
0.78124956988902,0.13847478691290974,0.0
0.5565447176223733,0.5273833501982265,0.0
0.7349997376157958,0.21829018870389905,0.0
0.5460398940370342,0.5455726460595404,0.0
0.7454997181159753,0.20009809668606443,0.0
0.4872943709561456,0.6472280483427683,0.0
0.8041631173847329,0.09839528019779585,0.0
0.5655184335181412,0.5117131797463434,0.0
0.7259158298707167,0.23389673986191975,0.0
0.5470667849835683,0.5434120322650593,0.0
0.7441420171554547,0.20206771722991984,0.0
0.5260538714433232,0.5797299114587622,0.0
0.765087766378653,0.16571106069968997,0.0
0.5544517558285923,0.5305167205141882,0.0
0.7366668350119923,0.2149109454633535,0.0
0.5167567550229641,0.5956292638146983,0.0
0.7742084512124341,0.14970984551974964,0.0
0.5676844143589133,0.507332231121388,0.0
0.7232048074892168,0.23796300860661634,0.0
0.5655128690058238,0.5100046073518374,0.0
0.7244333805167109,0.23474620705014612,0.0
0.4863948536283135,0.6467622420841934,0.0
0.8033099586676492,0.09784917847003641,0.0
0.5194336559979478,0.5891404144174753,0.0
0.7699273932805996,0.1552725344661122,0.0
0.5243531998775393,0.5805405995850486,0.0
0.7649395071076714,0.1638328918570841,0.0
0.5120689046589382,0.6015368002475291,0.0
0.7769806026550348,0.14269627979894756,0.0
0.7168363950275651,0.24685138925933592,0.0
0.5721977715718487,0.4973728338214605,0.0
0.7355449958502029,0.2144139903923511,0.0
0.55346046053167,0.5297936568366195,0.0
0.5219260568723547,0.5843246470306672,0.0
0.7670030168221106,0.15983890063316725,0.0
0.51743018385654,0.5920763086560425,0.0
0.7714682162033193,0.15206952957659506,0.0
0.5489540161022501,0.5374313172613812,0.0
0.7399061815888156,0.20669246482334985,0.0
0.545641917176876,0.5425794496759876,0.0
0.7427085455792238,0.20125003680682546,0.0
0.7655049792745474,0.16155735832142432,0.0
0.5226652661119324,0.582168079614526,0.0
0.5084333734506767,0.6066766256169568,0.0
0.779614056391844,0.13697790473162821,0.0
0.48697493196200725,0.6438285960458113,0.0
0.8010593858395454,0.09981836406239124,0.0
0.7187427150666701,0.24235043223037792,0.0
0.5692529884629813,0.5012742339175478,0.0
0.5748267934168931,0.49109135712477814,0.0
0.7127109875574806,0.25226892731258993,0.0
0.5778001257632929,0.4856593269052609,0.0
0.7094933775664538,0.25755992376822473,0.0
0.7356189438205999,0.21217823182154627,0.0
0.5515612107978228,0.5309755769429441,0.0
0.7996040694801262,0.1010917234362807,0.0
0.48735003534823296,0.6419315754210663,0.0
0.48534304598291,0.645349123571636,0.0
0.8015602583145145,0.09764484558550098,0.0
0.5498185604824906,0.5334168411463268,0.0
0.7368618154804127,0.20944842027686425,0.0
0.7051841523999234,0.26395450838483786,0.0
0.581183385904664,0.4787301361321118,0.0
0.719651706412069,0.23883937518380247,0.0
0.5666668195392102,0.5038169720377711,0.0
0.5738239978887003,0.4912777257516333,0.0
0.712370989758709,0.25130729659694584,0.0
0.5160840437690881,0.5909202967705818,0.0
0.7697940104997074,0.1514817440065396,0.0
0.5469525311763302,0.5374318375511794,0.0
0.7389058897100381,0.2049588678873125,0.0
0.5209863612804324,0.5823678983114954,0.0
