| Epoch | Training Acc. | Loss | Overall Acc. | Last Bit Acc. |
|  94   |    50.52%    |    0.6935     |      50.34%       |      50.52%      |
|  95   |    50.51%    |    0.6925     |      50.32%       |      50.38%      |
|  96   |    50.51%    |    0.6936     |      50.38%       |      50.38%      |
|  97   |    50.50%    |    0.6938     |      50.38%       |      50.45%      |
|  98   |    50.52%    |    0.6920     |      50.35%       |      50.52%      |
|  99   |    50.51%    |    0.6931     |      50.39%       |      50.45%      |
|  100  |    50.50%    |    0.6930     |      50.36%       |      50.45%      |
|  101  |    50.51%    |    0.6934     |      50.34%       |      50.38%      |
|  102  |    50.51%    |    0.6935     |      50.36%       |      50.45%      |
|  103  |    50.50%    |    0.6937     |      50.36%       |      50.52%      |
|  104  |    50.50%    |    0.6930     |      50.38%       |      50.52%      |
|  105  |    50.51%    |    0.6931     |      50.39%       |      50.66%      |
|  106  |    50.51%    |    0.6932     |      50.37%       |      50.45%      |
|  107  |    50.51%    |    0.6929     |      50.39%       |      50.52%      |
|  108  |    50.51%    |    0.6931     |      50.37%       |      50.45%      |
|  109  |    50.51%    |    0.6919     |      50.39%       |      50.45%      |
|  110  |    50.50%    |    0.6929     |      50.35%       |      50.45%      |
|  111  |    50.50%    |    0.6935     |      50.36%       |      50.45%      |
|  112  |    50.50%    |    0.6934     |      50.33%       |      50.59%      |
|  113  |    50.52%    |    0.6924     |      50.35%       |      50.30%      |
|  114  |    50.51%    |    0.6936     |      50.41%       |      50.52%      |
|  115  |    50.50%    |    0.6929     |      50.39%       |      50.52%      |
|  116  |    50.53%    |    0.6926     |      50.33%       |      50.38%      |
|  117  |    50.52%    |    0.6935     |      50.34%       |      50.30%      |
|  118  |    50.51%    |    0.6929     |      50.34%       |      50.38%      |
|  119  |    50.51%    |    0.6932     |      50.35%       |      50.16%      |
|  120  |    50.51%    |    0.6932     |      50.32%       |      50.45%      |
|  121  |    50.51%    |    0.6923     |      50.36%       |      50.38%      |
|  122  |    50.51%    |    0.6925     |      50.37%       |      50.45%      |
|  123  |    50.52%    |    0.6926     |      50.36%       |      50.45%      |
|  124  |    50.52%    |    0.6932     |      50.36%       |      50.52%      |
|  125  |    50.50%    |    0.6932     |      50.35%       |      50.38%      |
|  126  |    50.51%    |    0.6928     |      50.34%       |      50.38%      |
|  127  |    50.51%    |    0.6931     |      50.32%       |      50.59%      |
|  128  |    50.51%    |    0.6929     |      50.33%       |      50.38%      |
|  129  |    50.50%    |    0.6933     |      50.32%       |      50.45%      |
|  130  |    50.51%    |    0.6929     |      50.34%       |      50.59%      |
|  131  |    50.50%    |    0.6934     |      50.39%       |      50.45%      |
|  132  |    50.50%    |    0.6932     |      50.36%       |      50.38%      |
|  133  |    50.49%    |    0.6932     |      50.35%       |      50.45%      |
|  134  |    50.51%    |    0.6925     |      50.34%       |      50.38%      |
|  135  |    50.51%    |    0.6928     |      50.36%       |      50.45%      |
|  136  |    50.50%    |    0.6930     |      50.32%       |      50.30%      |
|  137  |    50.52%    |    0.6931     |      50.34%       |      50.16%      |
|  138  |    50.50%    |    0.6927     |      50.37%       |      50.52%      |
|  139  |    50.50%    |    0.6924     |      50.32%       |      50.52%      |
|  140  |    50.51%    |    0.6939     |      50.34%       |      50.45%      |
|  141  |    50.52%    |    0.6932     |      50.37%       |      50.66%      |
|  142  |    50.50%    |    0.6951     |      50.35%       |      50.38%      |
|  143  |    50.51%    |    0.6927     |      50.36%       |      50.59%      |
|  144  |    50.52%    |    0.6935     |      50.34%       |      50.52%      |
|  145  |    50.51%    |    0.6928     |      50.30%       |      50.38%      |
|  146  |    50.51%    |    0.6928     |      50.39%       |      50.45%      |
|  147  |    50.50%    |    0.6929     |      50.32%       |      50.30%      |
|  148  |    50.51%    |    0.6934     |      50.38%       |      50.45%      |
|  149  |    50.51%    |    0.6929     |      50.36%       |      50.38%      |
|  150  |    50.50%    |    0.6926     |      50.37%       |      50.38%      |
|  151  |    50.50%    |    0.6934     |      50.36%       |      50.30%      |
|  152  |    50.51%    |    0.6936     |      50.36%       |      50.30%      |
|  153  |    50.51%    |    0.6941     |      50.30%       |      50.30%      |
|  154  |    50.51%    |    0.6932     |      50.32%       |      50.52%      |
|  155  |    50.51%    |    0.6925     |      50.35%       |      50.45%      |
|  156  |    50.50%    |    0.6928     |      50.32%       |      50.59%      |
|  157  |    50.51%    |    0.6933     |      50.37%       |      50.38%      |
|  158  |    50.51%    |    0.6926     |      50.34%       |      50.38%      |
|  159  |    50.50%    |    0.6935     |      50.34%       |      50.45%      |
|  160  |    50.51%    |    0.6924     |      50.34%       |      50.30%      |
|  161  |    50.51%    |    0.6933     |      50.35%       |      50.38%      |
|  162  |    50.50%    |    0.6931     |      50.33%       |      50.45%      |
|  163  |    50.52%    |    0.6915     |      50.32%       |      50.38%      |
|  164  |    50.51%    |    0.6933     |      50.39%       |      50.45%      |
|  165  |    50.50%    |    0.6932     |      50.38%       |      50.38%      |
|  166  |    50.51%    |    0.6930     |      50.34%       |      50.38%      |
|  167  |    50.51%    |    0.6932     |      50.32%       |      50.23%      |
|  168  |    50.51%    |    0.6933     |      50.32%       |      50.59%      |
|  169  |    50.51%    |    0.6931     |      50.34%       |      50.45%      |
|  170  |    50.50%    |    0.6934     |      50.33%       |      50.30%      |
|  171  |    50.51%    |    0.6925     |      50.37%       |      50.59%      |
|  172  |    50.51%    |    0.6927     |      50.37%       |      50.45%      |
|  173  |    50.52%    |    0.6929     |      50.32%       |      50.23%      |
|  174  |    50.51%    |    0.6927     |      50.37%       |      50.52%      |
|  175  |    50.52%    |    0.6931     |      50.36%       |      50.52%      |
|  176  |    50.52%    |    0.6928     |      50.33%       |      50.45%      |
|  177  |    50.50%    |    0.6932     |      50.39%       |      50.52%      |
|  178  |    50.51%    |    0.6932     |      50.28%       |      50.38%      |
