| Epoch | Training Acc. | Loss | Overall Acc. | Last Bit Acc. |
|  94   |    66.71%    |    0.6009     |      64.84%       |      66.43%      |
|  95   |    66.69%    |    0.6001     |      64.81%       |      66.00%      |
|  96   |    66.72%    |    0.5826     |      64.81%       |      66.05%      |
|  97   |    66.77%    |    0.6034     |      64.75%       |      66.08%      |
|  98   |    66.64%    |    0.6126     |      64.88%       |      66.09%      |
|  99   |    66.92%    |    0.6057     |      64.83%       |      65.98%      |
|  100  |    66.74%    |    0.5837     |      64.85%       |      65.95%      |
|  101  |    66.80%    |    0.5832     |      64.82%       |      66.23%      |
|  102  |    66.87%    |    0.5703     |      64.78%       |      66.24%      |
|  103  |    66.68%    |    0.5966     |      64.81%       |      65.92%      |
|  104  |    66.76%    |    0.5840     |      64.83%       |      66.16%      |
|  105  |    66.63%    |    0.5844     |      64.87%       |      66.12%      |
|  106  |    66.75%    |    0.5817     |      64.85%       |      66.34%      |
|  107  |    66.81%    |    0.5888     |      64.66%       |      65.59%      |
|  108  |    66.65%    |    0.5941     |      64.86%       |      66.34%      |
|  109  |    66.75%    |    0.5895     |      64.85%       |      66.29%      |
|  110  |    66.84%    |    0.5882     |      64.82%       |      66.55%      |
|  111  |    66.72%    |    0.6024     |      64.90%       |      66.35%      |
|  112  |    66.81%    |    0.6056     |      64.88%       |      66.22%      |
|  113  |    66.77%    |    0.5864     |      64.76%       |      66.04%      |
|  114  |    66.84%    |    0.5783     |      64.79%       |      66.48%      |
|  115  |    66.91%    |    0.6033     |      64.87%       |      65.99%      |
|  116  |    66.87%    |    0.5941     |      64.86%       |      66.24%      |
|  117  |    66.94%    |    0.5941     |      64.72%       |      65.86%      |
|  118  |    66.89%    |    0.5916     |      64.74%       |      66.31%      |
|  119  |    66.81%    |    0.5956     |      64.70%       |      66.52%      |
|  120  |    66.87%    |    0.6064     |      64.76%       |      66.25%      |
|  121  |    66.77%    |    0.5951     |      64.78%       |      66.33%      |
|  122  |    66.81%    |    0.5999     |      64.93%       |      66.13%      |
|  123  |    66.83%    |    0.5905     |      64.94%       |      66.72%      |
|  124  |    66.69%    |    0.5944     |      64.82%       |      66.38%      |
|  125  |    66.68%    |    0.5904     |      64.81%       |      66.76%      |
|  126  |    66.90%    |    0.5770     |      64.80%       |      65.96%      |
|  127  |    66.79%    |    0.5857     |      64.90%       |      66.22%      |
|  128  |    66.81%    |    0.5967     |      64.86%       |      66.55%      |
|  129  |    66.92%    |    0.5947     |      64.82%       |      66.46%      |
|  130  |    66.87%    |    0.6009     |      64.78%       |      66.40%      |
|  131  |    66.63%    |    0.5911     |      64.68%       |      66.23%      |
|  132  |    66.83%    |    0.5906     |      64.82%       |      66.64%      |
|  133  |    66.78%    |    0.5991     |      64.90%       |      66.36%      |
|  134  |    66.79%    |    0.5779     |      64.79%       |      66.17%      |
|  135  |    66.87%    |    0.5920     |      64.76%       |      66.37%      |
|  136  |    66.95%    |    0.5919     |      64.82%       |      66.29%      |
|  137  |    67.01%    |    0.5827     |      64.85%       |      66.45%      |
|  138  |    67.04%    |    0.5974     |      64.79%       |      66.28%      |
|  139  |    66.84%    |    0.5943     |      64.89%       |      65.99%      |
|  140  |    66.92%    |    0.5893     |      64.68%       |      66.09%      |
|  141  |    66.95%    |    0.5773     |      64.87%       |      66.45%      |
|  142  |    66.87%    |    0.5967     |      64.86%       |      66.69%      |
|  143  |    66.74%    |    0.5964     |      64.92%       |      66.57%      |
|  144  |    66.88%    |    0.5934     |      64.81%       |      66.53%      |
|  145  |    67.12%    |    0.6000     |      64.84%       |      66.12%      |
|  146  |    66.90%    |    0.5844     |      64.78%       |      66.15%      |
|  147  |    66.79%    |    0.6036     |      64.76%       |      66.05%      |
|  148  |    67.02%    |    0.5874     |      64.71%       |      66.57%      |
|  149  |    67.07%    |    0.5859     |      64.82%       |      66.75%      |
|  150  |    66.89%    |    0.6026     |      64.81%       |      66.36%      |
|  151  |    66.84%    |    0.6141     |      64.89%       |      66.29%      |
|  152  |    67.02%    |    0.5815     |      64.81%       |      66.47%      |
|  153  |    66.92%    |    0.5826     |      64.75%       |      66.11%      |
|  154  |    66.88%    |    0.5906     |      64.81%       |      66.03%      |
|  155  |    67.03%    |    0.5947     |      64.96%       |      66.28%      |
|  156  |    66.81%    |    0.6053     |      64.89%       |      66.92%      |
|  157  |    67.09%    |    0.5802     |      64.89%       |      66.52%      |
|  158  |    67.03%    |    0.5754     |      64.87%       |      66.50%      |
|  159  |    66.85%    |    0.5975     |      64.84%       |      66.22%      |
|  160  |    66.78%    |    0.5898     |      64.80%       |      66.61%      |
|  161  |    66.88%    |    0.5954     |      64.87%       |      66.48%      |
|  162  |    66.83%    |    0.5933     |      64.91%       |      66.49%      |
|  163  |    66.92%    |    0.5963     |      64.96%       |      66.54%      |
|  164  |    66.98%    |    0.5896     |      64.78%       |      66.58%      |
|  165  |    66.97%    |    0.5745     |      64.86%       |      66.43%      |
|  166  |    66.98%    |    0.5904     |      64.71%       |      66.24%      |
|  167  |    67.03%    |    0.5935     |      64.75%       |      66.37%      |
|  168  |    66.97%    |    0.5979     |      64.72%       |      66.13%      |
|  169  |    66.89%    |    0.5930     |      64.83%       |      66.67%      |
|  170  |    67.04%    |    0.5956     |      64.84%       |      66.71%      |
|  171  |    67.18%    |    0.5908     |      64.82%       |      66.68%      |
|  172  |    67.03%    |    0.5928     |      64.84%       |      66.79%      |
|  173  |    66.96%    |    0.5773     |      64.79%       |      66.35%      |
|  174  |    66.91%    |    0.5868     |      64.88%       |      66.53%      |
|  175  |    67.05%    |    0.5796     |      64.91%       |      66.68%      |
|  176  |    66.98%    |    0.5850     |      64.81%       |      66.29%      |
|  177  |    66.86%    |    0.5742     |      64.64%       |      65.86%      |
|  178  |    67.07%    |    0.5989     |      64.87%       |      66.42%      |
|  179  |    66.92%    |    0.5945     |      64.88%       |      66.30%      |
|  180  |    66.99%    |    0.5916     |      64.89%       |      66.38%      |
|  181  |    67.14%    |    0.5998     |      64.77%       |      66.08%      |
|  182  |    66.84%    |    0.5893     |      64.87%       |      66.12%      |
|  183  |    66.98%    |    0.5700     |      64.81%       |      66.39%      |
|  184  |    67.04%    |    0.5930     |      64.77%       |      66.58%      |
|  185  |    67.11%    |    0.6039     |      64.72%       |      66.42%      |
|  186  |    67.13%    |    0.5952     |      64.87%       |      66.46%      |
|  187  |    67.01%    |    0.5834     |      64.94%       |      66.41%      |
|  188  |    67.11%    |    0.5661     |      64.94%       |      66.26%      |
|  189  |    67.00%    |    0.5660     |      64.93%       |      66.23%      |
|  190  |    66.98%    |    0.5751     |      64.87%       |      66.66%      |
|  191  |    67.01%    |    0.5859     |      64.83%       |      66.10%      |
|  192  |    67.11%    |    0.5733     |      64.87%       |      66.24%      |
|  193  |    67.00%    |    0.5728     |      64.79%       |      65.97%      |
|  194  |    66.88%    |    0.5805     |      64.92%       |      66.56%      |
|  195  |    67.09%    |    0.5793     |      64.88%       |      66.34%      |
|  196  |    67.15%    |    0.5860     |      64.79%       |      66.46%      |
|  197  |    66.86%    |    0.5825     |      64.86%       |      66.41%      |
|  198  |    67.01%    |    0.5863     |      64.77%       |      66.17%      |
|  199  |    67.08%    |    0.5877     |      64.87%       |      66.64%      |
|  200  |    67.10%    |    0.5956     |      64.92%       |      66.17%      |
