| Epoch | Training Acc. | Loss | Overall Acc. | Last Bit Acc. |
|  94   |    53.81%    |    0.6635     |      59.21%       |      53.77%      |
|  95   |    53.85%    |    0.6669     |      59.16%       |      53.28%      |
|  96   |    53.80%    |    0.6725     |      59.01%       |      53.74%      |
|  97   |    53.85%    |    0.6714     |      59.78%       |      55.04%      |
|  98   |    53.83%    |    0.6760     |      58.93%       |      53.48%      |
|  99   |    54.07%    |    0.6713     |      59.31%       |      53.37%      |
|  100  |    53.85%    |    0.6750     |      59.67%       |      53.38%      |
|  101  |    53.73%    |    0.6958     |      59.73%       |      53.95%      |
|  102  |    53.78%    |    0.6475     |      59.10%       |      53.02%      |
|  103  |    53.76%    |    0.6678     |      59.28%       |      52.76%      |
|  104  |    53.74%    |    0.6694     |      59.01%       |      52.87%      |
|  105  |    53.69%    |    0.6536     |      59.07%       |      53.04%      |
|  106  |    54.08%    |    0.6615     |      59.09%       |      52.93%      |
|  107  |    53.63%    |    0.6694     |      60.32%       |      54.46%      |
|  108  |    53.84%    |    0.6682     |      58.94%       |      53.49%      |
|  109  |    54.08%    |    0.6668     |      58.98%       |      52.75%      |
|  110  |    53.65%    |    0.6641     |      58.78%       |      53.02%      |
|  111  |    53.77%    |    0.6748     |      59.06%       |      54.26%      |
|  112  |    54.06%    |    0.6616     |      59.41%       |      53.23%      |
|  113  |    53.92%    |    0.6494     |      59.40%       |      53.39%      |
|  114  |    53.82%    |    0.6752     |      59.10%       |      53.28%      |
|  115  |    53.83%    |    0.6783     |      59.15%       |      53.27%      |
|  116  |    53.79%    |    0.6572     |      59.84%       |      53.83%      |
|  117  |    53.89%    |    0.6625     |      59.44%       |      53.87%      |
|  118  |    53.85%    |    0.6618     |      59.54%       |      53.83%      |
|  119  |    53.84%    |    0.6727     |      59.60%       |      52.97%      |
|  120  |    53.77%    |    0.6697     |      59.34%       |      53.49%      |
|  121  |    53.74%    |    0.6686     |      59.60%       |      53.83%      |
|  122  |    53.71%    |    0.6719     |      59.19%       |      53.75%      |
|  123  |    53.71%    |    0.6845     |      58.96%       |      52.99%      |
|  124  |    53.93%    |    0.6770     |      59.43%       |      53.42%      |
|  125  |    53.80%    |    0.6492     |      59.23%       |      53.64%      |
|  126  |    54.08%    |    0.6654     |      59.23%       |      54.19%      |
|  127  |    53.71%    |    0.6525     |      59.31%       |      53.67%      |
|  128  |    53.86%    |    0.6746     |      59.06%       |      52.88%      |
|  129  |    53.75%    |    0.6768     |      59.00%       |      52.85%      |
|  130  |    53.59%    |    0.6725     |      59.10%       |      53.67%      |
|  131  |    53.88%    |    0.6630     |      59.76%       |      54.26%      |
|  132  |    53.75%    |    0.6690     |      59.16%       |      53.51%      |
|  133  |    53.75%    |    0.6903     |      59.64%       |      54.00%      |
|  134  |    53.91%    |    0.6787     |      59.13%       |      53.27%      |
|  135  |    53.78%    |    0.6781     |      58.89%       |      52.37%      |
|  136  |    53.88%    |    0.6742     |      58.81%       |      52.77%      |
|  137  |    53.88%    |    0.6787     |      59.49%       |      52.99%      |
|  138  |    53.70%    |    0.6604     |      59.80%       |      53.95%      |
|  139  |    53.83%    |    0.6916     |      58.85%       |      53.29%      |
|  140  |    53.75%    |    0.6797     |      59.17%       |      53.34%      |
|  141  |    53.63%    |    0.6739     |      59.05%       |      53.00%      |
|  142  |    53.75%    |    0.6802     |      59.18%       |      53.33%      |
|  143  |    53.81%    |    0.6760     |      59.21%       |      53.04%      |
|  144  |    53.88%    |    0.6766     |      59.28%       |      53.03%      |
|  145  |    53.69%    |    0.6786     |      58.83%       |      52.45%      |
|  146  |    53.75%    |    0.6636     |      59.71%       |      54.19%      |
|  147  |    53.78%    |    0.6608     |      58.87%       |      53.78%      |
|  148  |    53.79%    |    0.6718     |      60.35%       |      55.47%      |
|  149  |    53.91%    |    0.6781     |      59.65%       |      53.99%      |
|  150  |    53.86%    |    0.6592     |      58.97%       |      54.74%      |
|  151  |    53.62%    |    0.6777     |      59.15%       |      53.34%      |
|  152  |    53.71%    |    0.6788     |      59.59%       |      53.97%      |
|  153  |    53.73%    |    0.6716     |      58.84%       |      53.38%      |
|  154  |    53.90%    |    0.6783     |      60.15%       |      54.68%      |
|  155  |    53.91%    |    0.6653     |      59.27%       |      52.81%      |
|  156  |    53.94%    |    0.6725     |      59.21%       |      52.60%      |
|  157  |    53.66%    |    0.6713     |      60.12%       |      55.83%      |
|  158  |    53.86%    |    0.6500     |      59.45%       |      53.12%      |
|  159  |    53.87%    |    0.6769     |      59.59%       |      53.06%      |
|  160  |    53.68%    |    0.6751     |      59.47%       |      54.33%      |
|  161  |    53.64%    |    0.6664     |      59.14%       |      53.43%      |
|  162  |    53.95%    |    0.6738     |      58.63%       |      52.79%      |
|  163  |    53.83%    |    0.6732     |      59.46%       |      53.59%      |
|  164  |    53.84%    |    0.6588     |      59.49%       |      53.34%      |
|  165  |    53.77%    |    0.6734     |      58.75%       |      53.23%      |
|  166  |    53.68%    |    0.6654     |      59.36%       |      53.40%      |
|  167  |    53.75%    |    0.6704     |      58.96%       |      52.98%      |
