| Epoch | Training Acc. | Loss | Overall Acc. | Last Bit Acc. |
|  91   |    49.85%    |  548442.9375  |      50.46%       |      48.36%      |
|  92   |    49.89%    |  746858.2500  |      49.69%       |      49.44%      |
|  93   |    49.94%    |  885958.1250  |      50.17%       |      50.05%      |
|  94   |    49.80%    |  932952.6250  |      50.73%       |      49.81%      |
|  95   |    49.78%    | 1140315.7500  |      50.98%       |      49.95%      |
|  96   |    49.92%    |  729291.6250  |      49.82%       |      49.88%      |
|  97   |    49.75%    |  640497.5000  |      49.80%       |      49.95%      |
|  98   |    49.79%    |  158394.9844  |      49.83%       |      49.95%      |
|  99   |    50.12%    | 1293885.2500  |      50.23%       |      50.19%      |
|  100  |    50.06%    |  133088.1719  |      49.81%       |      49.95%      |
|  101  |    49.85%    |  372372.8438  |      49.77%       |      50.02%      |
|  102  |    50.29%    |  151669.8125  |      50.40%       |      49.92%      |
|  103  |    50.06%    | 3287106.5000  |      49.43%       |      51.34%      |
|  104  |    50.24%    |  583710.8750  |      49.99%       |      49.94%      |
|  105  |    50.39%    |  592190.0000  |      49.77%       |      50.29%      |
|  106  |    50.21%    | 162331360.0000 |      50.22%       |      49.98%      |
|  107  |    49.99%    | 1142481.5000  |      50.67%       |      49.54%      |
|  108  |    50.25%    |  748061.7500  |      50.20%       |      49.38%      |
|  109  |    49.62%    | 1083075.7500  |      48.85%       |      49.43%      |
|  110  |    49.86%    | 1841645.6250  |      49.32%       |      49.42%      |
|  111  |    49.73%    | 39573643264.0000 |      49.84%       |      49.88%      |
|  112  |    49.93%    | 15474404352.0000 |      49.02%       |      49.73%      |
|  113  |    49.86%    | 3167208448.0000 |      50.29%       |      49.70%      |
|  114  |    50.26%    | 30681667584.0000 |      48.91%       |      49.79%      |
|  115  |    49.44%    | 9953476608.0000 |      49.78%       |      49.74%      |
|  116  |    49.78%    | 3099188736.0000 |      51.93%       |      50.07%      |
|  117  |    49.82%    | 4074973952.0000 |      51.52%       |      50.44%      |
|  118  |    50.45%    | 7244473344.0000 |      50.71%       |      50.45%      |
|  119  |    50.08%    | 34527776768.0000 |      50.19%       |      49.98%      |
|  120  |    49.83%    | 13087950848.0000 |      50.85%       |      49.67%      |
|  121  |    49.82%    | 5599737344.0000 |      49.76%       |      50.30%      |
|  122  |    49.69%    | 7763454976.0000 |      50.36%       |      50.07%      |
|  123  |    49.98%    | 2494145792.0000 |      49.42%       |      50.23%      |
|  124  |    49.90%    | 3080250368.0000 |      49.81%       |      49.95%      |
|  125  |    49.95%    | 3913375744.0000 |      51.90%       |      49.99%      |
|  126  |    49.83%    | 4665698816.0000 |      51.38%       |      49.99%      |
|  127  |    49.99%    | 2399020544.0000 |      49.82%       |      49.95%      |
|  128  |    49.63%    | 1352257920.0000 |      50.08%       |      50.11%      |
|  129  |    50.09%    | 647166720.0000 |      51.67%       |      49.99%      |
|  130  |    50.45%    | 302343872.0000 |      49.81%       |      49.95%      |
|  131  |    49.73%    | 569744704.0000 |      49.73%       |      50.03%      |
|  132  |    49.99%    | 790844224.0000 |      50.01%       |      49.70%      |
|  133  |    50.24%    | 136884304.0000 |      50.49%       |      50.38%      |
|  134  |    50.34%    | 1053876096.0000 |      50.17%       |      49.98%      |
|  135  |    50.08%    | 94217976.0000 |      52.29%       |      50.06%      |
|  136  |    50.37%    | 207119600.0000 |      50.17%       |      50.19%      |
|  137  |    49.94%    | 370918976.0000 |      49.82%       |      50.02%      |
|  138  |    49.78%    | 38462032.0000 |      50.63%       |      50.32%      |
|  139  |    50.30%    | 36320064.0000 |      50.57%       |      50.74%      |
|  140  |    50.27%    | 18699964.0000 |      48.71%       |      50.39%      |
|  141  |    50.03%    | 16470056.0000 |      51.34%       |      50.02%      |
|  142  |    50.26%    | 5305844736.0000 |      50.21%       |      49.98%      |
|  143  |    49.66%    | 495995232.0000 |      49.98%       |      49.92%      |
|  144  |    49.94%    | 637325888.0000 |      48.18%       |      49.54%      |
|  145  |    50.10%    | 418965504.0000 |      49.81%       |      50.09%      |
|  146  |    49.62%    | 190797664.0000 |      49.27%       |      50.18%      |
|  147  |    49.68%    | 1976909056.0000 |      49.56%       |      49.96%      |
|  148  |    49.77%    | 1972644608.0000 |      49.99%       |      49.88%      |
|  149  |    50.02%    | 256461312.0000 |      49.75%       |      50.04%      |
|  150  |    49.86%    | 104748008.0000 |      51.95%       |      51.03%      |
|  151  |    49.83%    | 69833256.0000 |      50.34%       |      49.93%      |
|  152  |    50.04%    | 48783540.0000 |      52.48%       |      50.14%      |
|  153  |    49.94%    | 17406930.0000 |      52.00%       |      50.52%      |
|  154  |    50.09%    | 60524652.0000 |      50.12%       |      49.77%      |
|  155  |    49.82%    | 48218952.0000 |      51.82%       |      50.22%      |
|  156  |    49.90%    | 17295820.0000 |      50.06%       |      50.31%      |
|  157  |    50.03%    | 665420160.0000 |      50.53%       |      49.52%      |
|  158  |    50.00%    | 419316960.0000 |      49.82%       |      49.95%      |
|  159  |    50.24%    | 157036416.0000 |      49.77%       |      50.18%      |
