| Epoch | Training Acc. | Loss | Overall Acc. | Last Bit Acc. |
|  94   |    50.20%    |    0.6931     |      50.15%       |      50.20%      |
|  95   |    50.03%    |    0.6941     |      50.10%       |      50.13%      |
|  96   |    50.42%    |    0.6925     |      50.12%       |      50.20%      |
|  97   |    49.89%    |    0.6950     |      50.11%       |      50.06%      |
|  98   |    50.18%    |    0.6922     |      50.05%       |      49.92%      |
|  99   |    50.13%    |    0.6943     |      50.12%       |      50.13%      |
|  100  |    50.38%    |    0.6921     |      50.08%       |      50.06%      |
|  101  |    50.34%    |    0.6929     |      50.13%       |      50.20%      |
|  102  |    50.35%    |    0.6933     |      50.10%       |      50.06%      |
|  103  |    50.22%    |    0.6933     |      50.08%       |      50.06%      |
|  104  |    50.27%    |    0.6930     |      50.15%       |      50.13%      |
|  105  |    50.23%    |    0.6920     |      50.15%       |      50.13%      |
|  106  |    50.21%    |    0.6931     |      50.12%       |      50.20%      |
|  107  |    50.24%    |    0.6935     |      50.09%       |      49.99%      |
|  108  |    50.40%    |    0.6931     |      50.10%       |      49.99%      |
|  109  |    50.56%    |    0.6937     |      50.13%       |      50.06%      |
|  110  |    50.20%    |    0.6931     |      50.14%       |      50.13%      |
|  111  |    50.23%    |    0.6938     |      50.12%       |      50.20%      |
|  112  |    50.47%    |    0.6926     |      50.12%       |      50.13%      |
|  113  |    50.57%    |    0.6934     |      50.17%       |      50.20%      |
|  114  |    50.11%    |    0.6939     |      50.15%       |      49.92%      |
|  115  |    50.45%    |    0.6935     |      50.12%       |      50.13%      |
|  116  |    50.46%    |    0.6931     |      50.12%       |      49.99%      |
|  117  |    50.51%    |    0.6932     |      49.88%       |      49.87%      |
|  118  |    50.49%    |    0.6939     |      50.10%       |      50.13%      |
|  119  |    50.30%    |    0.6935     |      50.12%       |      49.99%      |
|  120  |    50.59%    |    0.6926     |      50.06%       |      49.99%      |
|  121  |    50.49%    |    0.6928     |      50.10%       |      49.85%      |
|  122  |    50.11%    |    0.6924     |      50.12%       |      50.06%      |
|  123  |    50.20%    |    0.6933     |      50.12%       |      49.92%      |
