| Epoch | Training Acc. | Loss | Overall Acc. | Last Bit Acc. |
|  94   |    50.49%    |    0.6935     |      49.95%       |      49.82%      |
|  95   |    50.27%    |    0.6927     |      50.01%       |      49.89%      |
|  96   |    50.40%    |    0.6938     |      49.89%       |      49.89%      |
|  97   |    50.45%    |    0.6931     |      49.95%       |      49.96%      |
|  98   |    50.30%    |    0.6933     |      49.93%       |      49.82%      |
|  99   |    50.36%    |    0.6929     |      49.93%       |      49.89%      |
|  100  |    50.44%    |    0.6934     |      49.98%       |      49.89%      |
|  101  |    50.52%    |    0.6934     |      49.96%       |      49.89%      |
|  102  |    50.40%    |    0.6922     |      49.95%       |      49.89%      |
|  103  |    50.40%    |    0.6922     |      49.92%       |      49.82%      |
|  104  |    50.62%    |    0.6932     |      49.96%       |      49.96%      |
|  105  |    50.52%    |    0.6930     |      49.98%       |      49.82%      |
|  106  |    50.37%    |    0.6938     |      50.00%       |      49.75%      |
|  107  |    50.26%    |    0.6939     |      49.95%       |      49.96%      |
|  108  |    50.42%    |    0.6936     |      50.06%       |      50.04%      |
|  109  |    50.23%    |    0.6931     |      50.09%       |      50.25%      |
|  110  |    50.61%    |    0.6932     |      49.88%       |      49.89%      |
|  111  |    50.54%    |    0.6934     |      49.89%       |      49.75%      |
|  112  |    50.45%    |    0.6926     |      49.94%       |      49.82%      |
|  113  |    50.51%    |    0.6927     |      49.91%       |      49.82%      |
|  114  |    50.57%    |    0.6919     |      49.95%       |      49.82%      |
|  115  |    50.60%    |    0.6935     |      49.93%       |      49.82%      |
|  116  |    50.38%    |    0.6926     |      49.96%       |      49.89%      |
|  117  |    50.63%    |    0.6926     |      49.96%       |      49.96%      |
|  118  |    50.56%    |    0.6931     |      50.02%       |      50.25%      |
|  119  |    50.42%    |    0.6937     |      49.91%       |      49.82%      |
|  120  |    50.62%    |    0.6945     |      49.97%       |      49.96%      |
|  121  |    50.24%    |    0.6935     |      49.96%       |      49.89%      |
|  122  |    50.27%    |    0.6938     |      50.01%       |      49.89%      |
|  123  |    50.15%    |    0.6924     |      49.96%       |      49.96%      |
|  124  |    50.42%    |    0.6938     |      50.01%       |      49.96%      |
|  125  |    50.40%    |    0.6931     |      49.98%       |      49.96%      |
|  126  |    50.61%    |    0.6929     |      49.91%       |      49.82%      |
|  127  |    50.35%    |    0.6931     |      49.94%       |      49.96%      |
|  128  |    50.65%    |    0.6936     |      49.94%       |      49.82%      |
|  129  |    50.53%    |    0.6935     |      50.00%       |      50.03%      |
|  130  |    50.37%    |    0.6931     |      49.99%       |      49.96%      |
|  131  |    50.44%    |    0.6924     |      49.97%       |      50.03%      |
|  132  |    50.53%    |    0.6928     |      49.94%       |      49.96%      |
|  133  |    50.44%    |    0.6922     |      49.93%       |      49.82%      |
|  134  |    50.46%    |    0.6928     |      49.91%       |      49.89%      |
|  135  |    50.45%    |    0.6932     |      49.93%       |      49.96%      |
|  136  |    50.44%    |    0.6929     |      49.97%       |      49.82%      |
|  137  |    50.33%    |    0.6940     |      49.98%       |      49.82%      |
|  138  |    50.44%    |    0.6950     |      49.96%       |      49.89%      |
|  139  |    50.48%    |    0.6933     |      49.96%       |      49.96%      |
|  140  |    50.31%    |    0.6934     |      50.00%       |      50.03%      |
|  141  |    50.31%    |    0.6932     |      49.96%       |      50.03%      |
|  142  |    50.25%    |    0.6927     |      49.94%       |      49.89%      |
|  143  |    50.45%    |    0.6906     |      49.96%       |      49.89%      |
|  144  |    50.50%    |    0.6936     |      49.93%       |      49.89%      |
|  145  |    50.46%    |    0.6932     |      50.04%       |      50.04%      |
|  146  |    50.65%    |    0.6931     |      49.96%       |      49.89%      |
|  147  |    50.41%    |    0.6930     |      49.94%       |      49.89%      |
|  148  |    50.64%    |    0.6934     |      49.89%       |      49.68%      |
|  149  |    50.49%    |    0.6933     |      50.06%       |      50.32%      |
|  150  |    50.44%    |    0.6930     |      49.94%       |      49.82%      |
|  151  |    50.49%    |    0.6934     |      49.98%       |      49.89%      |
|  152  |    50.48%    |    0.6946     |      49.95%       |      49.96%      |
|  153  |    50.56%    |    0.6935     |      49.98%       |      50.10%      |
|  154  |    50.34%    |    0.6929     |      49.98%       |      49.89%      |
|  155  |    50.36%    |    0.6934     |      49.94%       |      49.82%      |
|  156  |    50.25%    |    0.6929     |      49.98%       |      49.96%      |
|  157  |    50.48%    |    0.6931     |      49.97%       |      49.89%      |
|  158  |    50.11%    |    0.6928     |      50.02%       |      49.96%      |
|  159  |    50.45%    |    0.6926     |      49.91%       |      49.89%      |
|  160  |    50.42%    |    0.6927     |      49.97%       |      50.10%      |
|  161  |    50.77%    |    0.6936     |      49.94%       |      49.82%      |
|  162  |    50.65%    |    0.6935     |      49.98%       |      49.96%      |
|  163  |    50.43%    |    0.6930     |      49.97%       |      49.96%      |
|  164  |    50.39%    |    0.6930     |      49.96%       |      49.82%      |
|  165  |    50.22%    |    0.6932     |      49.92%       |      49.82%      |
|  166  |    50.44%    |    0.6935     |      49.98%       |      49.89%      |
|  167  |    50.45%    |    0.6924     |      49.98%       |      49.89%      |
|  168  |    50.29%    |    0.6933     |      50.02%       |      49.89%      |
|  169  |    50.65%    |    0.6942     |      49.91%       |      49.75%      |
|  170  |    50.23%    |    0.6935     |      49.96%       |      49.82%      |
|  171  |    50.48%    |    0.6934     |      49.96%       |      49.96%      |
|  172  |    50.24%    |    0.6935     |      49.97%       |      49.82%      |
|  173  |    50.47%    |    0.6930     |      49.98%       |      49.89%      |
|  174  |    50.48%    |    0.6933     |      49.94%       |      49.89%      |
|  175  |    50.57%    |    0.6950     |      49.97%       |      49.75%      |
|  176  |    50.43%    |    0.6937     |      49.94%       |      49.96%      |
|  177  |    50.25%    |    0.6935     |      49.92%       |      49.75%      |
|  178  |    50.41%    |    0.6931     |      49.94%       |      49.82%      |
|  179  |    50.26%    |    0.6934     |      49.97%       |      49.89%      |
|  180  |    50.48%    |    0.6931     |      49.97%       |      49.75%      |
