| Epoch | Training Acc. | Loss | Overall Acc. | Last Bit Acc. |
|  94   |    67.10%    |    0.5665     |      64.77%       |      66.36%      |
|  95   |    67.03%    |    0.5656     |      65.04%       |      66.40%      |
|  96   |    67.16%    |    0.5816     |      65.17%       |      66.96%      |
|  97   |    66.99%    |    0.5669     |      65.04%       |      66.80%      |
|  98   |    67.02%    |    0.5912     |      65.04%       |      66.54%      |
|  99   |    66.94%    |    0.5780     |      64.82%       |      66.29%      |
|  100  |    67.13%    |    0.5707     |      65.15%       |      66.96%      |
|  101  |    67.39%    |    0.5849     |      65.13%       |      66.84%      |
|  102  |    67.27%    |    0.5887     |      65.15%       |      66.29%      |
|  103  |    67.12%    |    0.5785     |      65.15%       |      66.61%      |
|  104  |    67.22%    |    0.5855     |      65.10%       |      66.70%      |
|  105  |    67.12%    |    0.5722     |      65.14%       |      66.98%      |
|  106  |    67.31%    |    0.5811     |      64.96%       |      65.89%      |
|  107  |    67.17%    |    0.5795     |      65.08%       |      66.33%      |
|  108  |    67.25%    |    0.5709     |      65.32%       |      67.25%      |
|  109  |    67.02%    |    0.5738     |      65.07%       |      66.77%      |
|  110  |    67.41%    |    0.5666     |      65.04%       |      67.15%      |
|  111  |    67.20%    |    0.5755     |      65.23%       |      66.41%      |
|  112  |    67.01%    |    0.5869     |      64.99%       |      66.29%      |
|  113  |    67.17%    |    0.5725     |      65.10%       |      66.77%      |
|  114  |    67.12%    |    0.5889     |      65.19%       |      66.55%      |
|  115  |    66.96%    |    0.5834     |      64.99%       |      66.43%      |
|  116  |    67.05%    |    0.5677     |      65.19%       |      67.09%      |
|  117  |    67.08%    |    0.5741     |      65.00%       |      66.59%      |
|  118  |    67.36%    |    0.5837     |      65.16%       |      67.09%      |
|  119  |    67.51%    |    0.5766     |      65.04%       |      66.77%      |
|  120  |    67.13%    |    0.5834     |      64.92%       |      66.07%      |
|  121  |    67.05%    |    0.5745     |      65.05%       |      66.57%      |
|  122  |    67.40%    |    0.5945     |      65.14%       |      66.56%      |
|  123  |    67.35%    |    0.5827     |      65.15%       |      66.76%      |
|  124  |    67.18%    |    0.5708     |      64.89%       |      66.26%      |
|  125  |    67.03%    |    0.5892     |      64.88%       |      66.40%      |
|  126  |    67.24%    |    0.5637     |      64.89%       |      66.51%      |
|  127  |    67.13%    |    0.5900     |      65.10%       |      66.83%      |
|  128  |    67.24%    |    0.5760     |      65.07%       |      66.77%      |
|  129  |    67.29%    |    0.5812     |      65.12%       |      66.80%      |
|  130  |    67.31%    |    0.5788     |      64.85%       |      66.10%      |
|  131  |    67.27%    |    0.5753     |      65.12%       |      66.37%      |
|  132  |    67.20%    |    0.5841     |      64.96%       |      66.55%      |
|  133  |    67.41%    |    0.5749     |      65.15%       |      66.76%      |
|  134  |    66.98%    |    0.5862     |      65.05%       |      66.89%      |
|  135  |    67.33%    |    0.5792     |      65.08%       |      66.68%      |
|  136  |    67.30%    |    0.5763     |      65.08%       |      66.94%      |
|  137  |    67.30%    |    0.5855     |      65.07%       |      66.76%      |
|  138  |    67.38%    |    0.5778     |      65.08%       |      66.68%      |
|  139  |    67.14%    |    0.5809     |      64.97%       |      65.84%      |
|  140  |    67.27%    |    0.5766     |      65.24%       |      66.94%      |
|  141  |    67.31%    |    0.5796     |      65.06%       |      66.51%      |
|  142  |    67.20%    |    0.5739     |      65.11%       |      66.66%      |
|  143  |    67.37%    |    0.5879     |      65.14%       |      66.80%      |
|  144  |    67.43%    |    0.5731     |      64.98%       |      65.62%      |
|  145  |    67.17%    |    0.5800     |      65.17%       |      66.91%      |
|  146  |    67.25%    |    0.5825     |      65.00%       |      66.34%      |
|  147  |    67.05%    |    0.5677     |      65.06%       |      66.66%      |
|  148  |    67.54%    |    0.5795     |      65.17%       |      67.31%      |
|  149  |    67.13%    |    0.5811     |      64.98%       |      66.54%      |
|  150  |    67.37%    |    0.5815     |      65.07%       |      66.77%      |
|  151  |    67.27%    |    0.5811     |      65.18%       |      66.91%      |
|  152  |    67.23%    |    0.5795     |      65.11%       |      66.90%      |
|  153  |    67.42%    |    0.5833     |      65.15%       |      66.73%      |
|  154  |    67.03%    |    0.5776     |      65.14%       |      66.81%      |
|  155  |    67.51%    |    0.5834     |      65.06%       |      66.96%      |
|  156  |    67.12%    |    0.5944     |      64.77%       |      65.81%      |
|  157  |    67.44%    |    0.5701     |      64.93%       |      66.36%      |
|  158  |    67.43%    |    0.5813     |      65.07%       |      66.73%      |
