| Epoch | Training Acc. | Loss | Overall Acc. | Last Bit Acc. |
|  94   |    50.07%    |    0.6930     |      50.47%       |      50.68%      |
|  95   |    50.06%    |    0.6931     |      50.44%       |      50.40%      |
|  96   |    50.06%    |    0.6932     |      50.44%       |      50.40%      |
|  97   |    50.07%    |    0.6930     |      50.43%       |      50.40%      |
|  98   |    50.05%    |    0.6931     |      50.51%       |      50.54%      |
|  99   |    50.06%    |    0.6932     |      50.45%       |      50.47%      |
|  100  |    50.06%    |    0.6932     |      50.49%       |      50.61%      |
|  101  |    50.06%    |    0.6933     |      50.48%       |      50.54%      |
|  102  |    50.06%    |    0.6933     |      50.38%       |      50.47%      |
|  103  |    50.06%    |    0.6931     |      50.40%       |      50.40%      |
|  104  |    50.07%    |    0.6931     |      50.47%       |      50.40%      |
|  105  |    50.06%    |    0.6932     |      50.43%       |      50.47%      |
|  106  |    50.06%    |    0.6932     |      50.43%       |      50.47%      |
|  107  |    50.07%    |    0.6930     |      50.47%       |      50.25%      |
|  108  |    50.06%    |    0.6932     |      50.48%       |      50.54%      |
|  109  |    50.06%    |    0.6931     |      50.41%       |      50.47%      |
|  110  |    50.07%    |    0.6932     |      50.45%       |      50.54%      |
|  111  |    50.06%    |    0.6929     |      50.52%       |      50.54%      |
|  112  |    50.06%    |    0.6929     |      50.44%       |      50.47%      |
|  113  |    50.05%    |    0.6933     |      50.45%       |      50.32%      |
|  114  |    50.06%    |    0.6932     |      50.46%       |      50.54%      |
|  115  |    50.07%    |    0.6932     |      50.48%       |      50.47%      |
|  116  |    50.06%    |    0.6932     |      50.47%       |      50.25%      |
|  117  |    50.07%    |    0.6929     |      50.49%       |      50.61%      |
|  118  |    50.05%    |    0.6932     |      50.45%       |      50.47%      |
|  119  |    50.07%    |    0.6929     |      50.47%       |      50.40%      |
|  120  |    50.06%    |    0.6932     |      50.46%       |      50.40%      |
|  121  |    50.07%    |    0.6931     |      50.44%       |      50.61%      |
|  122  |    50.06%    |    0.6932     |      50.43%       |      50.54%      |
|  123  |    50.06%    |    0.6933     |      50.45%       |      50.25%      |
|  124  |    50.07%    |    0.6933     |      50.50%       |      50.68%      |
|  125  |    50.06%    |    0.6931     |      50.45%       |      50.47%      |
|  126  |    50.06%    |    0.6930     |      50.47%       |      50.40%      |
|  127  |    50.06%    |    0.6930     |      50.46%       |      50.54%      |
|  128  |    50.04%    |    0.6933     |      50.43%       |      50.47%      |
|  129  |    50.06%    |    0.6933     |      50.46%       |      50.40%      |
|  130  |    50.06%    |    0.6933     |      50.46%       |      50.47%      |
|  131  |    50.06%    |    0.6933     |      50.52%       |      50.40%      |
|  132  |    50.06%    |    0.6933     |      50.44%       |      50.40%      |
|  133  |    50.05%    |    0.6931     |      50.46%       |      50.54%      |
|  134  |    50.07%    |    0.6930     |      50.46%       |      50.47%      |
|  135  |    50.06%    |    0.6930     |      50.50%       |      50.54%      |
|  136  |    50.07%    |    0.6930     |      50.46%       |      50.61%      |
|  137  |    50.04%    |    0.6930     |      50.40%       |      50.40%      |
|  138  |    50.06%    |    0.6931     |      50.50%       |      50.54%      |
|  139  |    50.06%    |    0.6931     |      50.47%       |      50.47%      |
|  140  |    50.07%    |    0.6932     |      50.48%       |      50.32%      |
|  141  |    50.06%    |    0.6933     |      50.50%       |      50.40%      |
|  142  |    50.06%    |    0.6930     |      50.42%       |      50.25%      |
|  143  |    50.07%    |    0.6933     |      50.45%       |      50.32%      |
|  144  |    50.06%    |    0.6932     |      50.47%       |      50.47%      |
|  145  |    50.07%    |    0.6930     |      50.44%       |      50.25%      |
|  146  |    50.07%    |    0.6931     |      50.41%       |      50.47%      |
|  147  |    50.06%    |    0.6933     |      50.52%       |      50.47%      |
|  148  |    50.06%    |    0.6933     |      50.45%       |      50.54%      |
|  149  |    50.07%    |    0.6932     |      50.47%       |      50.47%      |
|  150  |    50.06%    |    0.6932     |      50.48%       |      50.40%      |
|  151  |    50.06%    |    0.6933     |      50.45%       |      50.40%      |
|  152  |    50.08%    |    0.6931     |      50.46%       |      50.40%      |
|  153  |    50.05%    |    0.6931     |      50.51%       |      50.68%      |
|  154  |    50.06%    |    0.6930     |      50.46%       |      50.47%      |
|  155  |    50.06%    |    0.6929     |      50.50%       |      50.54%      |
|  156  |    50.05%    |    0.6931     |      50.43%       |      50.40%      |
|  157  |    50.06%    |    0.6931     |      50.51%       |      50.61%      |
|  158  |    50.06%    |    0.6930     |      50.45%       |      50.40%      |
|  159  |    50.05%    |    0.6933     |      50.47%       |      50.47%      |
|  160  |    50.06%    |    0.6932     |      50.44%       |      50.54%      |
|  161  |    50.06%    |    0.6931     |      50.42%       |      50.47%      |
|  162  |    50.07%    |    0.6932     |      50.48%       |      50.47%      |
|  163  |    50.06%    |    0.6931     |      50.43%       |      50.47%      |
|  164  |    50.07%    |    0.6932     |      50.47%       |      50.68%      |
|  165  |    50.07%    |    0.6931     |      50.44%       |      50.40%      |
|  166  |    50.06%    |    0.6931     |      50.44%       |      50.47%      |
|  167  |    50.07%    |    0.6931     |      50.52%       |      50.54%      |
|  168  |    50.07%    |    0.6932     |      50.50%       |      50.54%      |
|  169  |    50.06%    |    0.6933     |      50.47%       |      50.54%      |
