| Epoch | Training Acc. | Loss | Overall Acc. | Last Bit Acc. |
|  94   |    50.20%    |    0.6929     |      49.13%       |      49.04%      |
|  95   |    50.35%    |    0.6931     |      50.87%       |      50.89%      |
|  96   |    49.81%    |    0.6947     |      50.84%       |      51.03%      |
|  97   |    50.09%    |    0.6924     |      50.90%       |      50.96%      |
|  98   |    50.16%    |    0.6934     |      50.80%       |      50.89%      |
|  99   |    50.05%    |    0.6928     |      50.89%       |      50.89%      |
|  100  |    50.37%    |    0.6919     |      50.87%       |      50.89%      |
|  101  |    50.45%    |    0.6932     |      50.86%       |      51.03%      |
|  102  |    49.76%    |    0.6939     |      49.13%       |      49.11%      |
|  103  |    49.89%    |    0.6933     |      50.86%       |      51.03%      |
|  104  |    50.35%    |    0.6936     |      49.13%       |      49.11%      |
|  105  |    50.05%    |    0.6938     |      49.87%       |      49.84%      |
|  106  |    49.73%    |    0.6941     |      50.85%       |      50.89%      |
|  107  |    50.29%    |    0.6931     |      50.85%       |      50.89%      |
|  108  |    50.60%    |    0.6931     |      49.12%       |      49.04%      |
|  109  |    50.21%    |    0.6918     |      50.85%       |      51.03%      |
|  110  |    50.71%    |    0.6929     |      49.11%       |      48.89%      |
|  111  |    50.32%    |    0.6926     |      50.87%       |      51.18%      |
|  112  |    50.08%    |    0.6932     |      50.87%       |      50.96%      |
|  113  |    49.96%    |    0.6925     |      49.11%       |      49.18%      |
|  114  |    49.76%    |    0.6929     |      50.90%       |      50.89%      |
|  115  |    50.15%    |    0.6933     |      49.11%       |      49.11%      |
|  116  |    50.00%    |    0.6926     |      49.16%       |      49.04%      |
|  117  |    50.19%    |    0.6930     |      50.80%       |      50.82%      |
|  118  |    50.39%    |    0.6930     |      50.90%       |      50.82%      |
|  119  |    50.32%    |    0.6927     |      50.89%       |      51.03%      |
|  120  |    50.06%    |    0.6933     |      50.92%       |      51.18%      |
|  121  |    50.35%    |    0.6961     |      50.85%       |      50.82%      |
|  122  |    49.78%    |    0.6931     |      49.13%       |      49.04%      |
|  123  |    50.58%    |    0.6970     |      49.10%       |      48.82%      |
|  124  |    49.84%    |    0.6927     |      50.88%       |      51.03%      |
|  125  |    50.04%    |    0.6910     |      50.94%       |      51.03%      |
|  126  |    50.49%    |    0.6942     |      49.11%       |      49.25%      |
|  127  |    50.24%    |    0.6931     |      50.89%       |      51.03%      |
|  128  |    50.39%    |    0.6946     |      49.13%       |      49.18%      |
|  129  |    49.86%    |    0.6931     |      50.92%       |      51.11%      |
|  130  |    50.42%    |    0.6938     |      50.89%       |      51.03%      |
|  131  |    50.28%    |    0.6929     |      50.87%       |      51.03%      |
|  132  |    50.51%    |    0.6939     |      49.11%       |      48.97%      |
|  133  |    50.02%    |    0.6931     |      50.82%       |      51.11%      |
|  134  |    50.32%    |    0.6932     |      49.11%       |      49.18%      |
|  135  |    50.08%    |    0.6942     |      50.87%       |      50.96%      |
|  136  |    49.73%    |    0.6930     |      50.85%       |      50.96%      |
|  137  |    50.08%    |    0.6931     |      50.86%       |      50.82%      |
|  138  |    49.90%    |    0.6933     |      50.77%       |      51.18%      |
|  139  |    49.75%    |    0.6962     |      50.94%       |      51.11%      |
|  140  |    49.55%    |    0.6952     |      50.92%       |      50.96%      |
|  141  |    50.45%    |    0.6934     |      49.14%       |      49.04%      |
|  142  |    50.16%    |    0.6932     |      49.08%       |      48.97%      |
|  143  |    49.97%    |    0.6918     |      50.84%       |      51.11%      |
|  144  |    50.11%    |    0.6946     |      50.81%       |      50.96%      |
|  145  |    50.16%    |    0.6944     |      50.89%       |      51.11%      |
|  146  |    49.82%    |    0.6931     |      49.20%       |      49.04%      |
|  147  |    50.25%    |    0.6931     |      49.15%       |      49.18%      |
|  148  |    49.51%    |    0.6941     |      49.11%       |      49.04%      |
|  149  |    49.63%    |    0.6943     |      49.10%       |      48.97%      |
|  150  |    50.24%    |    0.6926     |      49.13%       |      48.82%      |
|  151  |    49.88%    |    0.6938     |      49.11%       |      48.82%      |
|  152  |    50.04%    |    0.6923     |      50.86%       |      50.89%      |
|  153  |    50.03%    |    0.6946     |      50.85%       |      50.96%      |
|  154  |    50.11%    |    0.6937     |      49.12%       |      49.04%      |
|  155  |    49.57%    |    0.6936     |      49.15%       |      49.25%      |
|  156  |    50.01%    |    0.6933     |      50.86%       |      50.82%      |
|  157  |    50.31%    |    0.6939     |      49.28%       |      51.03%      |
|  158  |    49.90%    |    0.6935     |      50.95%       |      51.11%      |
|  159  |    50.08%    |    0.6932     |      50.89%       |      51.03%      |
|  160  |    49.88%    |    0.6937     |      50.90%       |      51.03%      |
|  161  |    50.32%    |    0.6933     |      50.91%       |      50.89%      |
|  162  |    50.22%    |    0.6930     |      50.88%       |      50.96%      |
|  163  |    50.23%    |    0.6926     |      50.87%       |      50.89%      |
|  164  |    50.01%    |    0.6949     |      49.11%       |      48.89%      |
|  165  |    50.37%    |    0.6930     |      50.90%       |      50.82%      |
|  166  |    49.85%    |    0.6934     |      50.97%       |      51.03%      |
|  167  |    50.41%    |    0.6934     |      49.11%       |      49.11%      |
|  168  |    50.32%    |    0.6946     |      49.12%       |      49.11%      |
|  169  |    50.31%    |    0.6951     |      49.50%       |      48.89%      |
|  170  |    49.87%    |    0.6910     |      50.80%       |      50.96%      |
|  171  |    50.28%    |    0.6936     |      50.14%       |      49.77%      |
|  172  |    50.24%    |    0.6934     |      50.88%       |      50.96%      |
|  173  |    50.25%    |    0.6898     |      50.87%       |      50.82%      |
|  174  |    50.32%    |    0.6921     |      50.83%       |      51.11%      |
|  175  |    49.96%    |    0.6932     |      50.89%       |      50.96%      |
|  176  |    50.58%    |    0.6920     |      50.91%       |      50.96%      |
|  177  |    50.13%    |    0.6933     |      50.89%       |      50.89%      |
|  178  |    50.55%    |    0.6932     |      50.91%       |      50.96%      |
|  179  |    50.61%    |    0.6920     |      49.13%       |      49.04%      |
|  180  |    49.99%    |    0.6928     |      49.13%       |      49.04%      |
|  181  |    50.02%    |    0.6934     |      50.87%       |      50.89%      |
|  182  |    50.10%    |    0.6919     |      50.88%       |      50.75%      |
|  183  |    50.00%    |    0.6911     |      50.85%       |      51.03%      |
|  184  |    50.13%    |    0.6931     |      49.15%       |      49.11%      |
|  185  |    49.97%    |    0.6934     |      49.04%       |      48.97%      |
|  186  |    50.15%    |    0.6941     |      50.82%       |      50.89%      |
|  187  |    50.32%    |    0.6966     |      50.88%       |      50.96%      |
|  188  |    49.70%    |    0.6932     |      50.90%       |      50.89%      |
|  189  |    50.48%    |    0.6937     |      50.88%       |      50.96%      |
|  190  |    50.06%    |    0.6899     |      50.89%       |      50.89%      |
|  191  |    49.71%    |    0.6932     |      50.87%       |      51.11%      |
|  192  |    50.59%    |    0.6944     |      50.89%       |      51.03%      |
|  193  |    50.22%    |    0.6930     |      50.82%       |      50.89%      |
|  194  |    50.07%    |    0.6942     |      49.26%       |      49.18%      |
|  195  |    50.51%    |    0.6932     |      50.80%       |      50.89%      |
|  196  |    50.19%    |    0.6923     |      49.25%       |      49.18%      |
|  197  |    50.10%    |    0.6935     |      50.97%       |      50.96%      |
|  198  |    50.04%    |    0.6938     |      50.92%       |      51.11%      |
|  199  |    49.89%    |    0.6933     |      49.13%       |      49.04%      |
|  200  |    50.02%    |    0.6945     |      49.08%       |      48.97%      |
