| Epoch | Training Acc. | Loss | Overall Acc. | Last Bit Acc. |
|  94   |    67.16%    |    0.5879     |      65.15%       |      66.40%      |
|  95   |    67.19%    |    0.5922     |      65.18%       |      67.00%      |
|  96   |    67.11%    |    0.5919     |      65.12%       |      67.08%      |
|  97   |    67.25%    |    0.6061     |      65.04%       |      66.60%      |
|  98   |    67.13%    |    0.5928     |      65.10%       |      66.93%      |
|  99   |    67.37%    |    0.5771     |      65.04%       |      66.74%      |
|  100  |    67.20%    |    0.5832     |      65.18%       |      66.73%      |
|  101  |    67.16%    |    0.5822     |      64.97%       |      66.89%      |
|  102  |    66.84%    |    0.5816     |      65.26%       |      66.55%      |
|  103  |    67.30%    |    0.5819     |      65.02%       |      67.31%      |
|  104  |    66.97%    |    0.5822     |      65.17%       |      67.05%      |
|  105  |    67.12%    |    0.5738     |      65.04%       |      66.82%      |
|  106  |    67.04%    |    0.5751     |      64.97%       |      66.14%      |
|  107  |    67.18%    |    0.5769     |      64.84%       |      66.01%      |
|  108  |    67.17%    |    0.5738     |      65.00%       |      66.44%      |
|  109  |    67.22%    |    0.5863     |      64.84%       |      66.38%      |
|  110  |    67.14%    |    0.5857     |      64.96%       |      66.44%      |
|  111  |    67.21%    |    0.5752     |      65.08%       |      67.05%      |
|  112  |    67.15%    |    0.5937     |      64.78%       |      66.11%      |
|  113  |    66.88%    |    0.5803     |      65.10%       |      66.73%      |
|  114  |    67.29%    |    0.5642     |      65.04%       |      67.02%      |
|  115  |    67.13%    |    0.5909     |      64.99%       |      66.52%      |
|  116  |    67.08%    |    0.5888     |      64.98%       |      66.95%      |
|  117  |    67.04%    |    0.5798     |      65.03%       |      66.57%      |
|  118  |    67.20%    |    0.5850     |      65.02%       |      66.12%      |
|  119  |    67.04%    |    0.5748     |      65.01%       |      66.85%      |
|  120  |    67.29%    |    0.5885     |      65.08%       |      65.77%      |
|  121  |    67.50%    |    0.5786     |      65.05%       |      66.67%      |
|  122  |    67.13%    |    0.5820     |      64.99%       |      66.79%      |
|  123  |    66.91%    |    0.5785     |      65.07%       |      67.05%      |
|  124  |    67.13%    |    0.5873     |      65.05%       |      66.53%      |
|  125  |    67.24%    |    0.5779     |      64.98%       |      67.07%      |
|  126  |    67.15%    |    0.5783     |      65.19%       |      66.84%      |
|  127  |    66.86%    |    0.5852     |      64.88%       |      66.26%      |
|  128  |    67.10%    |    0.5792     |      65.04%       |      66.42%      |
|  129  |    67.25%    |    0.5853     |      64.93%       |      66.05%      |
|  130  |    67.16%    |    0.5822     |      65.02%       |      66.61%      |
|  131  |    67.18%    |    0.5903     |      64.85%       |      66.55%      |
|  132  |    67.07%    |    0.5817     |      64.99%       |      66.18%      |
|  133  |    67.13%    |    0.5742     |      65.17%       |      66.80%      |
|  134  |    67.13%    |    0.5820     |      65.02%       |      66.33%      |
|  135  |    66.98%    |    0.5839     |      64.94%       |      66.28%      |
|  136  |    67.54%    |    0.5782     |      64.94%       |      66.79%      |
|  137  |    66.99%    |    0.5812     |      64.99%       |      66.82%      |
|  138  |    67.27%    |    0.5751     |      64.87%       |      66.13%      |
|  139  |    67.16%    |    0.5848     |      65.14%       |      66.91%      |
|  140  |    67.13%    |    0.5756     |      64.97%       |      66.69%      |
|  141  |    66.98%    |    0.5692     |      65.14%       |      66.10%      |
|  142  |    67.17%    |    0.5754     |      64.96%       |      65.33%      |
|  143  |    67.42%    |    0.5732     |      65.15%       |      66.82%      |
|  144  |    67.16%    |    0.5908     |      64.87%       |      66.16%      |
|  145  |    67.39%    |    0.5894     |      65.16%       |      66.27%      |
|  146  |    67.21%    |    0.5823     |      65.03%       |      67.21%      |
|  147  |    66.95%    |    0.5626     |      65.02%       |      67.21%      |
|  148  |    67.33%    |    0.5805     |      65.05%       |      66.20%      |
|  149  |    67.10%    |    0.5721     |      65.03%       |      66.34%      |
|  150  |    67.23%    |    0.5803     |      65.04%       |      67.09%      |
|  151  |    67.26%    |    0.5794     |      65.05%       |      66.79%      |
|  152  |    67.41%    |    0.5856     |      65.06%       |      66.59%      |
|  153  |    67.15%    |    0.5965     |      64.97%       |      66.50%      |
|  154  |    67.12%    |    0.5756     |      64.94%       |      66.44%      |
|  155  |    67.14%    |    0.5743     |      65.24%       |      66.36%      |
|  156  |    67.30%    |    0.5979     |      64.91%       |      65.91%      |
|  157  |    67.36%    |    0.5909     |      65.02%       |      66.67%      |
|  158  |    67.33%    |    0.5845     |      65.08%       |      66.20%      |
|  159  |    67.46%    |    0.5826     |      64.93%       |      66.42%      |
|  160  |    67.64%    |    0.5868     |      65.02%       |      66.05%      |
|  161  |    67.30%    |    0.5878     |      65.07%       |      66.43%      |
|  162  |    67.31%    |    0.5789     |      65.05%       |      66.76%      |
|  163  |    67.63%    |    0.5832     |      65.00%       |      66.24%      |
|  164  |    67.71%    |    0.5871     |      65.04%       |      66.24%      |
|  165  |    67.24%    |    0.5806     |      65.15%       |      66.16%      |
|  166  |    67.50%    |    0.5753     |      65.19%       |      67.09%      |
|  167  |    67.39%    |    0.5796     |      65.04%       |      66.96%      |
|  168  |    67.42%    |    0.5811     |      64.93%       |      66.46%      |
|  169  |    67.16%    |    0.5835     |      65.08%       |      66.43%      |
|  170  |    67.34%    |    0.5681     |      64.90%       |      66.15%      |
|  171  |    67.30%    |    0.5806     |      65.01%       |      66.84%      |
|  172  |    67.18%    |    0.5851     |      64.90%       |      65.84%      |
|  173  |    67.30%    |    0.5854     |      64.87%       |      66.34%      |
|  174  |    67.28%    |    0.5727     |      64.91%       |      66.00%      |
|  175  |    67.26%    |    0.5700     |      65.02%       |      66.48%      |
|  176  |    67.31%    |    0.5807     |      64.82%       |      65.82%      |
|  177  |    67.12%    |    0.5861     |      64.98%       |      66.06%      |
|  178  |    67.21%    |    0.5818     |      64.94%       |      66.62%      |
|  179  |    67.44%    |    0.5774     |      65.13%       |      66.73%      |
