| Epoch | Training Acc. | Loss | Overall Acc. | Last Bit Acc. |
|  90   |    50.06%    | 1071052608.0000 |      50.57%       |      50.56%      |
|  91   |    49.77%    | 743053120.0000 |      50.58%       |      50.49%      |
|  92   |    49.77%    | 2478491136.0000 |      51.12%       |      50.58%      |
|  93   |    50.01%    | 74425016320.0000 |      52.10%       |      49.98%      |
|  94   |    50.36%    | 3210141696.0000 |      50.55%       |      50.56%      |
|  95   |    50.01%    | 1916102912.0000 |      50.68%       |      50.49%      |
|  96   |    49.93%    | 5788204032.0000 |      51.40%       |      49.60%      |
|  97   |    50.04%    | 795633216.0000 |      49.14%       |      50.47%      |
|  98   |    50.62%    | 2527129088.0000 |      50.01%       |      49.51%      |
|  99   |    49.69%    | 3790941696.0000 |      49.67%       |      49.51%      |
|  100  |    49.63%    | 11643828224.0000 |      50.53%       |      49.55%      |
|  101  |    50.10%    | 156542960.0000 |      51.38%       |      49.72%      |
|  102  |    49.81%    | 6859813376.0000 |      51.29%       |      50.48%      |
|  103  |    49.95%    | 6130256384.0000 |      48.08%       |      49.06%      |
|  104  |    50.28%    | 7647507456.0000 |      50.10%       |      50.95%      |
|  105  |    50.26%    | 1545888512.0000 |      49.45%       |      49.66%      |
|  106  |    50.13%    | 1923795712.0000 |      50.52%       |      50.27%      |
|  107  |    49.88%    | 2641480448.0000 |      52.03%       |      49.22%      |
|  108  |    49.92%    | 8766005248.0000 |      50.95%       |      49.81%      |
|  109  |    49.99%    | 2528048640.0000 |      50.40%       |      50.01%      |
|  110  |    50.21%    | 611084608.0000 |      50.77%       |      52.84%      |
|  111  |    49.70%    | 772630208.0000 |      50.09%       |      50.49%      |
|  112  |    50.13%    | 595849600.0000 |      49.55%       |      50.11%      |
|  113  |    50.31%    | 2352165632.0000 |      49.48%       |      49.51%      |
|  114  |    50.18%    | 695915200.0000 |      50.61%       |      50.72%      |
|  115  |    50.24%    | 111287760.0000 |      50.61%       |      50.49%      |
|  116  |    49.80%    | 94160736.0000 |      49.21%       |      48.75%      |
|  117  |    49.80%    | 869022592.0000 |      49.57%       |      49.37%      |
|  118  |    50.03%    | 135966032.0000 |      49.73%       |      49.13%      |
|  119  |    50.56%    | 49747388.0000 |      50.39%       |      48.68%      |
|  120  |    50.29%    | 62652340.0000 |      51.00%       |      51.10%      |
|  121  |    50.19%    | 28523344.0000 |      51.65%       |      48.87%      |
|  122  |    49.89%    | 9382143.0000  |      51.81%       |      50.93%      |
|  123  |    50.06%    | 7634512896.0000 |      51.22%       |      49.93%      |
|  124  |    49.85%    | 2290697728.0000 |      50.57%       |      50.63%      |
|  125  |    49.93%    | 646773376.0000 |      51.47%       |      49.37%      |
|  126  |    50.07%    | 227929520.0000 |      51.56%       |      50.64%      |
|  127  |    50.25%    | 408588480.0000 |      50.91%       |      51.48%      |
|  128  |    49.78%    | 225040512.0000 |      50.56%       |      50.36%      |
|  129  |    50.04%    | 144998496.0000 |      50.65%       |      50.98%      |
|  130  |    50.23%    | 246689792.0000 |      52.14%       |      51.12%      |
|  131  |    50.12%    | 499217984.0000 |      51.15%       |      50.56%      |
|  132  |    50.05%    | 55496160.0000 |      48.40%       |      52.58%      |
|  133  |    50.47%    | 21486786.0000 |      49.67%       |      49.44%      |
|  134  |    50.25%    | 444952832.0000 |      51.18%       |      49.72%      |
|  135  |    50.06%    | 99173552.0000 |      50.05%       |      49.83%      |
|  136  |    50.43%    | 205217424.0000 |      50.25%       |      49.87%      |
|  137  |    50.28%    | 60773472.0000 |      50.38%       |      53.42%      |
|  138  |    50.69%    | 63357792.0000 |      49.50%       |      48.77%      |
|  139  |    50.10%    | 20138884.0000 |      51.60%       |      50.53%      |
|  140  |    50.52%    | 15760245.0000 |      50.90%       |      52.40%      |
|  141  |    50.21%    | 14500608.0000 |      48.23%       |      49.11%      |
|  142  |    49.83%    | 33534701568.0000 |      51.92%       |      51.19%      |
|  143  |    50.60%    | 2360108800.0000 |      51.25%       |      50.56%      |
|  144  |    50.44%    | 209424288.0000 |      49.93%       |      49.66%      |
|  145  |    49.75%    | 447775232.0000 |      49.52%       |      49.58%      |
|  146  |    50.07%    | 189209504.0000 |      50.57%       |      49.73%      |
|  147  |    50.02%    | 1872582272.0000 |      50.53%       |      50.42%      |
|  148  |    50.22%    | 1968790784.0000 |      50.45%       |      55.19%      |
|  149  |    50.20%    | 38204575744.0000 |      51.36%       |      50.74%      |
|  150  |    49.69%    | 3324244480.0000 |      50.52%       |      50.34%      |
|  151  |    49.65%    | 1308287616.0000 |      49.97%       |      50.36%      |
|  152  |    49.90%    | 408391200.0000 |      50.47%       |      50.42%      |
|  153  |    50.15%    | 86862224.0000 |      51.15%       |      51.92%      |
|  154  |    50.58%    | 2151144704.0000 |      51.22%       |      49.58%      |
|  155  |    50.17%    | 1137097856.0000 |      50.56%       |      49.92%      |
|  156  |    50.03%    | 523917824.0000 |      50.05%       |      49.46%      |
|  157  |    49.97%    | 425602784.0000 |      52.05%       |      50.15%      |
|  158  |    50.19%    | 808784320.0000 |      48.90%       |      48.36%      |
|  159  |    49.85%    | 285734720.0000 |      50.47%       |      50.80%      |
|  160  |    50.19%    | 250893824.0000 |      49.54%       |      49.79%      |
|  161  |    49.29%    | 8672371712.0000 |      50.54%       |      50.56%      |
|  162  |    49.67%    | 65007788.0000 |      51.41%       |      51.11%      |
|  163  |    52.04%    | 43492298752.0000 |      49.91%       |      53.88%      |
|  164  |    52.36%    | 9414688768.0000 |      51.96%       |      51.36%      |
|  165  |    50.73%    | 5288743936.0000 |      49.25%       |      46.53%      |
