| Epoch | Training Acc. | Loss | Overall Acc. | Last Bit Acc. |
|  133  |    50.13%    |    0.6928     |      50.45%       |      50.46%      |
|  134  |    50.28%    |    0.6931     |      50.44%       |      50.53%      |
|  135  |    49.84%    |    0.6927     |      50.43%       |      50.39%      |
|  136  |    50.13%    |    0.6934     |      50.35%       |      50.39%      |
|  137  |    49.76%    |    0.6928     |      49.58%       |      49.40%      |
|  138  |    49.52%    |    0.6931     |      49.59%       |      49.54%      |
|  139  |    49.79%    |    0.6934     |      49.62%       |      49.61%      |
|  140  |    49.88%    |    0.6934     |      49.56%       |      49.40%      |
|  141  |    49.83%    |    0.6934     |      49.59%       |      49.61%      |
|  142  |    50.61%    |    0.6931     |      50.41%       |      50.39%      |
|  143  |    49.76%    |    0.6931     |      49.57%       |      49.54%      |
|  144  |    49.97%    |    0.6930     |      50.39%       |      50.74%      |
|  145  |    49.97%    |    0.6932     |      49.59%       |      49.47%      |
|  146  |    49.82%    |    0.6933     |      49.67%       |      49.69%      |
|  147  |    50.09%    |    0.6931     |      49.60%       |      49.54%      |
|  148  |    49.88%    |    0.6932     |      49.59%       |      49.40%      |
|  149  |    50.04%    |    0.6932     |      49.57%       |      49.69%      |
|  150  |    49.72%    |    0.6931     |      50.46%       |      50.53%      |
|  151  |    49.79%    |    0.6935     |      50.43%       |      50.60%      |
|  152  |    49.25%    |    0.6930     |      50.42%       |      50.31%      |
|  153  |    49.77%    |    0.6931     |      49.57%       |      49.47%      |
|  154  |    49.87%    |    0.6935     |      49.57%       |      49.47%      |
|  155  |    50.04%    |    0.6935     |      50.43%       |      50.31%      |
|  156  |    50.14%    |    0.6939     |      49.58%       |      49.54%      |
|  157  |    50.13%    |    0.6936     |      50.38%       |      50.39%      |
|  158  |    49.88%    |    0.6927     |      50.33%       |      50.31%      |
|  159  |    50.22%    |    0.6931     |      50.41%       |      50.46%      |
|  160  |    49.62%    |    0.6937     |      49.53%       |      49.54%      |
|  161  |    49.97%    |    0.6927     |      50.43%       |      50.53%      |
|  162  |    50.07%    |    0.6930     |      50.41%       |      50.46%      |
|  163  |    49.96%    |    0.6916     |      50.36%       |      50.31%      |
|  164  |    50.01%    |    0.6932     |      49.64%       |      49.61%      |
|  165  |    49.75%    |    0.6931     |      50.39%       |      50.46%      |
|  166  |    49.83%    |    0.6932     |      49.67%       |      49.69%      |
|  167  |    50.04%    |    0.6928     |      50.41%       |      50.60%      |
|  168  |    49.84%    |    0.6938     |      50.39%       |      50.46%      |
|  169  |    49.81%    |    0.6928     |      50.42%       |      50.31%      |
|  170  |    50.39%    |    0.6931     |      49.60%       |      49.54%      |
|  171  |    50.13%    |    0.6932     |      50.38%       |      50.46%      |
|  172  |    50.43%    |    0.6943     |      50.44%       |      50.60%      |
|  173  |    50.00%    |    0.6933     |      50.16%       |      50.46%      |
|  174  |    50.02%    |    0.6931     |      49.54%       |      49.76%      |
|  175  |    50.23%    |    0.6935     |      50.43%       |      50.31%      |
|  176  |    50.24%    |    0.6941     |      49.62%       |      49.54%      |
