seed,layer_index,MSE,random_or_trained,norm_type,checkpoint,sweep_id,run_id
0,0,0.01157905999571085,random,normalized,RANDOM,20241121152808,run_11_L1_H64_GRU_uni_tom_quantum
0,1,0.01157905999571085,random,normalized,RANDOM,20241121152808,run_11_L1_H64_GRU_uni_tom_quantum
1,0,0.011181469075381756,random,normalized,RANDOM,20241121152808,run_11_L1_H64_GRU_uni_tom_quantum
1,1,0.011181469075381756,random,normalized,RANDOM,20241121152808,run_11_L1_H64_GRU_uni_tom_quantum
2,0,0.01146010309457779,random,normalized,RANDOM,20241121152808,run_11_L1_H64_GRU_uni_tom_quantum
2,1,0.01146010309457779,random,normalized,RANDOM,20241121152808,run_11_L1_H64_GRU_uni_tom_quantum
3,0,0.011577644385397434,random,normalized,RANDOM,20241121152808,run_11_L1_H64_GRU_uni_tom_quantum
3,1,0.011577644385397434,random,normalized,RANDOM,20241121152808,run_11_L1_H64_GRU_uni_tom_quantum
4,0,0.011641697026789188,random,normalized,RANDOM,20241121152808,run_11_L1_H64_GRU_uni_tom_quantum
4,1,0.011641697026789188,random,normalized,RANDOM,20241121152808,run_11_L1_H64_GRU_uni_tom_quantum
5,0,0.011538416147232056,random,normalized,RANDOM,20241121152808,run_11_L1_H64_GRU_uni_tom_quantum
5,1,0.011538416147232056,random,normalized,RANDOM,20241121152808,run_11_L1_H64_GRU_uni_tom_quantum
6,0,0.011325485073029995,random,normalized,RANDOM,20241121152808,run_11_L1_H64_GRU_uni_tom_quantum
6,1,0.011325485073029995,random,normalized,RANDOM,20241121152808,run_11_L1_H64_GRU_uni_tom_quantum
7,0,0.011430355720221996,random,normalized,RANDOM,20241121152808,run_11_L1_H64_GRU_uni_tom_quantum
7,1,0.011430355720221996,random,normalized,RANDOM,20241121152808,run_11_L1_H64_GRU_uni_tom_quantum
8,0,0.011547938920557499,random,normalized,RANDOM,20241121152808,run_11_L1_H64_GRU_uni_tom_quantum
8,1,0.011547938920557499,random,normalized,RANDOM,20241121152808,run_11_L1_H64_GRU_uni_tom_quantum
9,0,0.01151004433631897,random,normalized,RANDOM,20241121152808,run_11_L1_H64_GRU_uni_tom_quantum
9,1,0.01151004433631897,random,normalized,RANDOM,20241121152808,run_11_L1_H64_GRU_uni_tom_quantum
0,0,0.0009667169651947916,random,unnormalized,RANDOM,20241121152808,run_11_L1_H64_GRU_uni_tom_quantum
0,1,0.0009667169651947916,random,unnormalized,RANDOM,20241121152808,run_11_L1_H64_GRU_uni_tom_quantum
1,0,0.0009782911511138082,random,unnormalized,RANDOM,20241121152808,run_11_L1_H64_GRU_uni_tom_quantum
1,1,0.0009782911511138082,random,unnormalized,RANDOM,20241121152808,run_11_L1_H64_GRU_uni_tom_quantum
2,0,0.000967602536547929,random,unnormalized,RANDOM,20241121152808,run_11_L1_H64_GRU_uni_tom_quantum
2,1,0.000967602536547929,random,unnormalized,RANDOM,20241121152808,run_11_L1_H64_GRU_uni_tom_quantum
