| Epoch | Training Acc. | Loss | Overall Acc. | Last Bit Acc. |
|  94   |    50.31%    |    0.6933     |      50.39%       |      50.41%      |
|  95   |    49.97%    |    0.6931     |      50.36%       |      50.33%      |
|  96   |    50.03%    |    0.6932     |      49.56%       |      49.45%      |
|  97   |    50.19%    |    0.6930     |      50.36%       |      50.41%      |
|  98   |    49.75%    |    0.6931     |      49.61%       |      49.67%      |
|  99   |    50.15%    |    0.6933     |      50.46%       |      50.62%      |
|  100  |    50.09%    |    0.6932     |      50.43%       |      50.41%      |
|  101  |    50.12%    |    0.6931     |      49.59%       |      49.67%      |
|  102  |    49.97%    |    0.6936     |      49.61%       |      49.74%      |
|  103  |    49.86%    |    0.6932     |      49.56%       |      49.67%      |
|  104  |    49.92%    |    0.6931     |      49.60%       |      49.67%      |
|  105  |    50.05%    |    0.6931     |      50.39%       |      50.33%      |
|  106  |    49.51%    |    0.6934     |      50.36%       |      50.33%      |
|  107  |    49.70%    |    0.6928     |      50.42%       |      50.48%      |
|  108  |    49.90%    |    0.6933     |      50.39%       |      50.33%      |
|  109  |    49.81%    |    0.6934     |      50.36%       |      50.48%      |
|  110  |    49.96%    |    0.6932     |      50.42%       |      50.33%      |
|  111  |    50.03%    |    0.6930     |      50.41%       |      50.41%      |
|  112  |    50.09%    |    0.6928     |      49.56%       |      49.74%      |
|  113  |    50.05%    |    0.6933     |      50.44%       |      50.41%      |
|  114  |    49.69%    |    0.6932     |      49.55%       |      49.45%      |
|  115  |    49.95%    |    0.6932     |      50.35%       |      50.41%      |
|  116  |    49.82%    |    0.6935     |      50.39%       |      50.48%      |
|  117  |    50.02%    |    0.6932     |      50.45%       |      50.41%      |
|  118  |    49.55%    |    0.6931     |      50.37%       |      50.26%      |
|  119  |    50.03%    |    0.6933     |      50.36%       |      50.33%      |
|  120  |    50.18%    |    0.6931     |      49.56%       |      49.52%      |
|  121  |    49.82%    |    0.6931     |      49.61%       |      49.67%      |
|  122  |    49.90%    |    0.6931     |      49.57%       |      49.45%      |
|  123  |    50.31%    |    0.6930     |      50.44%       |      50.33%      |
|  124  |    49.87%    |    0.6932     |      49.63%       |      49.81%      |
|  125  |    49.95%    |    0.6932     |      49.56%       |      49.81%      |
|  126  |    49.73%    |    0.6932     |      50.44%       |      50.48%      |
|  127  |    50.06%    |    0.6930     |      50.40%       |      50.12%      |
|  128  |    49.98%    |    0.6933     |      50.41%       |      50.26%      |
|  129  |    50.04%    |    0.6932     |      50.42%       |      50.41%      |
|  130  |    50.05%    |    0.6931     |      49.61%       |      49.74%      |
|  131  |    50.04%    |    0.6930     |      50.35%       |      50.41%      |
|  132  |    49.63%    |    0.6930     |      50.39%       |      50.48%      |
|  133  |    50.18%    |    0.6932     |      49.60%       |      49.74%      |
|  134  |    50.14%    |    0.6931     |      49.60%       |      49.59%      |
|  135  |    49.83%    |    0.6934     |      49.58%       |      49.67%      |
|  136  |    50.01%    |    0.6932     |      50.43%       |      50.26%      |
|  137  |    49.91%    |    0.6931     |      50.43%       |      50.41%      |
|  138  |    50.10%    |    0.6931     |      50.42%       |      50.62%      |
|  139  |    49.59%    |    0.6930     |      50.39%       |      50.33%      |
|  140  |    49.84%    |    0.6932     |      49.61%       |      49.67%      |
|  141  |    49.53%    |    0.6933     |      50.41%       |      50.33%      |
|  142  |    49.90%    |    0.6932     |      50.36%       |      50.48%      |
|  143  |    49.54%    |    0.6931     |      50.38%       |      50.19%      |
