| Epoch | Training Acc. | Loss | Overall Acc. | Last Bit Acc. |
|  93   |    67.17%    |    0.5765     |      65.65%       |      66.82%      |
|  94   |    66.23%    |    0.6168     |      65.01%       |      66.31%      |
|  95   |    67.26%    |    0.5901     |      65.72%       |      66.98%      |
|  96   |    67.04%    |    0.5760     |      65.66%       |      67.40%      |
|  97   |    67.09%    |    0.5800     |      65.46%       |      67.39%      |
|  98   |    67.14%    |    0.5770     |      65.43%       |      66.53%      |
|  99   |    67.28%    |    0.6095     |      65.24%       |      66.31%      |
|  100  |    66.96%    |    0.5924     |      65.23%       |      65.99%      |
|  101  |    67.00%    |    0.5926     |      65.55%       |      67.18%      |
|  102  |    66.71%    |    0.5829     |      65.33%       |      66.38%      |
|  103  |    67.04%    |    0.5740     |      65.57%       |      66.45%      |
|  104  |    67.14%    |    0.5899     |      65.44%       |      66.95%      |
|  105  |    66.81%    |    0.5899     |      65.24%       |      66.35%      |
|  106  |    67.09%    |    0.5773     |      65.19%       |      66.58%      |
|  107  |    66.88%    |    0.5939     |      65.80%       |      67.70%      |
|  108  |    66.57%    |    0.5812     |      65.79%       |      67.51%      |
|  109  |    66.84%    |    0.5768     |      65.58%       |      66.91%      |
|  110  |    67.05%    |    0.5888     |      65.31%       |      66.29%      |
|  111  |    66.97%    |    0.5780     |      65.42%       |      67.05%      |
|  112  |    67.12%    |    0.5793     |      65.62%       |      66.85%      |
|  113  |    67.12%    |    0.5855     |      65.69%       |      67.11%      |
|  114  |    66.42%    |    0.5781     |      65.25%       |      67.12%      |
|  115  |    67.00%    |    0.5823     |      65.60%       |      66.23%      |
|  116  |    67.15%    |    0.5826     |      65.28%       |      67.16%      |
|  117  |    66.92%    |    0.5801     |      65.33%       |      66.45%      |
|  118  |    66.83%    |    0.5838     |      65.43%       |      66.49%      |
|  119  |    67.28%    |    0.5707     |      65.59%       |      66.60%      |
|  120  |    66.58%    |    0.6045     |      65.47%       |      67.23%      |
|  121  |    66.99%    |    0.5815     |      65.30%       |      66.55%      |
|  122  |    67.13%    |    0.5726     |      65.43%       |      66.80%      |
|  123  |    67.15%    |    0.5828     |      65.92%       |      67.84%      |
|  124  |    67.13%    |    0.5819     |      65.47%       |      67.23%      |
|  125  |    66.89%    |    0.5856     |      65.54%       |      67.19%      |
|  126  |    66.83%    |    0.5864     |      65.83%       |      67.46%      |
|  127  |    67.12%    |    0.5731     |      65.56%       |      67.00%      |
|  128  |    66.85%    |    0.5733     |      65.40%       |      66.80%      |
|  129  |    66.58%    |    0.5972     |      65.18%       |      66.29%      |
|  130  |    67.04%    |    0.5769     |      65.46%       |      67.36%      |
|  131  |    66.85%    |    0.5772     |      65.37%       |      66.95%      |
|  132  |    67.23%    |    0.5722     |      65.63%       |      66.83%      |
|  133  |    67.00%    |    0.5796     |      65.48%       |      66.66%      |
|  134  |    66.91%    |    0.5812     |      65.64%       |      67.54%      |
|  135  |    66.69%    |    0.5847     |      65.29%       |      66.81%      |
|  136  |    67.12%    |    0.5757     |      65.34%       |      66.89%      |
|  137  |    66.71%    |    0.5870     |      65.74%       |      67.96%      |
|  138  |    66.62%    |    0.5914     |      65.54%       |      67.11%      |
|  139  |    66.83%    |    0.5793     |      65.46%       |      66.67%      |
|  140  |    67.03%    |    0.5818     |      65.34%       |      67.20%      |
|  141  |    67.13%    |    0.5746     |      65.52%       |      67.31%      |
|  142  |    67.08%    |    0.5825     |      65.34%       |      66.79%      |
|  143  |    66.76%    |    0.5786     |      65.57%       |      68.06%      |
|  144  |    66.63%    |    0.5848     |      65.51%       |      67.25%      |
|  145  |    66.82%    |    0.5851     |      65.19%       |      66.45%      |
|  146  |    67.07%    |    0.5849     |      64.81%       |      66.06%      |
|  147  |    66.75%    |    0.5781     |      65.47%       |      66.96%      |
|  148  |    66.78%    |    0.5776     |      65.68%       |      67.36%      |
|  149  |    67.16%    |    0.5750     |      65.62%       |      67.78%      |
|  150  |    67.13%    |    0.5920     |      65.26%       |      66.18%      |
|  151  |    67.24%    |    0.5855     |      65.26%       |      65.73%      |
|  152  |    66.64%    |    0.5800     |      65.38%       |      66.79%      |
|  153  |    67.02%    |    0.5975     |      65.62%       |      66.77%      |
|  154  |    67.13%    |    0.5761     |      65.32%       |      66.15%      |
|  155  |    67.03%    |    0.6293     |      65.13%       |      65.83%      |
|  156  |    66.69%    |    0.5787     |      65.44%       |      67.15%      |
|  157  |    66.98%    |    0.5730     |      65.33%       |      66.81%      |
|  158  |    67.02%    |    0.5755     |      65.97%       |      67.80%      |
|  159  |    66.64%    |    0.5748     |      65.60%       |      66.62%      |
|  160  |    66.89%    |    0.5829     |      65.51%       |      67.02%      |
|  161  |    66.95%    |    0.5755     |      65.68%       |      67.50%      |
|  162  |    66.75%    |    0.5842     |      65.48%       |      66.61%      |
|  163  |    66.89%    |    0.5736     |      65.27%       |      66.73%      |
|  164  |    66.50%    |    0.5925     |      65.21%       |      66.93%      |
|  165  |    67.06%    |    0.5787     |      65.64%       |      67.20%      |
|  166  |    66.74%    |    0.5792     |      65.37%       |      66.56%      |
|  167  |    66.91%    |    0.5970     |      65.36%       |      66.27%      |
|  168  |    66.80%    |    0.5869     |      65.61%       |      67.19%      |
|  169  |    66.75%    |    0.5832     |      65.11%       |      66.19%      |
|  170  |    66.92%    |    0.5823     |      65.57%       |      66.91%      |
|  171  |    67.01%    |    0.5861     |      65.46%       |      66.99%      |
|  172  |    66.85%    |    0.5849     |      65.42%       |      66.99%      |
|  173  |    66.91%    |    0.5807     |      65.23%       |      66.46%      |
|  174  |    66.81%    |    0.5748     |      65.45%       |      66.30%      |
|  175  |    67.26%    |    0.5789     |      65.73%       |      67.32%      |
|  176  |    66.87%    |    0.5742     |      65.49%       |      67.12%      |
|  177  |    66.84%    |    0.5720     |      65.44%       |      66.54%      |
|  178  |    67.11%    |    0.5889     |      65.33%       |      67.08%      |
|  179  |    67.13%    |    0.5726     |      65.33%       |      67.06%      |
|  180  |    67.13%    |    0.5916     |      65.43%       |      66.30%      |
|  181  |    66.89%    |    0.5818     |      65.50%       |      67.05%      |
|  182  |    66.55%    |    0.5820     |      65.23%       |      66.30%      |
|  183  |    66.83%    |    0.5784     |      65.39%       |      66.60%      |
|  184  |    66.89%    |    0.5725     |      65.51%       |      66.83%      |
|  185  |    66.90%    |    0.5844     |      65.21%       |      66.28%      |
|  186  |    66.99%    |    0.5724     |      65.36%       |      67.49%      |
|  187  |    67.06%    |    0.5848     |      65.59%       |      67.43%      |
|  188  |    67.20%    |    0.5801     |      65.16%       |      66.71%      |
|  189  |    66.58%    |    0.6641     |      65.35%       |      66.75%      |
|  190  |    67.08%    |    0.5826     |      65.09%       |      66.68%      |
|  191  |    66.72%    |    0.5832     |      65.13%       |      66.88%      |
|  192  |    66.98%    |    0.5696     |      65.37%       |      66.96%      |
|  193  |    66.55%    |    0.6829     |      63.91%       |      66.95%      |
|  194  |    67.06%    |    0.5614     |      65.15%       |      66.48%      |
|  195  |    66.75%    |    0.5805     |      65.24%       |      66.80%      |
|  196  |    66.82%    |    0.5748     |      65.39%       |      66.50%      |
|  197  |    67.04%    |    0.5882     |      65.05%       |      66.41%      |
|  198  |    66.83%    |    0.6046     |      65.34%       |      66.76%      |
|  199  |    67.04%    |    0.5832     |      65.54%       |      66.83%      |
|  200  |    66.93%    |    0.5648     |      65.15%       |      65.75%      |
