| Epoch | Training Acc. | Loss | Overall Acc. | Last Bit Acc. |
|  187  |    67.44%    |    0.5867     |      65.46%       |      67.09%      |
|  188  |    66.98%    |    0.5790     |      65.10%       |      65.77%      |
|  189  |    67.30%    |    0.5996     |      65.30%       |      66.88%      |
|  190  |    67.40%    |    0.5886     |      65.15%       |      67.00%      |
|  191  |    67.07%    |    0.5786     |      65.02%       |      66.34%      |
|  192  |    67.21%    |    0.5804     |      65.25%       |      66.80%      |
|  193  |    67.21%    |    0.5856     |      64.93%       |      67.04%      |
|  194  |    67.09%    |    0.5888     |      65.09%       |      66.19%      |
|  195  |    67.21%    |    0.5863     |      65.28%       |      66.61%      |
|  196  |    67.31%    |    0.5844     |      65.24%       |      66.59%      |
|  197  |    67.37%    |    0.5774     |      65.02%       |      66.80%      |
|  198  |    67.26%    |    0.5817     |      65.19%       |      66.80%      |
|  199  |    67.37%    |    0.5803     |      65.40%       |      66.30%      |
|  200  |    67.13%    |    0.5890     |      65.10%       |      66.17%      |
