seed,layer_index,MSE,random_or_trained,norm_type,checkpoint,sweep_id,run_id
0,0,0.07084985077381134,random,normalized,RANDOM,20241205175736,run_16_L4_H4_DH16_DM64_post_quantum
0,1,0.043424490839242935,random,normalized,RANDOM,20241205175736,run_16_L4_H4_DH16_DM64_post_quantum
0,2,0.04496176540851593,random,normalized,RANDOM,20241205175736,run_16_L4_H4_DH16_DM64_post_quantum
0,3,0.047104381024837494,random,normalized,RANDOM,20241205175736,run_16_L4_H4_DH16_DM64_post_quantum
0,4,0.04853743687272072,random,normalized,RANDOM,20241205175736,run_16_L4_H4_DH16_DM64_post_quantum
0,5,0.049094438552856445,random,normalized,RANDOM,20241205175736,run_16_L4_H4_DH16_DM64_post_quantum
0,6,0.02955208159983158,random,normalized,RANDOM,20241205175736,run_16_L4_H4_DH16_DM64_post_quantum
1,0,0.07084972411394119,random,normalized,RANDOM,20241205175736,run_16_L4_H4_DH16_DM64_post_quantum
1,1,0.040808845311403275,random,normalized,RANDOM,20241205175736,run_16_L4_H4_DH16_DM64_post_quantum
1,2,0.03782996907830238,random,normalized,RANDOM,20241205175736,run_16_L4_H4_DH16_DM64_post_quantum
1,3,0.039053965359926224,random,normalized,RANDOM,20241205175736,run_16_L4_H4_DH16_DM64_post_quantum
1,4,0.039361800998449326,random,normalized,RANDOM,20241205175736,run_16_L4_H4_DH16_DM64_post_quantum
1,5,0.03914672136306763,random,normalized,RANDOM,20241205175736,run_16_L4_H4_DH16_DM64_post_quantum
1,6,0.021662332117557526,random,normalized,RANDOM,20241205175736,run_16_L4_H4_DH16_DM64_post_quantum
2,0,0.07084968686103821,random,normalized,RANDOM,20241205175736,run_16_L4_H4_DH16_DM64_post_quantum
2,1,0.03995482251048088,random,normalized,RANDOM,20241205175736,run_16_L4_H4_DH16_DM64_post_quantum
2,2,0.04051641374826431,random,normalized,RANDOM,20241205175736,run_16_L4_H4_DH16_DM64_post_quantum
2,3,0.040662188082933426,random,normalized,RANDOM,20241205175736,run_16_L4_H4_DH16_DM64_post_quantum
2,4,0.04199467971920967,random,normalized,RANDOM,20241205175736,run_16_L4_H4_DH16_DM64_post_quantum
2,5,0.04331517592072487,random,normalized,RANDOM,20241205175736,run_16_L4_H4_DH16_DM64_post_quantum
2,6,0.021949144080281258,random,normalized,RANDOM,20241205175736,run_16_L4_H4_DH16_DM64_post_quantum
3,0,0.07084974646568298,random,normalized,RANDOM,20241205175736,run_16_L4_H4_DH16_DM64_post_quantum
3,1,0.04578913003206253,random,normalized,RANDOM,20241205175736,run_16_L4_H4_DH16_DM64_post_quantum
3,2,0.04611774533987045,random,normalized,RANDOM,20241205175736,run_16_L4_H4_DH16_DM64_post_quantum
3,3,0.04616021737456322,random,normalized,RANDOM,20241205175736,run_16_L4_H4_DH16_DM64_post_quantum
3,4,0.046257492154836655,random,normalized,RANDOM,20241205175736,run_16_L4_H4_DH16_DM64_post_quantum
3,5,0.045733775943517685,random,normalized,RANDOM,20241205175736,run_16_L4_H4_DH16_DM64_post_quantum
3,6,0.02453523501753807,random,normalized,RANDOM,20241205175736,run_16_L4_H4_DH16_DM64_post_quantum
4,0,0.07084982097148895,random,normalized,RANDOM,20241205175736,run_16_L4_H4_DH16_DM64_post_quantum
4,1,0.042830292135477066,random,normalized,RANDOM,20241205175736,run_16_L4_H4_DH16_DM64_post_quantum
4,2,0.04183121398091316,random,normalized,RANDOM,20241205175736,run_16_L4_H4_DH16_DM64_post_quantum
4,3,0.04264133423566818,random,normalized,RANDOM,20241205175736,run_16_L4_H4_DH16_DM64_post_quantum
4,4,0.040828101336956024,random,normalized,RANDOM,20241205175736,run_16_L4_H4_DH16_DM64_post_quantum
4,5,0.04260694608092308,random,normalized,RANDOM,20241205175736,run_16_L4_H4_DH16_DM64_post_quantum
4,6,0.02269452065229416,random,normalized,RANDOM,20241205175736,run_16_L4_H4_DH16_DM64_post_quantum
5,0,0.07084964215755463,random,normalized,RANDOM,20241205175736,run_16_L4_H4_DH16_DM64_post_quantum
5,1,0.04020555317401886,random,normalized,RANDOM,20241205175736,run_16_L4_H4_DH16_DM64_post_quantum
5,2,0.038288895040750504,random,normalized,RANDOM,20241205175736,run_16_L4_H4_DH16_DM64_post_quantum
5,3,0.03855346143245697,random,normalized,RANDOM,20241205175736,run_16_L4_H4_DH16_DM64_post_quantum
