| Epoch | Training Acc. | Loss | Overall Acc. | Last Bit Acc. |
|  94   |    50.48%    |    0.6932     |      49.97%       |      50.05%      |
|  95   |    50.47%    |    0.6930     |      49.95%       |      49.84%      |
|  96   |    50.48%    |    0.6931     |      50.04%       |      49.91%      |
|  97   |    50.47%    |    0.6931     |      50.05%       |      50.19%      |
|  98   |    50.48%    |    0.6927     |      50.05%       |      50.05%      |
|  99   |    50.46%    |    0.6935     |      50.02%       |      50.05%      |
|  100  |    50.48%    |    0.6928     |      49.99%       |      49.77%      |
|  101  |    50.47%    |    0.6935     |      50.04%       |      49.84%      |
|  102  |    50.48%    |    0.6932     |      50.02%       |      50.05%      |
|  103  |    50.46%    |    0.6928     |      49.99%       |      49.98%      |
|  104  |    50.47%    |    0.6939     |      49.94%       |      49.91%      |
|  105  |    50.48%    |    0.6929     |      50.02%       |      50.05%      |
|  106  |    50.48%    |    0.6928     |      50.02%       |      49.91%      |
|  107  |    50.48%    |    0.6928     |      50.00%       |      50.05%      |
|  108  |    50.48%    |    0.6929     |      50.04%       |      50.12%      |
|  109  |    50.46%    |    0.6933     |      50.04%       |      49.98%      |
|  110  |    50.47%    |    0.6938     |      50.02%       |      49.98%      |
|  111  |    50.48%    |    0.6925     |      49.98%       |      49.98%      |
|  112  |    50.47%    |    0.6929     |      50.02%       |      49.84%      |
|  113  |    50.46%    |    0.6929     |      49.99%       |      49.91%      |
|  114  |    50.47%    |    0.6933     |      50.01%       |      50.05%      |
|  115  |    50.49%    |    0.6925     |      50.02%       |      50.12%      |
|  116  |    50.48%    |    0.6930     |      50.05%       |      49.98%      |
|  117  |    50.47%    |    0.6933     |      49.99%       |      49.84%      |
|  118  |    50.47%    |    0.6923     |      50.05%       |      50.12%      |
|  119  |    50.47%    |    0.6935     |      50.00%       |      49.91%      |
|  120  |    50.47%    |    0.6932     |      50.02%       |      50.05%      |
|  121  |    50.47%    |    0.6932     |      50.06%       |      50.05%      |
|  122  |    50.47%    |    0.6937     |      50.01%       |      49.91%      |
|  123  |    50.46%    |    0.6934     |      49.99%       |      49.91%      |
|  124  |    50.48%    |    0.6932     |      50.03%       |      49.84%      |
|  125  |    50.47%    |    0.6933     |      50.04%       |      49.98%      |
|  126  |    50.47%    |    0.6930     |      49.97%       |      49.91%      |
|  127  |    50.47%    |    0.6929     |      50.02%       |      49.84%      |
|  128  |    50.47%    |    0.6925     |      50.02%       |      49.98%      |
|  129  |    50.47%    |    0.6926     |      49.99%       |      49.91%      |
