| Epoch | Training Acc. | Loss | Overall Acc. | Last Bit Acc. |
|  94   |    66.45%    |    0.6221     |      64.30%       |      65.46%      |
|  95   |    66.49%    |    0.5886     |      64.74%       |      66.06%      |
|  96   |    66.36%    |    0.6017     |      64.65%       |      65.78%      |
|  97   |    66.27%    |    0.6043     |      64.82%       |      66.29%      |
|  98   |    66.23%    |    0.6131     |      64.63%       |      65.97%      |
|  99   |    66.39%    |    0.6071     |      64.60%       |      65.33%      |
|  100  |    66.38%    |    0.5866     |      64.84%       |      66.17%      |
|  101  |    66.43%    |    0.6139     |      64.44%       |      65.14%      |
|  102  |    66.48%    |    0.6072     |      64.54%       |      66.14%      |
|  103  |    66.35%    |    0.6085     |      64.77%       |      66.17%      |
|  104  |    66.41%    |    0.6010     |      64.57%       |      66.15%      |
|  105  |    66.40%    |    0.5984     |      64.74%       |      66.51%      |
|  106  |    66.61%    |    0.6064     |      64.65%       |      65.98%      |
|  107  |    66.34%    |    0.5881     |      64.69%       |      66.05%      |
|  108  |    66.20%    |    0.6170     |      64.70%       |      65.85%      |
|  109  |    66.39%    |    0.5823     |      64.74%       |      66.22%      |
|  110  |    66.24%    |    0.6166     |      64.36%       |      65.92%      |
|  111  |    66.55%    |    0.5832     |      64.64%       |      65.99%      |
|  112  |    66.33%    |    0.6110     |      64.75%       |      66.02%      |
|  113  |    66.26%    |    0.6165     |      64.78%       |      66.16%      |
|  114  |    66.42%    |    0.6015     |      64.63%       |      66.25%      |
|  115  |    66.42%    |    0.6099     |      64.76%       |      66.39%      |
|  116  |    66.42%    |    0.6030     |      64.77%       |      66.13%      |
|  117  |    66.34%    |    0.6219     |      64.77%       |      66.37%      |
|  118  |    66.42%    |    0.6011     |      64.69%       |      66.03%      |
|  119  |    66.24%    |    0.5846     |      64.64%       |      65.62%      |
|  120  |    66.37%    |    0.6160     |      64.65%       |      66.29%      |
|  121  |    66.59%    |    0.6223     |      64.74%       |      65.97%      |
|  122  |    66.45%    |    0.6052     |      64.76%       |      66.06%      |
|  123  |    66.42%    |    0.6080     |      64.83%       |      65.95%      |
|  124  |    66.40%    |    0.5870     |      64.71%       |      66.60%      |
|  125  |    66.19%    |    0.5756     |      64.68%       |      65.88%      |
|  126  |    66.46%    |    0.6135     |      64.73%       |      66.34%      |
|  127  |    66.34%    |    0.5915     |      64.73%       |      66.45%      |
|  128  |    66.25%    |    0.6116     |      64.84%       |      66.01%      |
|  129  |    66.35%    |    0.6103     |      64.78%       |      66.28%      |
|  130  |    66.26%    |    0.5964     |      64.86%       |      66.53%      |
|  131  |    66.35%    |    0.6191     |      64.78%       |      66.39%      |
|  132  |    66.50%    |    0.5924     |      64.71%       |      65.51%      |
|  133  |    66.40%    |    0.5873     |      64.78%       |      66.20%      |
|  134  |    66.43%    |    0.6093     |      64.79%       |      66.18%      |
|  135  |    66.48%    |    0.5928     |      64.53%       |      65.47%      |
|  136  |    66.38%    |    0.6146     |      64.60%       |      65.91%      |
|  137  |    66.52%    |    0.5973     |      64.74%       |      66.16%      |
|  138  |    66.46%    |    0.6104     |      64.69%       |      66.27%      |
|  139  |    66.48%    |    0.5895     |      64.84%       |      66.17%      |
|  140  |    66.24%    |    0.6108     |      64.72%       |      66.00%      |
|  141  |    66.41%    |    0.6094     |      64.72%       |      66.10%      |
|  142  |    66.39%    |    0.5951     |      64.73%       |      66.28%      |
|  143  |    66.32%    |    0.6193     |      64.83%       |      66.28%      |
|  144  |    66.49%    |    0.6087     |      64.53%       |      66.02%      |
|  145  |    66.45%    |    0.6029     |      64.64%       |      66.30%      |
|  146  |    66.27%    |    0.6051     |      64.72%       |      65.78%      |
|  147  |    66.38%    |    0.5935     |      64.65%       |      66.25%      |
|  148  |    66.31%    |    0.6034     |      64.68%       |      66.12%      |
|  149  |    66.40%    |    0.6167     |      64.75%       |      66.45%      |
|  150  |    66.48%    |    0.6050     |      64.77%       |      66.15%      |
|  151  |    66.56%    |    0.6015     |      64.71%       |      66.82%      |
|  152  |    66.62%    |    0.6107     |      64.80%       |      66.27%      |
