| Epoch | Training Acc. | Loss | Overall Acc. | Last Bit Acc. |
|  94   |    50.11%    |    0.6937     |      50.27%       |      50.37%      |
|  95   |    50.18%    |    0.6929     |      49.76%       |      49.92%      |
|  96   |    49.80%    |    0.6926     |      50.34%       |      50.44%      |
|  97   |    50.24%    |    0.6933     |      50.27%       |      50.29%      |
|  98   |    49.71%    |    0.6931     |      49.75%       |      49.78%      |
|  99   |    50.01%    |    0.6939     |      49.69%       |      49.71%      |
|  100  |    49.74%    |    0.6936     |      50.30%       |      50.29%      |
|  101  |    50.25%    |    0.6914     |      50.30%       |      50.44%      |
|  102  |    50.02%    |    0.6937     |      50.30%       |      50.15%      |
|  103  |    50.27%    |    0.6936     |      49.73%       |      49.78%      |
|  104  |    49.92%    |    0.6930     |      49.80%       |      49.63%      |
|  105  |    49.82%    |    0.6931     |      50.04%       |      50.37%      |
|  106  |    50.02%    |    0.6936     |      50.33%       |      50.29%      |
|  107  |    49.89%    |    0.6928     |      49.78%       |      49.71%      |
|  108  |    50.20%    |    0.6926     |      50.28%       |      50.22%      |
|  109  |    50.08%    |    0.6931     |      50.28%       |      50.22%      |
|  110  |    49.98%    |    0.6925     |      50.27%       |      50.22%      |
|  111  |    49.94%    |    0.6933     |      49.73%       |      49.63%      |
|  112  |    50.41%    |    0.6960     |      50.25%       |      50.37%      |
|  113  |    49.72%    |    0.6931     |      50.31%       |      50.44%      |
|  114  |    50.29%    |    0.6928     |      49.74%       |      49.71%      |
|  115  |    50.39%    |    0.6955     |      50.30%       |      50.22%      |
|  116  |    50.46%    |    0.6938     |      50.21%       |      50.29%      |
|  117  |    50.44%    |    0.6937     |      50.31%       |      50.15%      |
|  118  |    49.83%    |    0.6931     |      50.28%       |      50.37%      |
|  119  |    50.15%    |    0.6920     |      49.73%       |      49.56%      |
|  120  |    50.61%    |    0.6926     |      49.78%       |      49.78%      |
|  121  |    49.76%    |    0.6916     |      49.71%       |      49.78%      |
|  122  |    50.12%    |    0.6916     |      50.25%       |      50.22%      |
|  123  |    49.96%    |    0.6932     |      50.30%       |      50.44%      |
|  124  |    50.37%    |    0.6933     |      49.74%       |      49.71%      |
|  125  |    49.90%    |    0.6974     |      49.76%       |      49.85%      |
|  126  |    49.59%    |    0.6928     |      49.71%       |      49.78%      |
|  127  |    49.66%    |    0.6932     |      49.74%       |      49.63%      |
|  128  |    50.33%    |    0.6936     |      50.30%       |      50.44%      |
