| Epoch | Training Acc. | Loss | Overall Acc. | Last Bit Acc. |
|  94   |    63.07%    |    0.6470     |      62.41%       |      65.01%      |
|  95   |    62.51%    |    0.6679     |      63.84%       |      66.72%      |
|  96   |    65.42%    |    0.6486     |      62.59%       |      65.09%      |
|  97   |    65.84%    |    0.6533     |      63.82%       |      66.10%      |
|  98   |    66.25%    |    0.6114     |      63.82%       |      66.19%      |
|  99   |    66.04%    |    0.6776     |      63.21%       |      66.12%      |
|  100  |    66.03%    |    0.6460     |      63.80%       |      66.46%      |
|  101  |    64.46%    |    0.6584     |      58.17%       |      62.96%      |
|  102  |    62.02%    |    0.6513     |      61.55%       |      64.73%      |
|  103  |    55.05%    |    0.6910     |      55.14%       |      51.29%      |
|  104  |    52.05%    |    0.6965     |      56.54%       |      51.59%      |
|  105  |    53.80%    |    0.6796     |      60.86%       |      56.10%      |
|  106  |    54.11%    |    0.6987     |      55.80%       |      55.14%      |
|  107  |    58.88%    |    0.6933     |      59.60%       |      63.67%      |
|  108  |    60.88%    |    0.6634     |      60.12%       |      62.47%      |
|  109  |    62.48%    |    0.6850     |      59.58%       |      64.70%      |
|  110  |    63.68%    |    0.6896     |      57.45%       |      53.00%      |
|  111  |    61.34%    |    0.6602     |      62.11%       |      65.98%      |
|  112  |    62.93%    |    0.7140     |      50.39%       |      49.06%      |
|  113  |    50.08%    |    0.6897     |      54.48%       |      50.29%      |
|  114  |    52.16%    |    0.6640     |      59.79%       |      60.58%      |
|  115  |    61.23%    |    0.6664     |      58.45%       |      58.81%      |
|  116  |    63.61%    |    0.6723     |      59.79%       |      61.82%      |
|  117  |    63.05%    |    0.7062     |      57.61%       |      62.05%      |
|  118  |    62.10%    |    0.6940     |      52.53%       |      55.73%      |
|  119  |    62.36%    |    0.6899     |      57.88%       |      64.13%      |
|  120  |    63.50%    |    0.6724     |      58.62%       |      65.23%      |
|  121  |    63.42%    |    0.6808     |      58.50%       |      65.78%      |
|  122  |    64.89%    |    0.6586     |      61.81%       |      66.67%      |
|  123  |    64.00%    |    0.6699     |      61.06%       |      65.88%      |
|  124  |    64.77%    |    0.6621     |      60.24%       |      66.29%      |
|  125  |    65.21%    |    0.6863     |      60.26%       |      65.50%      |
|  126  |    65.59%    |    0.6623     |      61.78%       |      64.72%      |
|  127  |    64.36%    |    0.6440     |      60.20%       |      66.60%      |
|  128  |    63.70%    |    0.6544     |      61.09%       |      65.32%      |
|  129  |    64.64%    |    0.6758     |      61.51%       |      66.66%      |
|  130  |    65.84%    |    0.6497     |      59.09%       |      66.67%      |
|  131  |    59.44%    |    0.6850     |      52.85%       |      53.05%      |
|  132  |    54.56%    |    0.6845     |      51.95%       |      55.10%      |
|  133  |    54.14%    |    0.6904     |      53.01%       |      55.29%      |
|  134  |    56.17%    |    0.6946     |      54.44%       |      58.89%      |
|  135  |    55.16%    |    0.6932     |      51.32%       |      50.72%      |
|  136  |    55.04%    |    0.6945     |      51.69%       |      50.11%      |
|  137  |    56.69%    |    0.6846     |      55.22%       |      57.31%      |
|  138  |    55.13%    |    0.6868     |      54.60%       |      54.67%      |
|  139  |    54.46%    |    0.6718     |      56.01%       |      55.68%      |
|  140  |    55.53%    |    0.6759     |      55.40%       |      56.77%      |
|  141  |    57.97%    |    0.6735     |      55.23%       |      57.03%      |
|  142  |    58.89%    |    0.6774     |      54.94%       |      59.60%      |
|  143  |    52.05%    |    0.6788     |      53.55%       |      50.87%      |
|  144  |    51.27%    |    0.6870     |      54.11%       |      53.26%      |
|  145  |    51.09%    |    0.6828     |      54.22%       |      53.01%      |
|  146  |    51.42%    |    0.6959     |      51.84%       |      50.45%      |
|  147  |    52.97%    |    0.6799     |      54.76%       |      53.46%      |
|  148  |    54.93%    |    0.7219     |      55.75%       |      57.06%      |
|  149  |    54.28%    |    0.6877     |      55.13%       |      56.13%      |
|  150  |    57.37%    |    0.6729     |      56.25%       |      60.92%      |
|  151  |    59.81%    |    0.6909     |      55.52%       |      58.54%      |
|  152  |    57.04%    |    0.6789     |      55.18%       |      57.64%      |
|  153  |    60.31%    |    0.6961     |      57.47%       |      61.15%      |
|  154  |    63.00%    |    0.6700     |      58.22%       |      63.44%      |
|  155  |    61.73%    |    0.6847     |      58.80%       |      60.85%      |
|  156  |    62.05%    |    0.6738     |      59.18%       |      63.77%      |
|  157  |    62.76%    |    0.6848     |      58.45%       |      57.20%      |
|  158  |    58.22%    |    0.6781     |      56.97%       |      59.86%      |
