| Epoch | Training Acc. | Loss | Overall Acc. | Last Bit Acc. |
|  94   |    65.24%    |    0.6316     |      63.44%       |      64.67%      |
|  95   |    65.29%    |    0.6400     |      63.63%       |      65.05%      |
|  96   |    65.24%    |    0.6569     |      63.66%       |      65.17%      |
|  97   |    65.30%    |    0.6436     |      63.74%       |      65.03%      |
|  98   |    65.32%    |    0.6159     |      63.72%       |      65.09%      |
|  99   |    65.31%    |    0.6428     |      63.53%       |      65.23%      |
|  100  |    65.34%    |    0.6220     |      63.73%       |      65.10%      |
|  101  |    65.36%    |    0.6255     |      63.78%       |      65.04%      |
|  102  |    65.34%    |    0.6237     |      63.75%       |      64.82%      |
|  103  |    65.43%    |    0.6335     |      63.74%       |      64.99%      |
|  104  |    65.45%    |    0.6277     |      63.74%       |      65.08%      |
|  105  |    65.45%    |    0.6316     |      63.80%       |      65.14%      |
|  106  |    65.46%    |    0.6631     |      63.72%       |      65.14%      |
|  107  |    65.37%    |    0.6408     |      63.65%       |      65.07%      |
|  108  |    65.50%    |    0.6259     |      63.67%       |      65.00%      |
|  109  |    65.43%    |    0.5810     |      63.85%       |      65.13%      |
|  110  |    65.47%    |    0.6466     |      63.84%       |      65.13%      |
|  111  |    65.46%    |    0.6440     |      63.79%       |      65.01%      |
|  112  |    65.47%    |    0.6242     |      63.87%       |      65.00%      |
|  113  |    65.43%    |    0.6573     |      63.83%       |      65.20%      |
|  114  |    65.50%    |    0.6364     |      63.84%       |      65.13%      |
|  115  |    65.48%    |    0.6623     |      63.85%       |      65.06%      |
|  116  |    65.48%    |    0.6482     |      63.87%       |      65.20%      |
|  117  |    65.52%    |    0.6080     |      63.75%       |      65.00%      |
|  118  |    65.50%    |    0.6662     |      63.90%       |      65.13%      |
|  119  |    65.51%    |    0.6390     |      63.77%       |      64.99%      |
|  120  |    65.52%    |    0.6541     |      63.72%       |      65.06%      |
|  121  |    65.52%    |    0.6238     |      63.85%       |      64.99%      |
|  122  |    65.51%    |    0.6335     |      63.85%       |      65.27%      |
|  123  |    65.57%    |    0.6538     |      63.71%       |      64.99%      |
|  124  |    65.56%    |    0.6356     |      63.86%       |      65.10%      |
|  125  |    65.57%    |    0.6404     |      63.95%       |      65.11%      |
|  126  |    65.60%    |    0.6434     |      63.74%       |      64.99%      |
|  127  |    65.57%    |    0.6505     |      63.94%       |      65.06%      |
|  128  |    65.63%    |    0.6334     |      63.97%       |      65.06%      |
|  129  |    65.63%    |    0.6277     |      63.91%       |      65.00%      |
|  130  |    65.61%    |    0.6332     |      63.87%       |      65.00%      |
|  131  |    65.62%    |    0.6381     |      63.89%       |      65.31%      |
|  132  |    65.60%    |    0.6359     |      63.91%       |      65.05%      |
|  133  |    65.61%    |    0.6226     |      63.84%       |      65.14%      |
|  134  |    65.64%    |    0.6549     |      63.85%       |      65.07%      |
|  135  |    65.61%    |    0.6365     |      64.01%       |      65.19%      |
|  136  |    65.62%    |    0.6244     |      63.81%       |      65.00%      |
|  137  |    65.63%    |    0.6110     |      63.91%       |      65.06%      |
|  138  |    65.62%    |    0.6288     |      63.99%       |      65.10%      |
|  139  |    65.65%    |    0.5956     |      63.91%       |      65.16%      |
|  140  |    65.65%    |    0.6340     |      64.10%       |      64.87%      |
|  141  |    65.67%    |    0.6221     |      63.88%       |      65.20%      |
|  142  |    65.61%    |    0.6412     |      63.98%       |      65.19%      |
|  143  |    65.61%    |    0.6367     |      64.00%       |      65.16%      |
|  144  |    65.65%    |    0.6351     |      64.09%       |      65.20%      |
|  145  |    65.60%    |    0.6216     |      63.89%       |      65.09%      |
|  146  |    65.64%    |    0.6397     |      64.03%       |      65.15%      |
|  147  |    65.69%    |    0.6420     |      64.06%       |      65.30%      |
|  148  |    65.69%    |    0.6487     |      63.91%       |      65.09%      |
|  149  |    65.62%    |    0.6327     |      64.07%       |      64.85%      |
|  150  |    65.69%    |    0.6535     |      63.99%       |      65.13%      |
|  151  |    65.70%    |    0.6667     |      64.03%       |      65.03%      |
|  152  |    65.68%    |    0.6517     |      64.15%       |      65.09%      |
|  153  |    65.67%    |    0.6224     |      64.14%       |      65.13%      |
|  154  |    65.73%    |    0.6424     |      63.99%       |      65.16%      |
|  155  |    65.73%    |    0.6298     |      64.15%       |      65.30%      |
|  156  |    65.64%    |    0.6339     |      64.17%       |      64.92%      |
|  157  |    65.72%    |    0.6352     |      64.15%       |      65.00%      |
|  158  |    65.72%    |    0.6096     |      64.03%       |      65.13%      |
|  159  |    65.68%    |    0.6177     |      64.08%       |      65.09%      |
|  160  |    65.65%    |    0.6467     |      64.17%       |      65.06%      |
|  161  |    65.66%    |    0.6304     |      63.97%       |      65.16%      |
|  162  |    65.70%    |    0.6493     |      64.12%       |      65.20%      |
|  163  |    65.65%    |    0.6141     |      64.02%       |      65.02%      |
|  164  |    65.71%    |    0.6203     |      64.00%       |      65.07%      |
|  165  |    65.65%    |    0.6358     |      63.96%       |      65.00%      |
|  166  |    65.67%    |    0.6396     |      64.14%       |      64.92%      |
|  167  |    65.62%    |    0.6176     |      63.99%       |      65.00%      |
|  168  |    65.65%    |    0.6290     |      64.21%       |      65.14%      |
|  169  |    65.63%    |    0.6197     |      64.18%       |      65.16%      |
|  170  |    65.67%    |    0.6231     |      64.04%       |      65.06%      |
|  171  |    65.65%    |    0.6346     |      64.10%       |      65.02%      |
|  172  |    65.67%    |    0.6193     |      64.06%       |      65.06%      |
|  173  |    65.61%    |    0.6158     |      64.23%       |      65.20%      |
|  174  |    65.67%    |    0.6128     |      64.17%       |      65.13%      |
|  175  |    65.70%    |    0.6166     |      64.02%       |      64.97%      |
|  176  |    65.65%    |    0.6416     |      64.13%       |      65.06%      |
|  177  |    65.62%    |    0.6365     |      64.22%       |      65.20%      |
|  178  |    65.68%    |    0.6350     |      64.14%       |      65.06%      |
|  179  |    65.65%    |    0.6529     |      64.22%       |      65.27%      |
|  180  |    65.67%    |    0.6185     |      64.15%       |      65.10%      |
|  181  |    65.61%    |    0.6310     |      64.11%       |      65.23%      |
|  182  |    65.66%    |    0.5976     |      64.31%       |      65.06%      |
|  183  |    65.63%    |    0.6136     |      64.12%       |      64.91%      |
|  184  |    65.61%    |    0.6478     |      64.12%       |      64.94%      |
|  185  |    65.67%    |    0.6369     |      64.29%       |      64.86%      |
|  186  |    65.54%    |    0.6236     |      64.25%       |      65.16%      |
|  187  |    65.69%    |    0.6276     |      64.17%       |      65.04%      |
|  188  |    65.65%    |    0.6415     |      64.14%       |      65.19%      |
|  189  |    65.62%    |    0.6351     |      64.25%       |      65.23%      |
|  190  |    65.67%    |    0.6343     |      64.17%       |      65.16%      |
|  191  |    65.66%    |    0.6115     |      64.14%       |      65.09%      |
|  192  |    65.64%    |    0.6411     |      64.29%       |      65.16%      |
|  193  |    65.69%    |    0.6096     |      64.15%       |      65.02%      |
|  194  |    65.70%    |    0.6373     |      64.30%       |      65.06%      |
|  195  |    65.70%    |    0.6332     |      64.34%       |      65.16%      |
|  196  |    65.68%    |    0.6167     |      64.36%       |      65.16%      |
|  197  |    65.66%    |    0.6344     |      64.38%       |      65.10%      |
|  198  |    65.66%    |    0.6482     |      64.30%       |      65.02%      |
|  199  |    65.70%    |    0.6224     |      64.20%       |      65.16%      |
|  200  |    65.64%    |    0.6200     |      64.36%       |      65.02%      |
