| Epoch | Training Acc. | Loss | Overall Acc. | Last Bit Acc. |
|  94   |    50.28%    |    0.6932     |      49.78%       |      49.70%      |
|  95   |    49.94%    |    0.6931     |      49.80%       |      49.77%      |
|  96   |    49.68%    |    0.6923     |      49.84%       |      49.91%      |
|  97   |    49.79%    |    0.6927     |      49.81%       |      49.84%      |
|  98   |    50.27%    |    0.6934     |      50.19%       |      50.23%      |
|  99   |    50.01%    |    0.6948     |      50.14%       |      50.09%      |
|  100  |    49.86%    |    0.6932     |      50.15%       |      50.09%      |
|  101  |    49.93%    |    0.6928     |      49.81%       |      49.77%      |
|  102  |    49.98%    |    0.6931     |      49.81%       |      49.70%      |
|  103  |    50.06%    |    0.6931     |      50.15%       |      50.30%      |
|  104  |    50.27%    |    0.6936     |      50.17%       |      49.95%      |
|  105  |    50.04%    |    0.6919     |      50.18%       |      50.16%      |
|  106  |    49.84%    |    0.6933     |      49.76%       |      49.70%      |
|  107  |    50.34%    |    0.6942     |      49.83%       |      49.91%      |
|  108  |    49.75%    |    0.6935     |      50.15%       |      50.23%      |
|  109  |    50.55%    |    0.6931     |      50.17%       |      50.30%      |
|  110  |    49.78%    |    0.6931     |      50.19%       |      50.02%      |
|  111  |    49.64%    |    0.6919     |      50.20%       |      50.16%      |
|  112  |    49.66%    |    0.6935     |      50.19%       |      50.09%      |
|  113  |    49.46%    |    0.6930     |      50.14%       |      50.02%      |
|  114  |    49.87%    |    0.6929     |      50.18%       |      50.16%      |
|  115  |    50.26%    |    0.6929     |      50.17%       |      50.30%      |
|  116  |    50.25%    |    0.6932     |      50.20%       |      50.16%      |
|  117  |    50.32%    |    0.6933     |      49.80%       |      49.84%      |
|  118  |    50.16%    |    0.6925     |      49.85%       |      49.91%      |
|  119  |    50.07%    |    0.6928     |      49.83%       |      49.84%      |
|  120  |    49.70%    |    0.6932     |      49.79%       |      49.77%      |
|  121  |    50.21%    |    0.6931     |      50.17%       |      50.16%      |
|  122  |    50.32%    |    0.6931     |      50.17%       |      50.02%      |
|  123  |    49.58%    |    0.6932     |      49.81%       |      49.91%      |
|  124  |    49.94%    |    0.6935     |      49.86%       |      49.79%      |
|  125  |    50.12%    |    0.6931     |      50.19%       |      50.16%      |
|  126  |    49.51%    |    0.6938     |      49.81%       |      49.77%      |
|  127  |    49.31%    |    0.6932     |      49.79%       |      49.84%      |
