seed,layer_index,MSE,random_or_trained,norm_type,checkpoint,sweep_id,run_id
0,0,0.0028083217330276966,random,normalized,RANDOM,20241121152808,run_61_L4_H64_GRU_uni_fanizza
0,1,0.006555196829140186,random,normalized,RANDOM,20241121152808,run_61_L4_H64_GRU_uni_fanizza
0,2,0.003694432321935892,random,normalized,RANDOM,20241121152808,run_61_L4_H64_GRU_uni_fanizza
0,3,0.0053278678096830845,random,normalized,RANDOM,20241121152808,run_61_L4_H64_GRU_uni_fanizza
0,4,0.001005502650514245,random,normalized,RANDOM,20241121152808,run_61_L4_H64_GRU_uni_fanizza
1,0,0.0028498535975813866,random,normalized,RANDOM,20241121152808,run_61_L4_H64_GRU_uni_fanizza
1,1,0.005856908857822418,random,normalized,RANDOM,20241121152808,run_61_L4_H64_GRU_uni_fanizza
1,2,0.006606668699532747,random,normalized,RANDOM,20241121152808,run_61_L4_H64_GRU_uni_fanizza
1,3,0.007851357571780682,random,normalized,RANDOM,20241121152808,run_61_L4_H64_GRU_uni_fanizza
1,4,0.0011637627612799406,random,normalized,RANDOM,20241121152808,run_61_L4_H64_GRU_uni_fanizza
2,0,0.0031122304499149323,random,normalized,RANDOM,20241121152808,run_61_L4_H64_GRU_uni_fanizza
2,1,0.0032621296122670174,random,normalized,RANDOM,20241121152808,run_61_L4_H64_GRU_uni_fanizza
2,2,0.0052085332572460175,random,normalized,RANDOM,20241121152808,run_61_L4_H64_GRU_uni_fanizza
2,3,0.0074469102546572685,random,normalized,RANDOM,20241121152808,run_61_L4_H64_GRU_uni_fanizza
2,4,0.0010513082379475236,random,normalized,RANDOM,20241121152808,run_61_L4_H64_GRU_uni_fanizza
3,0,0.003484579734504223,random,normalized,RANDOM,20241121152808,run_61_L4_H64_GRU_uni_fanizza
3,1,0.0032108186278492212,random,normalized,RANDOM,20241121152808,run_61_L4_H64_GRU_uni_fanizza
3,2,0.005410095676779747,random,normalized,RANDOM,20241121152808,run_61_L4_H64_GRU_uni_fanizza
3,3,0.007776013109833002,random,normalized,RANDOM,20241121152808,run_61_L4_H64_GRU_uni_fanizza
3,4,0.0012570929247885942,random,normalized,RANDOM,20241121152808,run_61_L4_H64_GRU_uni_fanizza
4,0,0.002972957445308566,random,normalized,RANDOM,20241121152808,run_61_L4_H64_GRU_uni_fanizza
4,1,0.0038428455591201782,random,normalized,RANDOM,20241121152808,run_61_L4_H64_GRU_uni_fanizza
4,2,0.0071955956518650055,random,normalized,RANDOM,20241121152808,run_61_L4_H64_GRU_uni_fanizza
4,3,0.006211437284946442,random,normalized,RANDOM,20241121152808,run_61_L4_H64_GRU_uni_fanizza
4,4,0.0019810807425528765,random,normalized,RANDOM,20241121152808,run_61_L4_H64_GRU_uni_fanizza
5,0,0.005207938142120838,random,normalized,RANDOM,20241121152808,run_61_L4_H64_GRU_uni_fanizza
5,1,0.0037146592512726784,random,normalized,RANDOM,20241121152808,run_61_L4_H64_GRU_uni_fanizza
5,2,0.004514284431934357,random,normalized,RANDOM,20241121152808,run_61_L4_H64_GRU_uni_fanizza
5,3,0.005726355593651533,random,normalized,RANDOM,20241121152808,run_61_L4_H64_GRU_uni_fanizza
5,4,0.0011774881277233362,random,normalized,RANDOM,20241121152808,run_61_L4_H64_GRU_uni_fanizza
6,0,0.0027420290280133486,random,normalized,RANDOM,20241121152808,run_61_L4_H64_GRU_uni_fanizza
6,1,0.0031693382188677788,random,normalized,RANDOM,20241121152808,run_61_L4_H64_GRU_uni_fanizza
6,2,0.005072746425867081,random,normalized,RANDOM,20241121152808,run_61_L4_H64_GRU_uni_fanizza
