| Epoch | Training Acc. | Loss | Overall Acc. | Last Bit Acc. |
|  94   |    67.16%    |    0.5815     |      64.97%       |      66.08%      |
|  95   |    67.22%    |    0.5880     |      64.87%       |      66.23%      |
|  96   |    67.65%    |    0.5941     |      64.96%       |      65.91%      |
|  97   |    67.21%    |    0.5843     |      65.00%       |      66.70%      |
|  98   |    67.44%    |    0.5741     |      64.91%       |      65.99%      |
|  99   |    67.64%    |    0.5878     |      65.14%       |      66.39%      |
|  100  |    67.33%    |    0.5881     |      65.13%       |      66.24%      |
|  101  |    67.43%    |    0.5752     |      65.31%       |      66.89%      |
|  102  |    67.61%    |    0.5690     |      65.17%       |      66.71%      |
|  103  |    67.42%    |    0.5906     |      65.01%       |      66.16%      |
|  104  |    67.73%    |    0.5850     |      65.11%       |      66.69%      |
|  105  |    67.64%    |    0.5849     |      65.15%       |      66.92%      |
|  106  |    67.44%    |    0.5962     |      65.20%       |      66.54%      |
|  107  |    67.60%    |    0.6005     |      64.99%       |      65.47%      |
|  108  |    67.58%    |    0.5884     |      65.03%       |      66.76%      |
|  109  |    67.58%    |    0.5684     |      65.20%       |      66.75%      |
|  110  |    67.50%    |    0.5884     |      65.16%       |      66.64%      |
|  111  |    67.58%    |    0.5741     |      65.10%       |      66.28%      |
|  112  |    67.54%    |    0.5826     |      65.14%       |      66.59%      |
|  113  |    67.57%    |    0.5796     |      65.04%       |      66.23%      |
|  114  |    67.38%    |    0.5770     |      65.19%       |      67.22%      |
|  115  |    67.64%    |    0.5983     |      65.02%       |      66.25%      |
|  116  |    67.37%    |    0.5824     |      65.12%       |      66.16%      |
|  117  |    67.39%    |    0.5705     |      65.13%       |      66.77%      |
|  118  |    67.48%    |    0.5914     |      65.09%       |      66.93%      |
|  119  |    67.43%    |    0.5632     |      65.07%       |      66.64%      |
|  120  |    67.35%    |    0.6033     |      64.85%       |      66.26%      |
|  121  |    67.44%    |    0.5730     |      65.06%       |      66.50%      |
|  122  |    67.48%    |    0.5872     |      64.92%       |      66.89%      |
|  123  |    67.57%    |    0.5983     |      64.96%       |      66.52%      |
|  124  |    67.50%    |    0.5973     |      64.98%       |      66.19%      |
|  125  |    67.40%    |    0.5862     |      65.22%       |      67.28%      |
|  126  |    67.56%    |    0.5779     |      65.03%       |      65.87%      |
|  127  |    67.15%    |    0.5777     |      65.38%       |      67.24%      |
|  128  |    67.08%    |    0.6007     |      64.82%       |      66.67%      |
|  129  |    67.64%    |    0.5908     |      65.01%       |      66.08%      |
|  130  |    67.71%    |    0.5851     |      64.98%       |      66.30%      |
|  131  |    67.69%    |    0.5826     |      65.06%       |      66.70%      |
|  132  |    67.42%    |    0.5783     |      65.19%       |      67.09%      |
|  133  |    67.30%    |    0.5872     |      65.13%       |      67.10%      |
|  134  |    67.39%    |    0.5796     |      65.19%       |      66.88%      |
|  135  |    67.65%    |    0.5820     |      65.06%       |      66.97%      |
|  136  |    67.20%    |    0.5863     |      65.08%       |      66.62%      |
|  137  |    67.50%    |    0.5854     |      65.19%       |      66.77%      |
|  138  |    67.56%    |    0.5871     |      65.05%       |      66.75%      |
|  139  |    67.45%    |    0.5911     |      64.92%       |      66.77%      |
|  140  |    67.10%    |    0.5731     |      65.25%       |      67.11%      |
|  141  |    67.61%    |    0.5710     |      65.09%       |      66.87%      |
|  142  |    67.12%    |    0.5818     |      65.20%       |      66.61%      |
|  143  |    67.36%    |    0.5893     |      65.08%       |      66.92%      |
|  144  |    67.50%    |    0.5886     |      64.99%       |      66.62%      |
|  145  |    67.55%    |    0.5874     |      65.08%       |      67.23%      |
|  146  |    67.52%    |    0.5857     |      65.02%       |      66.60%      |
|  147  |    67.42%    |    0.5745     |      65.16%       |      66.83%      |
|  148  |    67.60%    |    0.5805     |      65.23%       |      67.26%      |
|  149  |    67.43%    |    0.5804     |      65.05%       |      66.55%      |
|  150  |    67.42%    |    0.5801     |      64.92%       |      65.04%      |
|  151  |    67.80%    |    0.5745     |      65.18%       |      67.09%      |
|  152  |    67.30%    |    0.5781     |      65.01%       |      66.41%      |
|  153  |    67.40%    |    0.5903     |      65.27%       |      67.46%      |
|  154  |    67.36%    |    0.5762     |      65.09%       |      66.90%      |
|  155  |    67.33%    |    0.5682     |      65.29%       |      67.31%      |
|  156  |    67.41%    |    0.5794     |      65.16%       |      66.71%      |
|  157  |    67.46%    |    0.5893     |      64.96%       |      66.52%      |
|  158  |    67.12%    |    0.5967     |      65.19%       |      67.18%      |
|  159  |    67.29%    |    0.5729     |      65.06%       |      66.40%      |
|  160  |    67.63%    |    0.5704     |      65.03%       |      66.53%      |
|  161  |    67.42%    |    0.5828     |      64.89%       |      66.31%      |
|  162  |    67.40%    |    0.5861     |      65.15%       |      67.04%      |
|  163  |    67.26%    |    0.5872     |      65.09%       |      66.74%      |
|  164  |    67.50%    |    0.5775     |      65.28%       |      67.19%      |
|  165  |    67.63%    |    0.5824     |      65.02%       |      66.91%      |
|  166  |    67.31%    |    0.5745     |      65.11%       |      66.48%      |
|  167  |    67.40%    |    0.5786     |      64.91%       |      66.39%      |
|  168  |    67.39%    |    0.5802     |      64.96%       |      66.42%      |
