2024-01-29 19:47:59,167 INFO    Thread-114 (_run_job):81100 [wandb_setup.py:_flush():76] Current SDK version is 0.16.1
2024-01-29 19:47:59,168 INFO    Thread-114 (_run_job):81100 [wandb_setup.py:_flush():76] Configure stats pid to 81100
2024-01-29 19:47:59,168 INFO    Thread-114 (_run_job):81100 [wandb_setup.py:_flush():76] Loading settings from /Users/adamimos/.config/wandb/settings
2024-01-29 19:47:59,168 INFO    Thread-114 (_run_job):81100 [wandb_setup.py:_flush():76] Loading settings from /Users/adamimos/Documents/GitHub/epsilon-transformers/wandb/settings
2024-01-29 19:47:59,168 INFO    Thread-114 (_run_job):81100 [wandb_setup.py:_flush():76] Loading settings from environment variables: {'project': 'RRXOR_initial_sweep', 'entity': 'adamimos', 'root_dir': '/Users/adamimos/Documents/GitHub/epsilon-transformers', 'run_id': '3113hfcr', 'sweep_param_path': '/Users/adamimos/Documents/GitHub/epsilon-transformers/wandb/sweep-bmerodqj/config-3113hfcr.yaml', 'sweep_id': 'bmerodqj'}
2024-01-29 19:47:59,168 INFO    Thread-114 (_run_job):81100 [wandb_setup.py:_flush():76] Applying setup settings: {'_disable_service': False}
2024-01-29 19:47:59,168 INFO    Thread-114 (_run_job):81100 [wandb_setup.py:_flush():76] Inferring run settings from compute environment: {'program_relpath': 'test.py', 'program_abspath': '/Users/adamimos/Documents/GitHub/epsilon-transformers/test.py', 'program': '/Users/adamimos/Documents/GitHub/epsilon-transformers/./test.py'}
2024-01-29 19:47:59,168 INFO    Thread-114 (_run_job):81100 [wandb_init.py:_log_setup():524] Logging user logs to /Users/adamimos/Documents/GitHub/epsilon-transformers/wandb/run-20240129_194759-3113hfcr/logs/debug.log
2024-01-29 19:47:59,169 INFO    Thread-114 (_run_job):81100 [wandb_init.py:_log_setup():525] Logging internal logs to /Users/adamimos/Documents/GitHub/epsilon-transformers/wandb/run-20240129_194759-3113hfcr/logs/debug-internal.log
2024-01-29 19:47:59,169 INFO    Thread-114 (_run_job):81100 [wandb_init.py:init():564] calling init triggers
2024-01-29 19:47:59,169 INFO    Thread-114 (_run_job):81100 [wandb_init.py:init():571] wandb.init called with sweep_config: {'act_fn': 'relu', 'attention_dir': 'causal', 'attn_only': False, 'batch_size': 4096, 'd_head': 16, 'd_mlp': 16, 'd_model': 512, 'd_vocab': 2, 'init_weights': True, 'learning_rate': 0.0001, 'n_ctx': 10, 'n_heads': 4, 'n_layers': 32, 'normalization_type': None, 'num_epochs': 1000, 'optimizer': 'sgd', 'seed': 42, 'use_attn_scale': True, 'weight_decay': 0.07}
config: {}
2024-01-29 19:47:59,169 INFO    Thread-114 (_run_job):81100 [wandb_init.py:init():614] starting backend
2024-01-29 19:47:59,169 INFO    Thread-114 (_run_job):81100 [wandb_init.py:init():618] setting up manager
2024-01-29 19:47:59,178 INFO    Thread-114 (_run_job):81100 [backend.py:_multiprocessing_setup():105] multiprocessing start_methods=spawn,fork,forkserver, using: spawn
2024-01-29 19:47:59,180 INFO    Thread-114 (_run_job):81100 [wandb_init.py:init():624] backend started and connected
