| Epoch | Training Acc. | Loss | Overall Acc. | Last Bit Acc. |
|  94   |    67.23%    |    0.5803     |      64.96%       |      66.75%      |
|  95   |    67.36%    |    0.5825     |      65.00%       |      66.23%      |
|  96   |    67.22%    |    0.5753     |      64.82%       |      66.44%      |
|  97   |    67.41%    |    0.5735     |      65.04%       |      66.82%      |
|  98   |    67.34%    |    0.5835     |      65.22%       |      67.04%      |
|  99   |    67.46%    |    0.5871     |      65.11%       |      67.21%      |
|  100  |    67.26%    |    0.5794     |      65.11%       |      66.88%      |
|  101  |    67.43%    |    0.5788     |      65.06%       |      67.00%      |
|  102  |    67.37%    |    0.5798     |      65.23%       |      67.20%      |
|  103  |    67.35%    |    0.5767     |      65.07%       |      66.24%      |
|  104  |    67.43%    |    0.5778     |      65.08%       |      66.93%      |
|  105  |    67.35%    |    0.5758     |      64.89%       |      66.39%      |
|  106  |    67.35%    |    0.5772     |      64.81%       |      66.25%      |
|  107  |    67.52%    |    0.5675     |      65.15%       |      67.13%      |
|  108  |    67.37%    |    0.5763     |      64.85%       |      65.98%      |
|  109  |    67.35%    |    0.5829     |      64.95%       |      66.93%      |
|  110  |    67.54%    |    0.5803     |      65.20%       |      66.74%      |
|  111  |    67.55%    |    0.5834     |      65.08%       |      67.05%      |
|  112  |    67.38%    |    0.5875     |      64.85%       |      66.20%      |
|  113  |    67.41%    |    0.5852     |      64.95%       |      66.68%      |
|  114  |    67.58%    |    0.5702     |      64.97%       |      66.55%      |
|  115  |    67.30%    |    0.5767     |      65.02%       |      66.08%      |
|  116  |    67.47%    |    0.5802     |      64.81%       |      66.78%      |
|  117  |    67.64%    |    0.5855     |      65.01%       |      65.79%      |
|  118  |    67.35%    |    0.5830     |      65.08%       |      66.64%      |
|  119  |    67.52%    |    0.5608     |      65.04%       |      66.65%      |
|  120  |    67.50%    |    0.5836     |      65.03%       |      66.50%      |
|  121  |    67.38%    |    0.5804     |      65.00%       |      66.76%      |
|  122  |    67.52%    |    0.5769     |      64.94%       |      66.59%      |
|  123  |    67.45%    |    0.5912     |      65.00%       |      66.94%      |
|  124  |    67.40%    |    0.5760     |      65.06%       |      66.76%      |
|  125  |    67.38%    |    0.5911     |      64.96%       |      66.74%      |
|  126  |    67.27%    |    0.5830     |      65.02%       |      66.13%      |
|  127  |    67.56%    |    0.5769     |      65.07%       |      66.74%      |
|  128  |    67.42%    |    0.5823     |      64.86%       |      66.35%      |
|  129  |    67.33%    |    0.5863     |      65.04%       |      66.77%      |
|  130  |    67.62%    |    0.5845     |      64.84%       |      66.45%      |
|  131  |    67.57%    |    0.5740     |      64.80%       |      66.43%      |
|  132  |    67.60%    |    0.5768     |      64.99%       |      66.27%      |
|  133  |    67.55%    |    0.5799     |      65.12%       |      67.14%      |
|  134  |    67.73%    |    0.5826     |      65.07%       |      66.06%      |
|  135  |    67.50%    |    0.5667     |      64.87%       |      66.03%      |
|  136  |    67.26%    |    0.5771     |      64.87%       |      66.25%      |
|  137  |    67.54%    |    0.5849     |      64.92%       |      66.25%      |
|  138  |    67.66%    |    0.5746     |      64.89%       |      66.39%      |
|  139  |    67.38%    |    0.5764     |      64.98%       |      66.19%      |
|  140  |    67.33%    |    0.5891     |      64.90%       |      66.23%      |
|  141  |    67.43%    |    0.5815     |      65.03%       |      66.38%      |
|  142  |    67.64%    |    0.5808     |      64.93%       |      66.74%      |
|  143  |    67.65%    |    0.5807     |      64.92%       |      66.43%      |
|  144  |    67.34%    |    0.5800     |      65.04%       |      66.79%      |
|  145  |    67.62%    |    0.5803     |      64.96%       |      66.59%      |
|  146  |    67.46%    |    0.5851     |      64.94%       |      66.77%      |
|  147  |    67.62%    |    0.5934     |      64.75%       |      66.23%      |
|  148  |    67.49%    |    0.5700     |      64.96%       |      66.19%      |
|  149  |    67.51%    |    0.5868     |      65.00%       |      66.40%      |
|  150  |    67.34%    |    0.5666     |      65.18%       |      66.30%      |
|  151  |    67.47%    |    0.5803     |      64.85%       |      65.70%      |
|  152  |    67.57%    |    0.5875     |      64.80%       |      66.03%      |
|  153  |    67.59%    |    0.5752     |      64.99%       |      66.75%      |
|  154  |    67.52%    |    0.5747     |      64.99%       |      66.62%      |
|  155  |    67.52%    |    0.5762     |      65.10%       |      66.72%      |
|  156  |    67.37%    |    0.5779     |      64.97%       |      66.53%      |
|  157  |    67.27%    |    0.5859     |      64.87%       |      66.21%      |
|  158  |    67.54%    |    0.5782     |      64.87%       |      66.55%      |
|  159  |    67.42%    |    0.5687     |      65.02%       |      66.65%      |
|  160  |    67.60%    |    0.5800     |      65.05%       |      66.20%      |
|  161  |    67.70%    |    0.5735     |      64.96%       |      66.06%      |
|  162  |    67.57%    |    0.5764     |      64.95%       |      66.55%      |
|  163  |    67.39%    |    0.5790     |      64.91%       |      66.48%      |
|  164  |    67.41%    |    0.5794     |      64.95%       |      66.39%      |
|  165  |    67.62%    |    0.5783     |      65.06%       |      66.77%      |
|  166  |    67.47%    |    0.5991     |      64.99%       |      66.16%      |
|  167  |    67.51%    |    0.5714     |      64.83%       |      66.31%      |
|  168  |    67.61%    |    0.5769     |      65.19%       |      66.47%      |
|  169  |    67.76%    |    0.5830     |      65.11%       |      66.31%      |
|  170  |    67.40%    |    0.5864     |      65.01%       |      66.44%      |
|  171  |    67.35%    |    0.5767     |      64.96%       |      66.33%      |
|  172  |    67.52%    |    0.5781     |      64.96%       |      66.39%      |
|  173  |    67.62%    |    0.5781     |      64.84%       |      66.08%      |
|  174  |    67.34%    |    0.5797     |      65.07%       |      67.10%      |
|  175  |    67.48%    |    0.5849     |      64.74%       |      66.37%      |
|  176  |    67.24%    |    0.5691     |      65.13%       |      66.84%      |
|  177  |    67.57%    |    0.5831     |      64.85%       |      66.19%      |
|  178  |    67.45%    |    0.5640     |      64.96%       |      65.72%      |
|  179  |    67.25%    |    0.5816     |      65.18%       |      66.50%      |
|  180  |    67.47%    |    0.5859     |      65.04%       |      66.82%      |
|  181  |    67.35%    |    0.5868     |      65.01%       |      66.46%      |
|  182  |    67.33%    |    0.5876     |      64.89%       |      66.13%      |
|  183  |    67.67%    |    0.5792     |      65.10%       |      66.57%      |
|  184  |    67.67%    |    0.5893     |      64.93%       |      66.20%      |
|  185  |    67.77%    |    0.5807     |      65.02%       |      66.88%      |
|  186  |    67.42%    |    0.5803     |      65.12%       |      67.06%      |
|  187  |    67.72%    |    0.5762     |      65.24%       |      66.82%      |
|  188  |    67.46%    |    0.5768     |      64.94%       |      66.63%      |
|  189  |    67.27%    |    0.5746     |      65.04%       |      66.71%      |
|  190  |    67.57%    |    0.5770     |      65.06%       |      66.74%      |
|  191  |    67.67%    |    0.5714     |      64.96%       |      65.61%      |
|  192  |    67.45%    |    0.5749     |      65.05%       |      66.79%      |
|  193  |    67.30%    |    0.5813     |      65.07%       |      67.05%      |
|  194  |    67.07%    |    0.5670     |      64.95%       |      66.21%      |
|  195  |    67.55%    |    0.5754     |      64.90%       |      66.29%      |
|  196  |    67.21%    |    0.5806     |      65.20%       |      66.46%      |
|  197  |    67.36%    |    0.5723     |      64.88%       |      66.08%      |
|  198  |    67.44%    |    0.5953     |      65.03%       |      66.61%      |
|  199  |    67.56%    |    0.5775     |      65.00%       |      66.57%      |
|  200  |    67.40%    |    0.5779     |      65.13%       |      67.08%      |
