| Epoch | Training Acc. | Loss | Overall Acc. | Last Bit Acc. |
|  94   |    66.96%    |    0.5902     |      64.77%       |      65.80%      |
|  95   |    67.00%    |    0.5796     |      64.74%       |      66.10%      |
|  96   |    66.87%    |    0.5954     |      64.72%       |      65.84%      |
|  97   |    66.91%    |    0.5860     |      65.02%       |      67.07%      |
|  98   |    66.87%    |    0.5773     |      64.77%       |      66.75%      |
|  99   |    67.44%    |    0.5904     |      64.45%       |      65.50%      |
|  100  |    66.80%    |    0.6052     |      64.79%       |      65.96%      |
|  101  |    66.82%    |    0.5798     |      64.69%       |      66.48%      |
|  102  |    67.27%    |    0.5855     |      64.69%       |      65.95%      |
|  103  |    66.99%    |    0.5963     |      64.71%       |      65.87%      |
|  104  |    67.02%    |    0.6006     |      64.73%       |      66.24%      |
|  105  |    67.19%    |    0.5818     |      64.81%       |      66.43%      |
|  106  |    67.06%    |    0.5874     |      64.87%       |      66.53%      |
|  107  |    66.83%    |    0.5702     |      64.68%       |      65.79%      |
|  108  |    66.76%    |    0.5911     |      64.76%       |      66.03%      |
|  109  |    67.15%    |    0.5763     |      64.61%       |      65.95%      |
|  110  |    67.21%    |    0.5742     |      64.99%       |      66.66%      |
|  111  |    67.04%    |    0.5898     |      64.78%       |      66.82%      |
|  112  |    67.11%    |    0.6034     |      64.90%       |      66.70%      |
|  113  |    67.24%    |    0.6010     |      64.68%       |      66.51%      |
|  114  |    67.05%    |    0.5971     |      64.70%       |      65.60%      |
|  115  |    67.00%    |    0.5876     |      64.95%       |      66.61%      |
|  116  |    66.84%    |    0.5919     |      64.61%       |      65.94%      |
|  117  |    67.20%    |    0.5728     |      64.61%       |      66.11%      |
|  118  |    67.05%    |    0.5920     |      64.75%       |      66.11%      |
|  119  |    67.31%    |    0.5870     |      64.63%       |      65.69%      |
|  120  |    67.44%    |    0.5882     |      64.40%       |      66.14%      |
|  121  |    66.78%    |    0.5934     |      64.80%       |      66.53%      |
|  122  |    67.05%    |    0.5992     |      64.81%       |      66.20%      |
|  123  |    67.03%    |    0.5916     |      64.56%       |      65.89%      |
|  124  |    67.04%    |    0.6052     |      64.76%       |      66.74%      |
|  125  |    66.94%    |    0.5758     |      64.79%       |      66.35%      |
|  126  |    67.06%    |    0.5832     |      64.71%       |      66.59%      |
|  127  |    66.94%    |    0.5943     |      64.74%       |      66.61%      |
|  128  |    67.47%    |    0.5790     |      64.87%       |      66.45%      |
|  129  |    67.22%    |    0.5807     |      64.80%       |      66.40%      |
|  130  |    67.03%    |    0.5909     |      64.70%       |      66.20%      |
|  131  |    67.38%    |    0.5891     |      64.99%       |      65.81%      |
|  132  |    67.30%    |    0.6011     |      64.83%       |      65.99%      |
|  133  |    67.11%    |    0.5808     |      64.73%       |      66.06%      |
|  134  |    67.05%    |    0.6140     |      64.73%       |      66.42%      |
|  135  |    67.13%    |    0.5829     |      64.83%       |      66.10%      |
|  136  |    67.28%    |    0.5957     |      64.70%       |      65.48%      |
|  137  |    66.86%    |    0.5805     |      64.85%       |      66.68%      |
|  138  |    67.23%    |    0.5892     |      64.64%       |      66.11%      |
|  139  |    67.00%    |    0.5706     |      64.85%       |      66.20%      |
|  140  |    66.86%    |    0.5898     |      64.82%       |      65.99%      |
|  141  |    67.17%    |    0.5839     |      64.94%       |      66.29%      |
|  142  |    67.13%    |    0.5959     |      64.98%       |      66.78%      |
|  143  |    67.13%    |    0.5888     |      64.85%       |      66.40%      |
|  144  |    67.16%    |    0.5842     |      64.55%       |      65.51%      |
|  145  |    67.04%    |    0.5919     |      64.69%       |      65.79%      |
|  146  |    67.15%    |    0.5880     |      65.02%       |      66.56%      |
|  147  |    67.09%    |    0.5875     |      64.86%       |      66.28%      |
|  148  |    67.04%    |    0.5920     |      64.85%       |      65.96%      |
|  149  |    67.28%    |    0.5827     |      64.81%       |      66.00%      |
|  150  |    66.90%    |    0.5808     |      64.88%       |      66.35%      |
|  151  |    66.85%    |    0.5822     |      64.79%       |      66.28%      |
|  152  |    67.09%    |    0.5859     |      64.86%       |      66.45%      |
|  153  |    67.10%    |    0.5868     |      65.11%       |      66.77%      |
|  154  |    67.16%    |    0.5802     |      64.79%       |      65.81%      |
|  155  |    67.26%    |    0.5840     |      64.73%       |      66.76%      |
|  156  |    67.22%    |    0.5730     |      64.65%       |      65.47%      |
|  157  |    66.97%    |    0.5809     |      64.70%       |      65.84%      |
|  158  |    67.07%    |    0.5789     |      64.72%       |      66.12%      |
|  159  |    67.17%    |    0.5879     |      64.68%       |      66.26%      |
|  160  |    67.30%    |    0.5773     |      64.99%       |      66.61%      |
|  161  |    66.91%    |    0.5867     |      64.90%       |      66.22%      |
|  162  |    66.88%    |    0.6015     |      64.70%       |      66.08%      |
|  163  |    67.16%    |    0.5862     |      64.65%       |      65.48%      |
|  164  |    67.00%    |    0.5760     |      64.63%       |      65.50%      |
|  165  |    67.18%    |    0.5882     |      64.84%       |      66.61%      |
|  166  |    67.31%    |    0.5779     |      64.66%       |      66.66%      |
|  167  |    67.15%    |    0.5722     |      64.77%       |      66.14%      |
|  168  |    66.98%    |    0.5848     |      64.86%       |      66.48%      |
|  169  |    66.81%    |    0.5832     |      64.69%       |      65.84%      |
|  170  |    67.11%    |    0.5836     |      64.85%       |      66.52%      |
|  171  |    67.17%    |    0.5711     |      64.64%       |      66.25%      |
|  172  |    67.09%    |    0.5697     |      64.95%       |      66.55%      |
|  173  |    66.97%    |    0.5886     |      64.82%       |      65.81%      |
|  174  |    67.09%    |    0.5967     |      64.86%       |      65.84%      |
|  175  |    66.86%    |    0.5776     |      64.82%       |      66.31%      |
|  176  |    67.37%    |    0.5941     |      64.69%       |      65.97%      |
|  177  |    67.25%    |    0.5945     |      64.57%       |      65.58%      |
|  178  |    66.86%    |    0.6014     |      64.56%       |      66.26%      |
|  179  |    67.25%    |    0.5924     |      64.77%       |      66.45%      |
|  180  |    67.26%    |    0.5903     |      64.92%       |      66.77%      |
|  181  |    66.88%    |    0.5905     |      64.79%       |      65.97%      |
|  182  |    66.80%    |    0.5882     |      64.74%       |      66.52%      |
|  183  |    66.77%    |    0.5900     |      64.78%       |      65.59%      |
|  184  |    67.11%    |    0.5814     |      64.60%       |      65.88%      |
|  185  |    67.05%    |    0.5762     |      64.88%       |      66.51%      |
|  186  |    66.97%    |    0.5884     |      64.77%       |      65.73%      |
|  187  |    67.11%    |    0.5787     |      64.92%       |      66.62%      |
|  188  |    67.31%    |    0.5784     |      64.77%       |      65.93%      |
|  189  |    66.87%    |    0.5797     |      64.77%       |      66.38%      |
|  190  |    66.91%    |    0.5770     |      64.80%       |      66.24%      |
|  191  |    66.98%    |    0.5809     |      64.63%       |      66.09%      |
|  192  |    67.34%    |    0.5685     |      64.60%       |      65.72%      |
|  193  |    67.57%    |    0.5895     |      64.88%       |      66.12%      |
|  194  |    67.34%    |    0.5951     |      64.75%       |      66.10%      |
|  195  |    67.17%    |    0.5986     |      64.75%       |      66.02%      |
|  196  |    66.95%    |    0.5756     |      64.73%       |      66.17%      |
|  197  |    66.82%    |    0.5778     |      64.68%       |      66.10%      |
|  198  |    67.39%    |    0.5712     |      64.76%       |      66.53%      |
|  199  |    67.05%    |    0.5898     |      64.82%       |      65.89%      |
|  200  |    67.11%    |    0.5913     |      64.97%       |      66.12%      |
