| Epoch | Training Acc. | Loss | Overall Acc. | Last Bit Acc. |
|  88   |    50.16%    | 36079768.0000 |      50.96%       |      49.49%      |
|  89   |    50.05%    | 1112155392.0000 |      49.59%       |      49.81%      |
|  90   |    49.51%    | 2572872192.0000 |      49.43%       |      49.49%      |
|  91   |    49.67%    | 30067412.0000 |      49.48%       |      49.27%      |
|  92   |    49.41%    | 25014896.0000 |      50.70%       |      49.58%      |
|  93   |    50.14%    | 5589252.0000  |      50.41%       |      50.42%      |
|  94   |    50.35%    | 14058352.0000 |      49.06%       |      49.85%      |
|  95   |    50.38%    | 3221463552.0000 |      50.21%       |      50.37%      |
|  96   |    50.54%    | 274675200.0000 |      50.45%       |      50.26%      |
|  97   |    49.93%    | 70394696.0000 |      51.17%       |      51.24%      |
|  98   |    49.68%    | 937789824.0000 |      48.73%       |      49.00%      |
|  99   |    50.09%    | 418836992.0000 |      50.48%       |      50.53%      |
|  100  |    50.40%    | 354882400.0000 |      51.76%       |      50.57%      |
|  101  |    49.88%    | 187937760.0000 |      49.68%       |      50.02%      |
|  102  |    49.94%    | 192501248.0000 |      48.09%       |      48.41%      |
|  103  |    49.87%    | 1474246912.0000 |      51.52%       |      49.13%      |
|  104  |    50.10%    | 142735200.0000 |      49.93%       |      49.89%      |
|  105  |    50.56%    | 630955136.0000 |      49.81%       |      49.40%      |
|  106  |    50.41%    | 61503372.0000 |      50.50%       |      50.40%      |
|  107  |    50.34%    | 16828070.0000 |      49.45%       |      49.97%      |
|  108  |    50.23%    | 6641254.0000  |      50.41%       |      50.11%      |
|  109  |    50.05%    | 236573136.0000 |      50.39%       |      50.72%      |
|  110  |    50.08%    | 111612240.0000 |      49.35%       |      50.95%      |
|  111  |    50.03%    | 81122688.0000 |      50.60%       |      50.63%      |
|  112  |    50.00%    | 28770236.0000 |      49.02%       |      50.23%      |
|  113  |    49.72%    | 27208588.0000 |      50.63%       |      49.09%      |
|  114  |    50.06%    | 230832384.0000 |      50.29%       |      50.17%      |
|  115  |    50.21%    | 16082666.0000 |      48.89%       |      51.51%      |
|  116  |    49.50%    | 43002699776.0000 |      50.98%       |      48.97%      |
|  117  |    49.55%    | 13259011072.0000 |      49.87%       |      49.23%      |
|  118  |    50.26%    | 4830525440.0000 |      51.95%       |      49.54%      |
|  119  |    50.38%    | 22350448640.0000 |      49.63%       |      48.90%      |
|  120  |    50.36%    | 7443124224.0000 |      49.90%       |      49.35%      |
|  121  |    49.63%    | 4272119296.0000 |      51.93%       |      50.85%      |
|  122  |    50.40%    | 7157771264.0000 |      50.77%       |      50.18%      |
|  123  |    50.09%    | 727533248.0000 |      50.53%       |      51.61%      |
|  124  |    49.81%    | 849630208.0000 |      51.51%       |      49.52%      |
|  125  |    50.49%    | 776347008.0000 |      50.40%       |      50.46%      |
|  126  |    50.24%    | 1355909760.0000 |      49.22%       |      49.48%      |
|  127  |    49.89%    | 582270080.0000 |      49.51%       |      49.22%      |
|  128  |    49.90%    | 157303280.0000 |      51.14%       |      50.53%      |
|  129  |    50.59%    | 176306848.0000 |      50.20%       |      50.53%      |
|  130  |    49.56%    | 108014440.0000 |      50.08%       |      51.38%      |
|  131  |    50.22%    | 84727704.0000 |      50.06%       |      48.93%      |
|  132  |    49.98%    | 134408400.0000 |      50.01%       |      50.62%      |
|  133  |    49.94%    | 398580416.0000 |      49.84%       |      49.38%      |
|  134  |    50.24%    | 1019630592.0000 |      50.42%       |      51.00%      |
|  135  |    50.34%    | 286977088.0000 |      48.64%       |      49.71%      |
|  136  |    49.35%    | 2148820480.0000 |      50.51%       |      50.53%      |
|  137  |    50.06%    | 1101533056.0000 |      50.90%       |      49.66%      |
|  138  |    50.30%    | 2087745792.0000 |      49.60%       |      49.54%      |
|  139  |    49.87%    | 226657632.0000 |      50.68%       |      51.81%      |
|  140  |    49.71%    | 298523584.0000 |      50.49%       |      49.72%      |
|  141  |    50.22%    | 234404736.0000 |      48.62%       |      50.87%      |
|  142  |    49.74%    | 146077664.0000 |      51.18%       |      49.27%      |
|  143  |    50.15%    | 176788512.0000 |      51.52%       |      50.85%      |
|  144  |    49.91%    | 77180112.0000 |      50.06%       |      50.41%      |
|  145  |    50.12%    | 157169360.0000 |      51.78%       |      52.05%      |
|  146  |    50.08%    | 93472232.0000 |      51.13%       |      52.11%      |
|  147  |    50.51%    | 1574539648.0000 |      51.47%       |      52.39%      |
|  148  |    49.75%    | 874312064.0000 |      49.51%       |      48.49%      |
|  149  |    50.42%    | 440296032.0000 |      49.41%       |      51.58%      |
|  150  |    49.69%    | 541559808.0000 |      49.87%       |      54.84%      |
|  151  |    49.86%    | 109375920.0000 |      50.38%       |      50.70%      |
|  152  |    49.85%    | 188833312.0000 |      51.10%       |      52.20%      |
|  153  |    49.65%    | 113080176.0000 |      49.51%       |      49.77%      |
|  154  |    50.16%    | 785651520.0000 |      49.16%       |      50.06%      |
|  155  |    50.10%    | 148536032.0000 |      50.39%       |      50.02%      |
|  156  |    49.68%    | 64731252.0000 |      49.77%       |      50.11%      |
|  157  |    50.43%    | 29597472.0000 |      49.82%       |      51.12%      |
|  158  |    49.87%    | 24360592.0000 |      50.92%       |      54.23%      |
|  159  |    49.66%    | 3403273728.0000 |      49.52%       |      49.50%      |
|  160  |    49.71%    | 253141088.0000 |      50.23%       |      49.82%      |
|  161  |    49.95%    | 56080512.0000 |      50.49%       |      50.09%      |
|  162  |    50.31%    | 352683104.0000 |      50.31%       |      50.44%      |
|  163  |    50.26%    | 39658344.0000 |      49.42%       |      49.36%      |
|  164  |    49.96%    | 177928480.0000 |      49.96%       |      49.21%      |
|  165  |    49.76%    | 55448948.0000 |      50.05%       |      51.05%      |
|  166  |    49.75%    | 27107948.0000 |      49.26%       |      50.68%      |
|  167  |    49.69%    | 33024544768.0000 |      49.74%       |      50.60%      |
|  168  |    49.67%    | 59992834048.0000 |      50.30%       |      49.82%      |
|  169  |    49.90%    | 2956384256.0000 |      49.27%       |      50.62%      |
|  170  |    50.08%    | 11646247936.0000 |      50.23%       |      50.14%      |
|  171  |    49.72%    | 2887230464.0000 |      49.93%       |      50.49%      |
|  172  |    49.49%    | 4303316480.0000 |      50.35%       |      47.90%      |
|  173  |    49.45%    | 1592669696.0000 |      50.17%       |      49.57%      |
|  174  |    49.57%    | 4985891840.0000 |      50.65%       |      51.11%      |
|  175  |    49.86%    | 3230270208.0000 |      50.46%       |      49.45%      |
|  176  |    50.14%    | 1049048896.0000 |      50.89%       |      51.20%      |
|  177  |    49.94%    | 3938304768.0000 |      49.62%       |      50.67%      |
|  178  |    49.92%    | 699914048.0000 |      50.23%       |      48.30%      |
|  179  |    49.59%    | 2576281088.0000 |      49.54%       |      49.47%      |
|  180  |    49.88%    | 1607912192.0000 |      51.25%       |      50.47%      |
|  181  |    50.03%    | 3103511040.0000 |      50.80%       |      50.24%      |
|  182  |    50.14%    | 404453536.0000 |      50.62%       |      50.47%      |
|  183  |    49.96%    | 211730400.0000 |      49.60%       |      49.61%      |
|  184  |    50.03%    | 1490164736.0000 |      50.60%       |      48.71%      |
|  185  |    49.98%    | 411732384.0000 |      51.06%       |      49.46%      |
|  186  |    49.56%    | 350875392.0000 |      52.62%       |      49.70%      |
|  187  |    50.26%    | 326633888.0000 |      50.17%       |      50.59%      |
|  188  |    49.93%    | 116679448.0000 |      50.05%       |      50.33%      |
|  189  |    50.31%    | 156992224.0000 |      49.64%       |      49.03%      |
|  190  |    50.02%    | 101205424.0000 |      49.91%       |      51.86%      |
|  191  |    50.29%    | 621151104.0000 |      49.61%       |      49.43%      |
|  192  |    50.01%    | 1860432128.0000 |      49.88%       |      49.89%      |
|  193  |    49.59%    | 160243280.0000 |      49.59%       |      49.61%      |
|  194  |    49.82%    | 117324800.0000 |      49.87%       |      49.37%      |
|  195  |    49.86%    | 121835120.0000 |      49.02%       |      49.42%      |
|  196  |    50.58%    | 113267440.0000 |      51.11%       |      48.68%      |
|  197  |    50.12%    | 39407088.0000 |      49.56%       |      49.27%      |
|  198  |    50.00%    | 53783284.0000 |      49.73%       |      51.36%      |
|  199  |    49.94%    | 57782400.0000 |      49.97%       |      49.25%      |
|  200  |    49.67%    | 35563780.0000 |      51.66%       |      50.55%      |
