| Epoch | Training Acc. | Loss | Overall Acc. | Last Bit Acc. |
|  94   |    66.62%    |    0.5864     |      65.56%       |      67.11%      |
|  95   |    66.68%    |    0.5978     |      65.57%       |      67.29%      |
|  96   |    66.80%    |    0.5810     |      65.39%       |      66.71%      |
|  97   |    66.84%    |    0.5826     |      65.53%       |      66.68%      |
|  98   |    66.76%    |    0.5775     |      65.44%       |      66.74%      |
|  99   |    66.63%    |    0.5857     |      65.49%       |      66.63%      |
|  100  |    66.77%    |    0.5874     |      65.59%       |      67.27%      |
|  101  |    66.69%    |    0.5883     |      65.36%       |      66.76%      |
|  102  |    66.83%    |    0.5870     |      65.49%       |      67.02%      |
|  103  |    66.82%    |    0.5931     |      65.46%       |      66.57%      |
|  104  |    66.70%    |    0.5975     |      65.45%       |      66.69%      |
|  105  |    66.66%    |    0.5994     |      65.53%       |      66.89%      |
|  106  |    66.70%    |    0.5798     |      65.57%       |      67.06%      |
|  107  |    66.87%    |    0.5922     |      65.50%       |      67.21%      |
|  108  |    66.80%    |    0.5717     |      65.53%       |      66.89%      |
|  109  |    66.61%    |    0.5760     |      65.52%       |      67.12%      |
|  110  |    66.82%    |    0.5902     |      65.39%       |      66.56%      |
|  111  |    66.72%    |    0.5921     |      65.46%       |      66.61%      |
|  112  |    66.71%    |    0.6073     |      65.51%       |      66.96%      |
|  113  |    66.72%    |    0.6041     |      65.39%       |      66.44%      |
|  114  |    66.72%    |    0.5949     |      65.47%       |      66.72%      |
|  115  |    66.61%    |    0.5933     |      65.41%       |      66.55%      |
|  116  |    66.70%    |    0.5884     |      65.34%       |      66.60%      |
|  117  |    66.75%    |    0.5969     |      65.51%       |      67.05%      |
|  118  |    66.91%    |    0.5850     |      65.40%       |      66.58%      |
|  119  |    66.83%    |    0.5886     |      65.42%       |      66.31%      |
|  120  |    66.85%    |    0.5953     |      65.50%       |      66.96%      |
|  121  |    66.76%    |    0.5899     |      65.38%       |      66.71%      |
|  122  |    66.80%    |    0.5988     |      65.51%       |      66.52%      |
|  123  |    66.99%    |    0.5812     |      65.55%       |      66.90%      |
|  124  |    66.74%    |    0.5889     |      65.61%       |      66.56%      |
|  125  |    66.82%    |    0.5856     |      65.35%       |      66.54%      |
|  126  |    66.82%    |    0.5881     |      65.47%       |      66.86%      |
|  127  |    66.79%    |    0.5854     |      65.12%       |      66.62%      |
|  128  |    66.80%    |    0.5917     |      65.47%       |      66.49%      |
|  129  |    66.83%    |    0.5767     |      65.54%       |      66.42%      |
|  130  |    66.99%    |    0.5936     |      65.48%       |      66.91%      |
|  131  |    66.79%    |    0.5986     |      65.49%       |      66.69%      |
|  132  |    66.73%    |    0.5906     |      65.55%       |      66.77%      |
|  133  |    66.75%    |    0.5916     |      65.50%       |      66.98%      |
|  134  |    66.65%    |    0.5840     |      65.40%       |      66.68%      |
|  135  |    66.83%    |    0.6066     |      65.43%       |      66.79%      |
|  136  |    66.84%    |    0.5874     |      65.45%       |      66.54%      |
|  137  |    66.83%    |    0.5936     |      65.55%       |      67.22%      |
|  138  |    66.76%    |    0.5764     |      65.31%       |      66.58%      |
|  139  |    66.82%    |    0.5918     |      65.48%       |      67.03%      |
|  140  |    66.91%    |    0.5988     |      65.24%       |      66.48%      |
|  141  |    66.71%    |    0.5770     |      65.44%       |      66.36%      |
|  142  |    67.03%    |    0.5711     |      65.37%       |      66.71%      |
|  143  |    66.96%    |    0.5929     |      65.44%       |      66.43%      |
