| Epoch | Training Acc. | Loss | Overall Acc. | Last Bit Acc. |
|  94   |    66.30%    |    0.6475     |      64.02%       |      65.92%      |
|  95   |    66.29%    |    0.6568     |      64.04%       |      66.08%      |
|  96   |    66.33%    |    0.6394     |      63.97%       |      66.08%      |
|  97   |    66.34%    |    0.6358     |      64.02%       |      66.15%      |
|  98   |    66.33%    |    0.6384     |      63.99%       |      65.87%      |
|  99   |    66.32%    |    0.6549     |      64.00%       |      65.94%      |
|  100  |    66.35%    |    0.6362     |      64.07%       |      66.16%      |
|  101  |    66.37%    |    0.6093     |      64.11%       |      66.16%      |
|  102  |    66.34%    |    0.6418     |      64.06%       |      66.09%      |
|  103  |    66.35%    |    0.6260     |      64.16%       |      66.18%      |
|  104  |    66.38%    |    0.6145     |      64.13%       |      66.09%      |
|  105  |    66.36%    |    0.6213     |      64.19%       |      66.33%      |
|  106  |    66.42%    |    0.6498     |      64.22%       |      66.25%      |
|  107  |    66.42%    |    0.6381     |      64.23%       |      66.23%      |
|  108  |    66.45%    |    0.6547     |      64.26%       |      66.25%      |
|  109  |    66.43%    |    0.6199     |      64.29%       |      66.40%      |
|  110  |    66.45%    |    0.6118     |      64.27%       |      66.25%      |
|  111  |    66.48%    |    0.6518     |      64.26%       |      66.18%      |
|  112  |    66.48%    |    0.6334     |      64.32%       |      66.25%      |
|  113  |    66.48%    |    0.6347     |      64.33%       |      66.33%      |
|  114  |    66.46%    |    0.6310     |      64.37%       |      66.40%      |
|  115  |    66.45%    |    0.6271     |      64.29%       |      66.18%      |
|  116  |    66.49%    |    0.6356     |      64.28%       |      66.33%      |
|  117  |    66.45%    |    0.6438     |      64.41%       |      66.40%      |
|  118  |    66.48%    |    0.6336     |      64.39%       |      66.04%      |
|  119  |    66.48%    |    0.6275     |      64.34%       |      66.25%      |
|  120  |    66.46%    |    0.6491     |      64.32%       |      66.14%      |
|  121  |    66.44%    |    0.6555     |      64.40%       |      66.33%      |
|  122  |    66.50%    |    0.6229     |      64.47%       |      66.25%      |
|  123  |    66.48%    |    0.6403     |      64.42%       |      66.18%      |
|  124  |    66.48%    |    0.6590     |      64.48%       |      66.07%      |
|  125  |    66.49%    |    0.6546     |      64.44%       |      66.14%      |
|  126  |    66.47%    |    0.6350     |      64.47%       |      66.11%      |
|  127  |    66.48%    |    0.6125     |      64.49%       |      66.33%      |
|  128  |    66.49%    |    0.6347     |      64.53%       |      66.18%      |
|  129  |    66.48%    |    0.6422     |      64.54%       |      66.25%      |
|  130  |    66.55%    |    0.6238     |      64.49%       |      66.40%      |
|  131  |    66.57%    |    0.6289     |      64.42%       |      66.21%      |
|  132  |    66.54%    |    0.6316     |      64.51%       |      66.36%      |
|  133  |    66.64%    |    0.6224     |      64.52%       |      66.36%      |
|  134  |    66.56%    |    0.6278     |      64.53%       |      66.38%      |
|  135  |    66.63%    |    0.6359     |      64.49%       |      66.55%      |
|  136  |    66.71%    |    0.6325     |      64.56%       |      66.43%      |
|  137  |    66.65%    |    0.6304     |      64.57%       |      66.45%      |
|  138  |    66.66%    |    0.6356     |      64.59%       |      66.41%      |
|  139  |    66.73%    |    0.6308     |      64.47%       |      66.19%      |
