| Epoch | Training Acc. | Loss | Overall Acc. | Last Bit Acc. |
|  94   |    65.49%    |    0.6447     |      64.49%       |      66.28%      |
|  95   |    65.50%    |    0.6575     |      64.58%       |      66.65%      |
|  96   |    65.49%    |    0.6277     |      64.49%       |      66.51%      |
|  97   |    65.51%    |    0.6309     |      64.72%       |      66.58%      |
|  98   |    65.52%    |    0.6654     |      64.54%       |      66.65%      |
|  99   |    65.53%    |    0.6318     |      64.65%       |      66.44%      |
|  100  |    65.53%    |    0.6338     |      64.49%       |      66.44%      |
|  101  |    65.52%    |    0.6424     |      64.62%       |      66.58%      |
|  102  |    65.52%    |    0.6308     |      64.68%       |      66.58%      |
|  103  |    65.51%    |    0.6162     |      64.70%       |      66.58%      |
|  104  |    65.55%    |    0.6411     |      64.66%       |      66.72%      |
|  105  |    65.55%    |    0.6420     |      64.59%       |      66.52%      |
|  106  |    65.55%    |    0.6318     |      64.71%       |      66.80%      |
|  107  |    65.55%    |    0.6339     |      64.71%       |      66.59%      |
|  108  |    65.59%    |    0.6319     |      64.67%       |      66.73%      |
|  109  |    65.62%    |    0.6317     |      64.73%       |      66.69%      |
|  110  |    65.57%    |    0.6353     |      64.84%       |      66.59%      |
|  111  |    65.56%    |    0.6355     |      64.86%       |      66.79%      |
|  112  |    65.58%    |    0.6580     |      64.93%       |      66.69%      |
|  113  |    65.61%    |    0.6624     |      64.92%       |      66.72%      |
|  114  |    65.56%    |    0.6287     |      64.98%       |      66.66%      |
|  115  |    65.58%    |    0.6270     |      64.87%       |      66.79%      |
|  116  |    65.64%    |    0.6344     |      64.88%       |      66.61%      |
|  117  |    65.62%    |    0.6520     |      64.91%       |      66.75%      |
|  118  |    65.61%    |    0.6219     |      64.88%       |      66.94%      |
|  119  |    65.65%    |    0.6286     |      64.87%       |      66.76%      |
|  120  |    65.64%    |    0.6327     |      64.93%       |      66.83%      |
|  121  |    65.61%    |    0.6414     |      64.91%       |      66.90%      |
|  122  |    65.65%    |    0.6442     |      64.95%       |      66.83%      |
|  123  |    65.61%    |    0.6254     |      65.02%       |      66.83%      |
|  124  |    65.60%    |    0.6441     |      64.95%       |      66.70%      |
|  125  |    65.63%    |    0.6565     |      64.97%       |      66.70%      |
|  126  |    65.67%    |    0.6264     |      65.06%       |      66.90%      |
|  127  |    65.60%    |    0.6242     |      64.89%       |      66.84%      |
|  128  |    65.64%    |    0.6432     |      64.90%       |      66.70%      |
|  129  |    65.61%    |    0.6275     |      64.99%       |      66.70%      |
|  130  |    65.58%    |    0.6328     |      65.21%       |      66.90%      |
|  131  |    65.63%    |    0.6497     |      65.08%       |      67.05%      |
|  132  |    65.68%    |    0.6421     |      65.22%       |      66.91%      |
|  133  |    65.67%    |    0.6459     |      65.16%       |      66.70%      |
|  134  |    65.68%    |    0.6279     |      65.24%       |      66.84%      |
|  135  |    65.71%    |    0.6560     |      65.16%       |      66.77%      |
|  136  |    65.79%    |    0.6312     |      65.22%       |      67.02%      |
|  137  |    65.76%    |    0.6182     |      65.09%       |      66.88%      |
|  138  |    65.72%    |    0.6266     |      65.32%       |      67.17%      |
|  139  |    65.83%    |    0.6320     |      65.33%       |      67.09%      |
|  140  |    65.79%    |    0.6452     |      65.27%       |      66.94%      |
